no_trees,max_trees,max_depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
5.0,5.0,3.0,2.0,66.0,40.0,2354.0,5760.0,0.30647381642118365,1024.0,0.0
5.0,5.0,5.0,2.0,208.0,160.0,7886.0,24960.0,0.3115181896291396,1024.0,0.0
25.0,25.0,3.0,3.0,285.0,200.0,10218.0,28800.0,0.5616528925562424,1024.0,0.0
25.0,25.0,5.0,3.0,1009.0,794.0,38604.0,123840.0,0.5735713901964197,1024.0,0.0
50.0,50.0,3.0,3.0,535.0,395.0,19512.0,56800.0,0.579573749790157,1024.0,0.0
50.0,50.0,5.0,3.0,1853.0,1503.0,71333.0,234080.0,0.5802432631388015,1024.0,0.0
100.0,100.0,3.0,3.0,999.0,772.0,36787.0,110720.0,0.5791451560042078,1024.0,0.0
100.0,100.0,5.0,3.0,3119.0,2677.0,120869.0,415520.0,0.5780985544886609,1024.0,0.0
1000.0,1000.0,3.0,3.0,8295.0,7814.0,320093.0,1122240.0,0.5680746882914228,1024.0,0.0
1000.0,1000.0,5.0,3.0,23155.0,22649.0,914693.0,3495840.0,0.5465449239215356,1024.0,0.0
100.0,100.0,3.0,2.0,902.0,758.0,34230.0,108480.0,0.4696374630438781,2048.0,0.0
1000.0,1000.0,3.0,2.0,7475.0,7226.0,289134.0,1028160.0,0.465474755269666,2048.0,0.0
100.0,100.0,3.0,2.0,902.0,758.0,34230.0,108480.0,0.4696374630438781,4096.0,0.0
1000.0,1000.0,3.0,2.0,7475.0,7226.0,289134.0,1028160.0,0.465474755269666,4096.0,0.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.00021908719740171279,8192.0,0.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.00021908719740171279,8192.0,0.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.00021908719740171279,16384.0,0.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.00021908719740171279,16384.0,0.0
1.0,5.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.00021908719740171279,32768.0,0.0
1.0,5.0,5.0,1.0,1.0,1.0,95.0,32.0,-0.00021908719740171279,32768.0,0.0
1.0,25.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.00021908719740171279,32768.0,0.0
1.0,25.0,5.0,1.0,1.0,1.0,95.0,32.0,-0.00021908719740171279,32768.0,0.0
1.0,50.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.00021908719740171279,32768.0,0.0
1.0,50.0,5.0,1.0,1.0,1.0,95.0,32.0,-0.00021908719740171279,32768.0,0.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.00021908719740171279,32768.0,0.0
1.0,100.0,5.0,1.0,1.0,1.0,95.0,32.0,-0.00021908719740171279,32768.0,0.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,-0.00021908719740171279,32768.0,0.0
1.0,1000.0,5.0,1.0,1.0,1.0,95.0,32.0,-0.00021908719740171279,32768.0,0.0
1.0,1.0,3.0,4.0,15.0,8.0,556.0,1152.0,0.09835018185037903,0.0,0.0
1.0,1.0,5.0,8.0,63.0,32.0,2439.0,4992.0,0.11711058158942433,0.0,0.0
1.0,1.0,7.0,9.0,232.0,120.0,8480.0,19072.0,0.12810151539628367,0.0,0.0
2.0,2.0,3.0,5.0,30.0,16.0,1078.0,2304.0,0.1792942636803604,0.0,0.0
2.0,2.0,5.0,9.0,118.0,63.0,4287.0,9824.0,0.21363085571359852,0.0,0.0
2.0,2.0,7.0,9.0,428.0,237.0,15114.0,37664.0,0.23713190380080873,0.0,0.0
3.0,3.0,3.0,5.0,45.0,24.0,1604.0,3456.0,0.24978339637942526,0.0,0.0
3.0,3.0,5.0,9.0,172.0,95.0,6084.0,14816.0,0.29259054946987195,0.0,0.0
3.0,3.0,7.0,9.0,606.0,357.0,21332.0,56736.0,0.3255963584070233,0.0,0.0
4.0,4.0,3.0,5.0,58.0,32.0,2045.0,4608.0,0.30570558341316834,0.0,0.0
4.0,4.0,5.0,9.0,218.0,126.0,7544.0,19648.0,0.35860401768272154,0.0,0.0
4.0,4.0,7.0,9.0,776.0,475.0,27113.0,75488.0,0.3966636302358153,0.0,0.0
5.0,5.0,3.0,6.0,71.0,40.0,2521.0,5760.0,0.35331547727421786,0.0,0.0
5.0,5.0,5.0,9.0,267.0,157.0,9178.0,24480.0,0.4145778727431908,0.0,0.0
5.0,5.0,7.0,9.0,945.0,591.0,32966.0,93920.0,0.45754149607481087,0.0,0.0
6.0,6.0,3.0,6.0,85.0,48.0,3021.0,6912.0,0.391824725508628,0.0,0.0
6.0,6.0,5.0,9.0,319.0,189.0,10957.0,29472.0,0.4629730872527722,0.0,0.0
6.0,6.0,7.0,9.0,1105.0,703.0,38810.0,111712.0,0.5084058617645062,0.0,0.0
7.0,7.0,3.0,6.0,98.0,56.0,3467.0,8064.0,0.4257735435687543,0.0,0.0
7.0,7.0,5.0,9.0,362.0,221.0,12466.0,34464.0,0.5017404352774173,0.0,0.0
7.0,7.0,7.0,9.0,1270.0,822.0,44945.0,130624.0,0.5521875319807785,0.0,0.0
8.0,8.0,3.0,7.0,112.0,64.0,3918.0,9216.0,0.4563549585860929,0.0,0.0
8.0,8.0,5.0,9.0,407.0,252.0,14009.0,39296.0,0.5347302525446762,0.0,0.0
8.0,8.0,7.0,9.0,1427.0,934.0,50597.0,148416.0,0.5856496054081499,0.0,0.0
9.0,9.0,3.0,7.0,123.0,72.0,4307.0,10368.0,0.48079068977454265,0.0,0.0
9.0,9.0,5.0,9.0,457.0,283.0,15683.0,44128.0,0.5622201403937757,0.0,0.0
9.0,9.0,7.0,9.0,1577.0,1044.0,56130.0,165888.0,0.6134760929526878,0.0,0.0
10.0,10.0,3.0,8.0,135.0,80.0,4728.0,11520.0,0.5003025352562338,0.0,0.0
10.0,10.0,5.0,9.0,499.0,314.0,17121.0,48960.0,0.5864395034988588,0.0,0.0
10.0,10.0,7.0,9.0,1741.0,1155.0,61741.0,183520.0,0.6367053817475399,0.0,0.0
15.0,15.0,3.0,8.0,199.0,120.0,6910.0,17280.0,0.5745012526614608,0.0,0.0
15.0,15.0,5.0,9.0,724.0,470.0,24861.0,73280.0,0.6650392464687802,0.0,0.0
15.0,15.0,7.0,9.0,2434.0,1687.0,87396.0,268000.0,0.7141032116807184,0.0,0.0
20.0,20.0,3.0,8.0,261.0,160.0,8956.0,23040.0,0.6225075302596457,0.0,0.0
20.0,20.0,5.0,9.0,960.0,629.0,32780.0,98080.0,0.7083377986690484,0.0,0.0
20.0,20.0,7.0,9.0,3067.0,2198.0,111547.0,349120.0,0.7544470332786773,0.0,0.0
30.0,30.0,3.0,8.0,370.0,240.0,12436.0,34560.0,0.6976459114109286,0.0,0.0
30.0,30.0,5.0,9.0,1369.0,928.0,47596.0,144640.0,0.7608560075850048,0.0,0.0
27.0,30.0,7.0,9.0,3787.0,2790.0,138997.0,442944.0,0.7812918866634289,0.0,0.0
40.0,40.0,3.0,9.0,487.0,320.0,16258.0,46080.0,0.7247583208794526,0.0,0.0
40.0,40.0,5.0,9.0,1756.0,1219.0,61379.0,189920.0,0.7824437994053052,0.0,0.0
27.0,40.0,7.0,9.0,3787.0,2790.0,138997.0,442944.0,0.7812918866634289,0.0,0.0
50.0,50.0,3.0,9.0,599.0,400.0,20039.0,57600.0,0.7438935537500916,0.0,0.0
50.0,50.0,5.0,9.0,2152.0,1517.0,75647.0,236320.0,0.7940925322203123,0.0,0.0
27.0,50.0,7.0,9.0,3787.0,2790.0,138997.0,442944.0,0.7812918866634289,0.0,0.0
100.0,100.0,3.0,9.0,1106.0,796.0,37844.0,114560.0,0.7774319352794572,0.0,0.0
100.0,100.0,5.0,9.0,3845.0,2867.0,139466.0,445920.0,0.8185982045615819,0.0,0.0
27.0,100.0,7.0,9.0,3787.0,2790.0,138997.0,442944.0,0.7812918866634289,0.0,0.0
200.0,200.0,3.0,9.0,2088.0,1579.0,73297.0,227040.0,0.8050156918027184,0.0,0.0
102.0,200.0,5.0,9.0,3893.0,2909.0,141274.0,452384.0,0.8194909856894954,0.0,0.0
27.0,200.0,7.0,9.0,3787.0,2790.0,138997.0,442944.0,0.7812918866634289,0.0,0.0
477.0,500.0,3.0,9.0,4580.0,3754.0,166557.0,539584.0,0.8281970063696493,0.0,0.0
102.0,500.0,5.0,9.0,3893.0,2909.0,141274.0,452384.0,0.8194909856894954,0.0,0.0
27.0,500.0,7.0,9.0,3787.0,2790.0,138997.0,442944.0,0.7812918866634289,0.0,0.0
477.0,1000.0,3.0,9.0,4580.0,3754.0,166557.0,539584.0,0.8281970063696493,0.0,0.0
102.0,1000.0,5.0,9.0,3893.0,2909.0,141274.0,452384.0,0.8194909856894954,0.0,0.0
27.0,1000.0,7.0,9.0,3787.0,2790.0,138997.0,442944.0,0.7812918866634289,0.0,0.0
477.0,10000.0,3.0,9.0,4580.0,3754.0,166557.0,539584.0,0.8281970063696493,0.0,0.0
102.0,10000.0,5.0,9.0,3893.0,2909.0,141274.0,452384.0,0.8194909856894954,0.0,0.0
27.0,10000.0,7.0,9.0,3787.0,2790.0,138997.0,442944.0,0.7812918866634289,0.0,0.0
