no_trees,depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,logloss,rmse,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split,max_trees
8.0,7.0,9.0,1418.0,959.0,67842.0,106688.0,0.0,0.710039,0.615269011745426,0.000976562,0.00195312,200
29.0,3.0,8.0,370.0,240.0,15552.0,24480.0,0.0,0.62945,0.6976459114109286,0.000976562,0.00195312,30
29.0,5.0,9.0,1288.0,882.0,60190.0,96384.0,0.0,0.557253,0.7630271165023813,0.000976562,0.00195312,30
8.0,7.0,9.0,1418.0,959.0,67842.0,106688.0,0.0,0.710039,0.615269011745426,0.000976562,0.00195312,30
39.0,3.0,9.0,486.0,320.0,21058.0,32640.0,0.0,0.600566,0.7247583208794526,0.000976562,0.00195312,40
33.0,5.0,9.0,1412.0,976.0,66574.0,106592.0,0.0,0.543313,0.7747353629559272,0.000976562,0.00195312,40
8.0,7.0,9.0,1418.0,959.0,67842.0,106688.0,0.0,0.710039,0.615269011745426,0.000976562,0.00195312,40
4.0,3.0,6.0,71.0,40.0,2797.0,4080.0,0.0,0.920555,0.35331547727421786,0.000976562,0.00195312,5
4.0,5.0,9.0,266.0,157.0,11162.0,17184.0,0.0,0.875867,0.4145778727431908,0.000976562,0.00195312,5
4.0,7.0,9.0,890.0,569.0,40811.0,63328.0,0.0,0.84314,0.45750874053762525,0.000976562,0.00195312,5
49.0,3.0,9.0,594.0,399.0,25942.0,40688.0,0.0,0.57931,0.7438967146948534,0.000976562,0.00195312,50
33.0,5.0,9.0,1412.0,976.0,66574.0,106592.0,0.0,0.543313,0.7747353629559272,0.000976562,0.00195312,50
8.0,7.0,9.0,1418.0,959.0,67842.0,106688.0,0.0,0.710039,0.615269011745426,0.000976562,0.00195312,50
115.0,3.0,9.0,1224.0,886.0,56692.0,89952.0,0.0,0.531974,0.7840395460289414,0.000976562,0.00195312,500
