
42612;5;53;
42645;7;53;
45825;3;58;
42612;5;53;
42645;7;53;
61805;3;6;
60948;5;6;
60948;7;6;
59818;3;11;
58359;5;11;
58359;7;11;
58026;3;16;
55628;5;16;
55628;7;16;
55981;3;21;
53460;5;21;
53460;7;21;
53151;3;31;
49785;5;31;
49646;7;31;
50334;3;41;
47155;5;41;
47053;7;41;
48344;3;51;
46343;5;48;
46334;7;47;
48344;3;51;
46343;5;48;
46334;7;47;
48344;3;51;
46343;5;48;
46334;7;47;
48344;3;51;
46343;5;48;
46334;7;47;
48344;3;51;
46343;5;48;
46334;7;47;
48344;3;51;
46343;5;48;
46334;7;47;
48344;3;51;
46343;5;48;
46334;7;47;
48344;3;51;
46343;5;48;
46334;7;47;
61805;3;6;
61165;5;6;
61165;7;6;
59894;3;11;
58966;5;11;
58966;7;11;
58156;3;16;
56729;5;16;
56729;7;16;
56186;3;21;
54750;5;21;
54750;7;21;
53509;3;31;
51477;5;31;
51477;7;31;
51694;3;41;
50072;5;41;
50072;7;41;
51226;3;45;
49833;5;44;
49833;7;44;
51226;3;45;
49833;5;44;
49833;7;44;
51226;3;45;
49833;5;44;
49833;7;44;
51226;3;45;
49833;5;44;
49833;7;44;
51226;3;45;
49833;5;44;
49833;7;44;
51226;3;45;
49833;5;44;
49833;7;44;
51226;3;45;
49833;5;44;
49833;7;44;
51226;3;45;
49833;5;44;
49833;7;44;
61805;3;6;
61306;5;6;
61306;7;6;
59894;3;11;
59338;5;11;
59338;7;11;
58200;3;16;
57545;5;16;
57545;7;16;
56612;3;21;
55869;5;21;
55869;7;21;
54278;3;31;
53853;5;31;
53853;7;31;
53279;3;41;
52895;5;41;
52895;7;41;
53279;3;41;
52895;5;41;
52895;7;41;
53279;3;41;
52895;5;41;
52895;7;41;
53279;3;41;
52895;5;41;
52895;7;41;
53279;3;41;
52895;5;41;
52895;7;41;
53279;3;41;
52895;5;41;
52895;7;41;
53279;3;41;
