model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,val_acc,nodes
lgbm_base,mushroom,64,64,2,0.0,0.9931612241408788,0.9876923076923076,0.9901538461538462,446
lgbm_base,kin8nm,32,32,1,0.0,0.04643848916398601,0.0485923600767014,0.04918304604471824,96
lgbm_quant,kin8nm,32,32,1,0.0,0.04643987363979841,0.048591769346260194,0.049182162632906035,96
lgbm_quant,mushroom,64,64,2,0.0,0.9931612241408788,0.9876923076923076,0.9901538461538462,446
lgbm_base,california_housing,8,8,8,0.0,0.5603797905265789,0.5872368911364254,0.5844202541992848,488
lgbm_base,mushroom,32,32,1,0.0,0.9690545392374765,0.9676923076923077,0.9692307692307692,96
lgbm_base,mushroom,8,8,8,0.0,0.9972644896563515,0.9984615384615385,0.9981538461538462,384
lgbm_quant,california_housing,8,8,8,0.0,0.5618858639814628,0.5892932433310635,0.5851892438092959,488
lgbm_base,california_housing,2,2,2,0.0,1.1168532348955795,1.1704428406533953,1.1438738753185798,14
lgbm_base,california_housing,4,4,4,0.0,0.8714171122271391,0.9132084431003625,0.894821851246475,124
lgbm_quant,mushroom,32,32,1,0.0,0.9690545392374765,0.9676923076923077,0.9692307692307692,96
lgbm_quant,mushroom,8,8,8,0.0,0.9972644896563515,0.9984615384615385,0.9981538461538462,384
lgbm_quant,california_housing,2,2,2,0.0,1.1169371536584605,1.1708183115389184,1.1440813135487322,14
lgbm_quant,california_housing,4,4,4,0.0,0.8715405055808872,0.9133351305395321,0.8946169111374008,124
lgbm_base,california_housing,64,64,2,0.0,0.36104125487271993,0.3777482018218375,0.3738221333590861,448
lgbm_base,california_housing,32,32,1,0.0,0.6482776236204747,0.6895259200489382,0.6692347002803345,96
lgbm_quant,california_housing,32,32,1,0.0,0.6482696057029534,0.690243783574007,0.6689331169196021,96
lgbm_base,mushroom,128,128,4,0.0,1.0,1.0,1.0,3448
lgbm_quant,california_housing,64,64,2,0.0,0.3633500671555617,0.38291864258865005,0.3755433688577152,448
lgbm_quant,mushroom,128,128,4,0.0,1.0,1.0,1.0,3448
lgbm_base,california_housing,128,128,4,0.0,0.20458303894001653,0.22746405758812988,0.24021205563310266,3636
lgbm_base,mushroom,256,256,8,0.0,1.0,1.0,1.0,7668
lgbm_quant,mushroom,256,256,8,0.0,1.0,1.0,1.0,7668
lgbm_base,mushroom,1024,1024,1,0.0,1.0,1.0,1.0,3072
lgbm_quant,california_housing,128,128,4,0.0,0.3466565781368089,0.3858783930781723,0.3933391755497328,3636
lgbm_quant,mushroom,1024,1024,1,0.0,1.0,1.0,1.0,3072
lgbm_base,california_housing,1024,1024,1,0.0,0.3209802821016397,0.32927785515152624,0.32887450837723353,3072
lgbm_base,california_housing,256,256,8,0.0,0.10351105737193501,0.19036188775728896,0.20462632828601232,15594
lgbm_base,mushroom,1,1,1,0.0,0.7926141220721491,0.7692307692307693,0.7901538461538462,3
lgbm_quant,mushroom,1,1,1,0.0,0.7926141220721491,0.7692307692307693,0.7901538461538462,3
lgbm_quant,california_housing,256,256,8,0.0,6.558640614325318,6.586701727197445,6.373925212582606,15594
lgbm_base,breastcancer,8,8,4,0.0,0.9731051344743277,0.9565217391304348,0.9473684210526315,122
lgbm_base,breastcancer,16,16,8,0.0,0.9853300733496333,0.9565217391304348,0.9649122807017544,482
lgbm_quant,breastcancer,16,16,8,0.0,0.9731051344743277,0.9565217391304348,0.9473684210526315,482
lgbm_quant,breastcancer,8,8,4,0.0,0.9731051344743277,0.9565217391304348,0.9473684210526315,122
lgbm_base,breastcancer,64,64,1,0.0,0.9853300733496333,0.9565217391304348,0.9736842105263158,192
lgbm_quant,breastcancer,64,64,1,0.0,0.9853300733496333,0.9565217391304348,0.9736842105263158,192
lgbm_base,covtype,128,128,4,0.0,0.803728175020558,0.8052752737677761,0.8038346686402245,3872
lgbm_base,kin8nm,8,8,4,0.0,0.044199638656106856,0.048351778306730646,0.04744720699182089,248
lgbm_quant,kin8nm,8,8,4,0.0,0.044194749302011,0.048342973645840705,0.04744173221477508,248
lgbm_base,kin8nm,4,4,2,0.0,0.056545001620418305,0.05986134108303504,0.058625889646123565,28
lgbm_quant,kin8nm,4,4,2,0.0,0.05655079049231019,0.05986873071184427,0.05863644185178197,28
lgbm_base,mushroom,4,4,2,0.0,0.9177637202940674,0.9107692307692308,0.9083076923076923,28
lgbm_quant,mushroom,4,4,2,0.0,0.9177637202940674,0.9107692307692308,0.9083076923076923,28
lgbm_quant,covtype,128,128,4,0.0,0.803749689239066,0.805210731266539,0.8037141898229822,3872
lgbm_base,kin8nm,2,2,1,0.0,0.06331255221602879,0.06703410348011629,0.06507137581915151,6
lgbm_quant,kin8nm,2,2,1,0.0,0.0633204190913796,0.06704095730342376,0.06507570983958862,6
lgbm_base,mushroom,8,8,4,0.0,0.9772610702684219,0.9738461538461538,0.9667692307692307,188
lgbm_quant,mushroom,8,8,4,0.0,0.9772610702684219,0.9738461538461538,0.9667692307692307,188
lgbm_base,california_housing,64,64,1,0.0,0.5303776597789314,0.5645558907344208,0.54894036188873,192
lgbm_quant,california_housing,64,64,1,0.0,0.5304909303751073,0.5659704794130818,0.5486919959043627,192
lgbm_base,mushroom,2,2,1,0.0,0.7926141220721491,0.7692307692307693,0.7901538461538462,6
lgbm_quant,mushroom,2,2,1,0.0,0.7926141220721491,0.7692307692307693,0.7901538461538462,6
lgbm_base,california_housing,2,2,1,0.0,1.1788279423930625,1.2299223834445097,1.2038810546088528,6
lgbm_quant,california_housing,2,2,1,0.0,1.1785943162371517,1.230143656880207,1.2037162196253999,6
lgbm_base,mushroom,512,512,8,0.0,1.0,1.0,1.0,8472
lgbm_base,mushroom,64,64,1,0.0,0.9758933150965977,0.9692307692307692,0.9735384615384616,192
lgbm_quant,mushroom,64,64,1,0.0,0.9758933150965977,0.9692307692307692,0.9735384615384616,192
lgbm_base,kin8nm,64,64,2,0.0,0.03439987495984939,0.03804832739357911,0.0380888110283743,448
lgbm_base,mushroom,128,128,2,0.0,1.0,1.0,1.0,894
lgbm_quant,kin8nm,64,64,2,0.0,0.034401514851626486,0.03804409507177729,0.0380924080083511,448
lgbm_quant,mushroom,512,512,8,0.0,1.0,1.0,1.0,8472
lgbm_base,mushroom,16,16,8,0.0,0.9972644896563515,0.9984615384615385,0.9981538461538462,796
lgbm_quant,mushroom,128,128,2,0.0,1.0,1.0,1.0,894
lgbm_quant,mushroom,16,16,8,0.0,0.9972644896563515,0.9984615384615385,0.9981538461538462,796
lgbm_base,california_housing,8,8,4,0.0,0.6500520825769628,0.6812189721291292,0.6728186250315205,246
lgbm_quant,california_housing,8,8,4,0.0,0.6504699173661423,0.6815313061502335,0.672554433412854,246
lgbm_base,kin8nm,16,16,8,0.0,0.028035956638317757,0.0341575739024781,0.03379184756506142,976
lgbm_quant,kin8nm,16,16,8,0.0,0.02804848301366476,0.034178130445804505,0.03379752670419939,976
lgbm_base,california_housing,4,4,2,0.0,0.9736719700986561,1.0266219418143472,1.0008959927194963,28
lgbm_quant,california_housing,4,4,2,0.0,0.9737851464994772,1.0270423930949069,1.0010401358858334,28
lgbm_base,california_housing,16,16,8,0.0,0.35799182403022706,0.37706661082659954,0.382934997737606,976
lgbm_quant,california_housing,16,16,8,0.0,0.3602398606986051,0.3799374542772583,0.38371329174106067,976
lgbm_base,california_housing,128,128,2,0.0,0.2974272242227282,0.30723946106932626,0.3091778891127728,896
lgbm_base,mushroom,256,256,4,0.0,1.0,1.0,1.0,5426
lgbm_base,california_housing,256,256,4,0.0,0.16772207260514005,0.21008259733715592,0.2212707039182764,7170
lgbm_quant,california_housing,128,128,2,0.0,0.3006158582388157,0.31318347362839266,0.31173370506573295,896
lgbm_quant,mushroom,256,256,4,0.0,1.0,1.0,1.0,5426
lgbm_quant,california_housing,256,256,4,0.0,17.883382796676777,17.812263575528878,17.859871843454194,7170
lgbm_base,california_housing,512,512,8,0.0,0.06556823741880766,0.18660295950416744,0.20007479387825983,31108
lgbm_quant,california_housing,512,512,8,0.0,23.455098111256692,25.715552801219136,22.939327930756917,31108
lgbm_base,kin8nm,128,128,4,0.0,0.016745273861419982,0.023555658761578883,0.024769584269159924,3422
lgbm_quant,kin8nm,128,128,4,0.0,0.016776125911731093,0.02356249205058266,0.024773682468088552,3422
lgbm_base,covtype,256,256,8,0.0,0.8719856189401618,0.8719907058798219,0.868411314682065,15616
lgbm_base,breastcancer,1,1,8,0.0,0.6161369193154034,0.6304347826086957,0.6666666666666666,15
lgbm_quant,breastcancer,1,1,8,0.0,0.6161369193154034,0.6304347826086957,0.6666666666666666,15
lgbm_base,breastcancer,16,16,4,0.0,0.9877750611246944,0.9565217391304348,0.9649122807017544,258
lgbm_quant,breastcancer,16,16,4,0.0,0.9877750611246944,0.9565217391304348,0.9649122807017544,258
lgbm_base,breastcancer,8,8,2,0.0,0.9657701711491442,0.9565217391304348,0.956140350877193,56
lgbm_quant,breastcancer,8,8,2,0.0,0.9657701711491442,0.9565217391304348,0.956140350877193,56
lgbm_base,breastcancer,32,32,8,0.0,0.9926650366748166,0.9565217391304348,0.956140350877193,1000
lgbm_quant,breastcancer,32,32,8,0.0,0.9926650366748166,0.9565217391304348,0.956140350877193,1000
lgbm_base,kin8nm,8,8,2,0.0,0.05066316453682815,0.05369694793623535,0.05332544049085852,56
lgbm_quant,kin8nm,8,8,2,0.0,0.05066806914984959,0.05370585400233075,0.05333487345801549,56
lgbm_base,california_housing,32,32,8,0.0,0.2404818930408696,0.25663860931866495,0.27044912757230644,1952
lgbm_quant,california_housing,32,32,8,0.0,0.24541067368512454,0.26115585222880316,0.2729561898558838,1952
lgbm_base,mushroom,16,16,4,0.0,0.9909386219866644,0.9830769230769231,0.9827692307692307,390
lgbm_quant,mushroom,16,16,4,0.0,0.9909386219866644,0.9830769230769231,0.9827692307692307,390
lgbm_base,kin8nm,4,4,1,0.0,0.05947706995168294,0.06286333223901314,0.06153662185818408,12
lgbm_quant,kin8nm,4,4,1,0.0,0.05948315883608502,0.06286835355258835,0.06153928557545879,12
lgbm_quant,covtype,256,256,8,0.0,0.8718445812854985,0.8719261633785848,0.868376892162853,15616
lgbm_base,mushroom,32,32,8,0.0,1.0,1.0,1.0,1752
lgbm_quant,mushroom,32,32,8,0.0,1.0,1.0,1.0,1752
lgbm_base,kin8nm,1,1,8,0.0,0.06265809937204482,0.06718548924815132,0.06468189077304956,61
lgbm_quant,kin8nm,1,1,8,0.0,0.06267023460860993,0.06720008687989386,0.06469286778571433,61
lgbm_base,california_housing,16,16,4,0.0,0.45094256426279644,0.47316214434135,0.4707233803961924,490
lgbm_quant,california_housing,16,16,4,0.0,0.4524069212180946,0.4749482408111856,0.4710622248929882,490
lgbm_base,mushroom,8,8,2,0.0,0.9365703539066507,0.9307692307692308,0.924923076923077,56
lgbm_base,kin8nm,16,16,4,0.0,0.03591275988735085,0.040332333279892,0.04031843032519878,496
lgbm_quant,mushroom,8,8,2,0.0,0.9365703539066507,0.9307692307692308,0.924923076923077,56
lgbm_quant,kin8nm,16,16,4,0.0,0.0359100619601749,0.040328739177760545,0.04031770996129174,496
lgbm_base,california_housing,8,8,2,0.0,0.7987730348107216,0.8474667012034741,0.8252021254946421,56
lgbm_quant,california_housing,8,8,2,0.0,0.7988390404531539,0.8479653495029831,0.8252852185374516,56
lgbm_base,mushroom,1,1,8,0.0,0.994528979312703,0.9938461538461538,0.9950769230769231,49
lgbm_quant,mushroom,1,1,8,0.0,0.994528979312703,0.9938461538461538,0.9950769230769231,49
lgbm_base,kin8nm,64,64,1,0.0,0.04240901507693072,0.044836357467181176,0.04527885769225624,192
lgbm_base,mushroom,4,4,1,0.0,0.8040690716361771,0.7861538461538462,0.8012307692307692,12
lgbm_quant,kin8nm,64,64,1,0.0,0.04241100445496951,0.04483493755055388,0.04527561642296837,192
lgbm_base,california_housing,4,4,1,0.0,1.0740136015047865,1.123640563243032,1.0977827026411338,12
lgbm_quant,california_housing,4,4,1,0.0,1.0737935189560217,1.1239611830262775,1.0976314143938775,12
lgbm_base,california_housing,1,1,8,0.0,1.1567268431213067,1.20697367244882,1.1821883596277527,61
lgbm_quant,california_housing,1,1,8,0.0,1.1568021494137142,1.2071622177503558,1.182044686081511,61
lgbm_base,mushroom,128,128,1,0.0,0.9820482133698069,0.9738461538461538,0.9790769230769231,384
lgbm_quant,mushroom,128,128,1,0.0,0.9820482133698069,0.9738461538461538,0.9790769230769231,384
lgbm_base,mushroom,256,256,2,0.0,1.0,1.0,1.0,1786
lgbm_base,california_housing,128,128,1,0.0,0.43889862081090786,0.46733439853826186,0.4513279683146975,384
lgbm_quant,mushroom,256,256,2,0.0,1.0,1.0,1.0,1786
lgbm_quant,california_housing,128,128,1,0.0,0.4394737038892887,0.4700506648945861,0.4513684763324962,384
lgbm_base,mushroom,512,512,4,0.0,1.0,1.0,1.0,6420
lgbm_base,california_housing,256,256,2,0.0,0.2599791400698138,0.27099320078368794,0.27550570153956505,1792
lgbm_base,covtype,1024,1024,1,0.0,0.7725516819337935,0.7761020632086228,0.7731469927626653,3072
lgbm_quant,mushroom,512,512,4,0.0,1.0,1.0,1.0,6420
lgbm_quant,california_housing,256,256,2,0.0,3.3381948594153936,3.322650858392044,3.3351965679212197,1792
lgbm_base,mushroom,1024,1024,8,0.0,1.0,1.0,1.0,10008
lgbm_base,covtype,128,128,2,0.0,0.7712321431986384,0.7735849056603774,0.7710730359801382,896
lgbm_base,california_housing,512,512,4,0.0,0.13040428394240156,0.1977763480272439,0.2087619139313566,14026
lgbm_quant,mushroom,1024,1024,8,0.0,1.0,1.0,1.0,10008
lgbm_quant,california_housing,512,512,4,0.0,53.495418863737385,52.31270216449227,51.11886308600946,14026
lgbm_base,california_housing,1024,1024,8,0.0,0.031025970881396102,0.18575227678959902,0.20014676043652865,62274
lgbm_quant,covtype,128,128,2,0.0,0.7712082385114073,0.7736709623286935,0.7710386134609262,896
lgbm_base,kin8nm,128,128,2,0.0,0.031166925019803594,0.034698694202862174,0.03531222863313845,890
lgbm_quant,kin8nm,128,128,2,0.0,0.0311663369451419,0.03469410168863774,0.0353145225673357,890
lgbm_quant,california_housing,1024,1024,8,0.0,70.11942786406252,72.05679760475762,69.8436235146303,62274
lgbm_base,breastcancer,64,64,8,0.0,1.0,0.9565217391304348,0.9912280701754386,2272
lgbm_quant,breastcancer,64,64,8,0.0,1.0,0.9565217391304348,0.9912280701754386,2272
lgbm_base,breastcancer,1,1,4,0.0,0.6161369193154034,0.6304347826086957,0.6666666666666666,13
lgbm_quant,breastcancer,1,1,4,0.0,0.6161369193154034,0.6304347826086957,0.6666666666666666,13
lgbm_base,breastcancer,32,32,4,0.0,0.9926650366748166,0.9565217391304348,0.9649122807017544,544
lgbm_quant,breastcancer,32,32,4,0.0,0.9926650366748166,0.9565217391304348,0.9649122807017544,544
lgbm_base,breastcancer,16,16,2,0.0,0.9755501222493888,0.9565217391304348,0.956140350877193,112
lgbm_quant,breastcancer,16,16,2,0.0,0.9755501222493888,0.9565217391304348,0.956140350877193,112
lgbm_base,covtype,256,256,4,0.0,0.820714845766958,0.8220993524235709,0.8215536604046367,7636
lgbm_base,breastcancer,128,128,1,0.0,0.9926650366748166,0.9565217391304348,0.9736842105263158,384
lgbm_quant,breastcancer,128,128,1,0.0,0.9926650366748166,0.9565217391304348,0.9736842105263158,384
lgbm_quant,covtype,1024,1024,1,0.0,0.5590971677726568,0.5635636066349691,0.557007994630087,3072
lgbm_base,kin8nm,1,1,4,0.0,0.06382941058254551,0.06801783933596936,0.06567103540654357,31
lgbm_quant,kin8nm,1,1,4,0.0,0.06382273270678401,0.06800437579790485,0.06566278439065407,31
lgbm_base,kin8nm,8,8,1,0.0,0.05477632472932147,0.05742202057118427,0.05732669676106051,24
lgbm_quant,kin8nm,8,8,1,0.0,0.05478062508774881,0.05742526254428559,0.05732764875212763,24
lgbm_base,mushroom,32,32,4,0.0,0.9991451530176099,0.9984615384615385,0.9987692307692307,844
lgbm_base,mushroom,1,1,4,0.0,0.9757223457001197,0.9723076923076923,0.9655384615384616,23
lgbm_quant,mushroom,32,32,4,0.0,0.9991451530176099,0.9984615384615385,0.9987692307692307,844
lgbm_base,kin8nm,2,2,8,0.0,0.057396522298123434,0.062084494777968686,0.05975681966425413,122
lgbm_quant,kin8nm,2,2,8,0.0,0.057409474181354364,0.062123265407629316,0.0597695384999537,122
lgbm_quant,mushroom,1,1,4,0.0,0.9757223457001197,0.9723076923076923,0.9655384615384616,23
lgbm_base,mushroom,64,64,8,0.0,1.0,1.0,1.0,3704
lgbm_quant,mushroom,64,64,8,0.0,1.0,1.0,1.0,3704
lgbm_base,mushroom,2,2,8,0.0,0.9955547956915712,0.9953846153846154,0.9981538461538462,94
lgbm_quant,mushroom,2,2,8,0.0,0.9955547956915712,0.9953846153846154,0.9981538461538462,94
lgbm_base,mushroom,16,16,2,0.0,0.9803385194050265,0.9707692307692307,0.9716923076923077,112
lgbm_quant,mushroom,16,16,2,0.0,0.9803385194050265,0.9707692307692307,0.9716923076923077,112
lgbm_base,california_housing,512,512,2,0.0,0.23083594599166285,0.2464883654993848,0.25162455284199126,3584
lgbm_quant,covtype,256,256,4,0.0,0.820714845766958,0.822185409091887,0.8215278435152277,7636
lgbm_quant,california_housing,512,512,2,0.0,117.08053706761675,117.55224367545692,118.37016515966859,3584
lgbm_base,california_housing,16,16,2,0.0,0.6310397264256755,0.6675441004624392,0.6517401227946361,112
lgbm_quant,california_housing,16,16,2,0.0,0.6311755995640619,0.6682944453352943,0.6517507735774195,112
lgbm_base,kin8nm,32,32,8,0.0,0.01811246464830952,0.024754102208484053,0.02513183546192623,1952
lgbm_base,kin8nm,128,128,1,0.0,0.03921823195495736,0.04206732440826829,0.04228995758703567,384
lgbm_base,california_housing,8,8,1,0.0,0.9313122945385135,0.9788998320261891,0.953831012479451,24
lgbm_quant,kin8nm,32,32,8,0.0,0.018130005796386628,0.024760972265769603,0.025132183510128386,1952
lgbm_quant,kin8nm,128,128,1,0.0,1.276327291068894,1.2647616136248265,1.2379012734796413,384
lgbm_quant,california_housing,8,8,1,0.0,0.9312096597707712,0.9792473552205957,0.9536163129957278,24
lgbm_base,kin8nm,16,16,2,0.0,0.0453531627870309,0.04825895793947336,0.048525011376984305,112
lgbm_base,mushroom,512,512,2,0.0,1.0,1.0,1.0,3572
lgbm_quant,kin8nm,16,16,2,0.0,0.04535730540331943,0.048264421740802546,0.04853284728490052,112
lgbm_base,california_housing,1,1,4,0.0,1.175649618105371,1.226214351696613,1.2009697899561498,31
lgbm_quant,california_housing,1,1,4,0.0,1.1758251214916497,1.2264630212744931,1.2010457380598367,31
lgbm_base,mushroom,8,8,1,0.0,0.9085313728842537,0.9015384615384615,0.9058461538461539,24
lgbm_quant,mushroom,8,8,1,0.0,0.9085313728842537,0.9015384615384615,0.9058461538461539,24
lgbm_base,california_housing,2,2,8,0.0,1.024458566227989,1.0689483602493488,1.0497084873306886,122
lgbm_quant,california_housing,2,2,8,0.0,1.0245641081688561,1.0692867703882296,1.049532107000689,122
lgbm_base,california_housing,256,256,1,0.0,0.3824639023656424,0.40326301897593053,0.3926355454573604,768
lgbm_base,california_housing,32,32,4,0.0,0.3050805535549605,0.3176280527927717,0.32281987650569394,970
lgbm_base,mushroom,256,256,1,0.0,0.9887160198324499,0.9830769230769231,0.9858461538461538,768
lgbm_quant,mushroom,512,512,2,0.0,1.0,1.0,1.0,3572
lgbm_quant,mushroom,256,256,1,0.0,0.9887160198324499,0.9830769230769231,0.9858461538461538,768
lgbm_base,california_housing,64,64,8,0.0,0.18631006000461814,0.21604321444012242,0.23062478887108318,3904
lgbm_quant,california_housing,64,64,8,0.0,1.764641836086687,1.7489210046373025,1.7719822564146206,3904
lgbm_base,mushroom,1024,1024,4,0.0,1.0,1.0,1.0,7984
lgbm_base,kin8nm,256,256,8,0.0,0.0031745240478686654,0.012756022963234966,0.012946707154141352,15392
lgbm_quant,mushroom,1024,1024,4,0.0,1.0,1.0,1.0,7984
lgbm_quant,kin8nm,256,256,8,0.0,27.795046104180987,28.458695065387236,27.14369881501552,15392
lgbm_base,california_housing,1024,1024,4,0.0,0.09369423834510733,0.18896667577107237,0.202172079876587,27482
lgbm_quant,california_housing,1024,1024,4,0.0,99.54004846278075,101.02347519696406,99.52690659474837,27482
lgbm_base,breastcancer,64,64,4,0.0,1.0,0.9565217391304348,0.9824561403508771,1188
lgbm_quant,breastcancer,64,64,4,0.0,1.0,0.9565217391304348,0.9824561403508771,1188
lgbm_base,breastcancer,16,16,1,0.0,0.9486552567237164,0.9565217391304348,0.956140350877193,48
lgbm_quant,breastcancer,16,16,1,0.0,0.9486552567237164,0.9565217391304348,0.956140350877193,48
lgbm_base,breastcancer,32,32,2,0.0,0.9853300733496333,0.9565217391304348,0.9649122807017544,224
lgbm_quant,breastcancer,32,32,2,0.0,0.9853300733496333,0.9565217391304348,0.9649122807017544,224
lgbm_base,breastcancer,1,1,2,0.0,0.6161369193154034,0.6304347826086957,0.6666666666666666,7
lgbm_quant,breastcancer,1,1,2,0.0,0.6161369193154034,0.6304347826086957,0.6666666666666666,7
lgbm_base,covtype,128,128,1,0.0,0.7476119217456159,0.749273896861083,0.7473042864642049,384
lgbm_quant,covtype,128,128,1,0.0,0.7477171023694326,0.7492093543598459,0.7474161596516441,384
lgbm_base,covtype,512,512,8,0.0,0.9043262702950795,0.8995288397409694,0.8981523712812922,31232
lgbm_base,kin8nm,256,256,4,0.0,0.010990678401706392,0.019145439044561317,0.02016849616766545,6396
lgbm_base,kin8nm,2,2,4,0.0,0.05928903474716352,0.06345405573375504,0.06134169502599611,62
lgbm_quant,kin8nm,2,2,4,0.0,0.059279680957680235,0.06344119498440486,0.061333949924998965,62
lgbm_base,kin8nm,16,16,1,0.0,0.05041797141388063,0.05269770679059344,0.05318630691348449,48
lgbm_quant,kin8nm,16,16,1,0.0,0.050419793931988234,0.05269944543944408,0.05318589245897382,48
lgbm_base,covtype,256,256,2,0.0,0.7808059704346828,0.7833093091800951,0.78100393277282,1792
lgbm_base,mushroom,16,16,1,0.0,0.9599931612241409,0.9584615384615385,0.9563076923076923,48
lgbm_quant,mushroom,16,16,1,0.0,0.9599931612241409,0.9584615384615385,0.9563076923076923,48
lgbm_base,kin8nm,1,1,2,0.0,0.06492705107096008,0.0689533161060044,0.06653044230069238,7
lgbm_quant,kin8nm,1,1,2,0.0,0.0649364936853786,0.06896317880397691,0.06654334209111251,7
lgbm_base,mushroom,2,2,4,0.0,0.9767481620789878,0.9738461538461538,0.9686153846153847,48
lgbm_quant,mushroom,2,2,4,0.0,0.9767481620789878,0.9738461538461538,0.9686153846153847,48
lgbm_base,kin8nm,32,32,2,0.0,0.0394166456164707,0.042838735860881216,0.042802270642973775,224
lgbm_quant,kin8nm,32,32,2,0.0,0.03941850339989968,0.042835505552711615,0.04280701776300617,224
lgbm_base,kin8nm,64,64,8,0.0,0.010940565311082336,0.01815854836824459,0.018624441372531164,3904
lgbm_base,kin8nm,4,4,8,0.0,0.04919703293469815,0.054219975041728846,0.05229323807515076,244
lgbm_quant,kin8nm,4,4,8,0.0,0.04921065793287402,0.05425238973955171,0.05230389818058506,244
lgbm_base,mushroom,128,128,8,0.0,1.0,1.0,1.0,6918
lgbm_base,mushroom,4,4,8,0.0,0.9972644896563515,0.9984615384615385,0.9981538461538462,196
lgbm_quant,mushroom,128,128,8,0.0,1.0,1.0,1.0,6918
lgbm_base,mushroom,32,32,2,0.0,0.9851256625064113,0.9753846153846154,0.9821538461538462,222
lgbm_quant,mushroom,32,32,2,0.0,0.9851256625064113,0.9753846153846154,0.9821538461538462,222
lgbm_base,mushroom,64,64,4,0.0,1.0,1.0,1.0,1730
lgbm_base,california_housing,2,2,4,0.0,1.0553740378429202,1.101473125354391,1.0814521060181297,62
lgbm_base,california_housing,4,4,8,0.0,0.8172011805172705,0.8553887264231393,0.8417249139379608,244
lgbm_quant,mushroom,64,64,4,0.0,1.0,1.0,1.0,1730
lgbm_quant,california_housing,2,2,4,0.0,1.0554641950540173,1.1016287905604363,1.081485935285634,62
lgbm_base,mushroom,512,512,1,0.0,0.9991451530176099,0.9984615384615385,0.9987692307692307,1536
lgbm_base,kin8nm,256,256,2,0.0,0.028780416133388304,0.032507036636033604,0.033826226736979284,1736
lgbm_quant,california_housing,4,4,8,0.0,0.817540456027302,0.8558895173839256,0.8414883208461963,244
lgbm_base,kin8nm,32,32,4,0.0,0.028325552997972528,0.03356137314783447,0.03388477455868906,982
lgbm_quant,kin8nm,32,32,4,0.0,0.028327348788817545,0.033557611572417795,0.03388479742901643,982
lgbm_quant,mushroom,512,512,1,0.0,0.9991451530176099,0.9984615384615385,0.9987692307692307,1536
lgbm_quant,kin8nm,256,256,2,0.0,24.205835713916688,24.195695422375522,24.30417600321548,1736
lgbm_base,california_housing,16,16,1,0.0,0.786549643536864,0.8306379691894074,0.8100757197268379,48
lgbm_quant,california_housing,16,16,1,0.0,0.7864611111331908,0.83104351211244,0.8098831781245334,48
lgbm_base,mushroom,1,1,2,0.0,0.9134894853821166,0.9076923076923077,0.9027692307692308,7
lgbm_quant,mushroom,1,1,2,0.0,0.9134894853821166,0.9076923076923077,0.9027692307692308,7
lgbm_base,california_housing,32,32,2,0.0,0.4787247517604658,0.5066735392934809,0.4955158308984382,224
lgbm_quant,california_housing,32,32,2,0.0,0.47954502984070513,0.5084228145567578,0.49610182840961164,224
lgbm_base,california_housing,1,1,2,0.0,1.2090763328771634,1.2637336026754697,1.235060586528394,7
