model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,val_acc,nodes,mean
ccp,kr-vs-kp,512,512,8,0.5,1.383461917825569,0.0,0.5046875,512,0.5266060726516634
ccp,breastcancer,1024,1024,1,0.125,1.093863965806927,0.0,0.6666666666666666,1028,0.6175824175824176
ccp,kr-vs-kp,1024,1024,4,0.0078125,0.6291108338697758,0.0,0.9484375,1100,0.93896771037182
ccp,breastcancer,512,512,8,0.5,1.3304705119849312,0.0,0.6666666666666666,512,0.6175824175824176
ccp,breastcancer,1024,1024,2,0.03125,0.6252598768928918,0.0,0.9210526315789472,1044,0.9164835164835164
ccp,breastcancer,1024,1024,4,0.0078125,0.3748487628537001,0.0,0.9649122807017544,1084,0.9362637362637362
cegb,breastcancer,2,2,1,0.25,0.6175824175824176,0.0,0.6666666666666666,6,0.6175824175824176
cegb,breastcancer,4,4,8,0.015625,0.9384615384615383,0.0,0.9473684210526316,40,0.9142857142857144
ccp,kr-vs-kp,2,2,4,0.015625,1.1142712693444434,0.0,0.9484375,18,0.93896771037182
lgbm_base,kr-vs-kp,32,32,8,0.0,0.979264475743349,0.0,0.9796875,1858,0.966354268590998
lgbm_quant,kr-vs-kp,32,32,8,0.0,0.979264475743349,0.0,0.9796875,1858,0.966354268590998
lgbm_base,kr-vs-kp,1,1,8,0.0,0.9593114241001564,0.0,0.9640625,53,0.940532503669276
lgbm_quant,kr-vs-kp,1,1,8,0.0,0.9593114241001564,0.0,0.9640625,53,0.940532503669276
cegb,breastcancer,1,1,2,0.015625,0.6175824175824176,0.0,0.6666666666666666,7,0.6175824175824176
cegb,breastcancer,4,4,4,0.0625,0.9230769230769232,0.0,0.9210526315789472,30,0.912087912087912
lgbm_base,kr-vs-kp,4,4,1,0.0,0.7852112676056338,0.0,0.746875,12,0.7957872125733855
lgbm_quant,kr-vs-kp,4,4,1,0.0,0.7852112676056338,0.0,0.746875,12,0.7957872125733855
cegb,breastcancer,8,8,8,0.0625,0.9604395604395604,0.0,0.956140350877193,52,0.9296703296703296
cegb,kr-vs-kp,8,1,4,0.25,0.52660406885759,0.0,0.5046875,1,0.5266060726516634
cegb,breastcancer,4,4,1,0.0,0.8901098901098901,0.0,0.9035087719298246,12,0.8967032967032967
cegb,breastcancer,64,29,4,0.015625,0.9868131868131867,0.0,0.9736842105263158,275,0.9428571428571428
cegb,kr-vs-kp,2,2,4,0.015625,0.9389671361502347,0.0,0.9484375,24,0.93896771037182
lgbm_base,kr-vs-kp,16,16,4,0.0,0.9389671361502347,0.0,0.9484375,286,0.93896771037182
lgbm_quant,kr-vs-kp,16,16,4,0.0,0.9389671361502347,0.0,0.9484375,286,0.93896771037182
cegb,breastcancer,16,16,4,0.0,0.978021978021978,0.0,0.9736842105263158,266,0.9384615384615383
lgbm_base,kr-vs-kp,8,8,2,0.0,0.9045383411580594,0.0,0.903125,52,0.9045369068003912
lgbm_quant,kr-vs-kp,8,8,2,0.0,0.9045383411580594,0.0,0.903125,52,0.9045369068003912
cegb,breastcancer,2,2,2,0.0625,0.8791208791208791,0.0,0.9035087719298246,14,0.7670329670329671
cegb,breastcancer,2,2,4,0.015625,0.8791208791208791,0.0,0.9035087719298246,22,0.7670329670329671
cegb,kr-vs-kp,4,4,4,0.0625,0.9389671361502347,0.0,0.9484375,42,0.93896771037182
cegb,kr-vs-kp,32,31,2,0.015625,0.9389671361502347,0.0,0.9484375,183,0.93896771037182
cegb,kr-vs-kp,2,2,2,0.0625,0.9045383411580594,0.0,0.903125,10,0.8756306568003914
cegb,kr-vs-kp,128,128,1,0.0,0.9366197183098592,0.0,0.9453125,384,0.9366201382093934
cegb,kr-vs-kp,4,4,8,0.015625,0.9624413145539906,0.0,0.9609375,106,0.9553999510763208
cegb,kr-vs-kp,256,1,4,0.25,0.52660406885759,0.0,0.5046875,1,0.5266060726516634
ccp,kr-vs-kp,4,4,1,0.0,1.2588786231207014,0.0,0.903125,12,0.8427539444716242
ccp,kr-vs-kp,32,32,1,0.0625,1.383461917825569,0.0,0.5046875,32,0.5266060726516634
cegb,breastcancer,8,7,4,0.25,0.931868131868132,0.0,0.9473684210526316,21,0.9076923076923076
cegb,kr-vs-kp,1,1,2,0.015625,0.7852112676056338,0.0,0.746875,5,0.7852196978962818
cegb,breastcancer,32,21,1,0.0625,0.945054945054945,0.0,0.956140350877193,63,0.9230769230769232
cegb,kr-vs-kp,2,1,1,0.25,0.52660406885759,0.0,0.5046875,1,0.5266060726516634
cegb,breastcancer,32,32,2,0.015625,0.9846153846153848,0.0,0.9649122807017544,202,0.9472527472527472
cegb,kr-vs-kp,4,1,2,0.25,0.52660406885759,0.0,0.5046875,1,0.5266060726516634
cegb,breastcancer,16,16,1,0.015625,0.9472527472527472,0.0,0.956140350877193,48,0.9208791208791208
cegb,breastcancer,128,128,1,0.0,0.989010989010989,0.0,0.956140350877193,384,0.9494505494505494
cegb,breastcancer,64,7,1,0.25,0.931868131868132,0.0,0.9473684210526316,21,0.9076923076923076
ccp,kr-vs-kp,4,4,4,0.0625,1.3834619178255694,0.0,0.5046875,4,0.5266060726516634
cegb,breastcancer,32,32,8,0.0,0.989010989010989,0.0,0.9649122807017544,1052,0.9428571428571428
cegb,kr-vs-kp,8,8,2,0.0,0.9045383411580594,0.0,0.903125,50,0.9045369068003914
cegb,breastcancer,16,7,8,0.25,0.931868131868132,0.0,0.9473684210526316,21,0.9076923076923076
lgbm_base,breastcancer,1024,466,8,0.0,1.0,0.0,0.9824561403508772,6834,0.9637362637362636
lgbm_quant,breastcancer,1024,466,8,0.0,1.0,0.0,0.9824561403508772,6834,0.9637362637362636
ccp,kr-vs-kp,8,8,4,0.25,1.383461917825569,0.0,0.5046875,8,0.5266060726516634
ccp,breastcancer,1,1,2,0.5,1.3304705119849312,0.0,0.6666666666666666,1,0.6175824175824176
cegb,kr-vs-kp,128,1,2,0.25,0.52660406885759,0.0,0.5046875,1,0.5266060726516634
cegb,kr-vs-kp,64,1,1,0.25,0.52660406885759,0.0,0.5046875,1,0.5266060726516634
ccp,kr-vs-kp,8,8,8,0.0625,1.383461917825569,0.0,0.5046875,8,0.5266060726516634
cegb,kr-vs-kp,32,20,1,0.0625,0.9045383411580594,0.0,0.903125,60,0.9045369068003914
cegb,kr-vs-kp,16,16,4,0.0,0.9389671361502347,0.0,0.9484375,278,0.93896771037182
cegb,breastcancer,8,8,2,0.0,0.9626373626373628,0.0,0.9649122807017544,56,0.9252747252747252
ccp,kr-vs-kp,16,16,4,0.0,0.4490037459976367,0.0,0.9484375,272,0.93896771037182
ccp,kr-vs-kp,2,2,1,0.25,1.3834619178255694,0.0,0.5046875,2,0.5266060726516634
ccp,kr-vs-kp,1,1,8,0.0,1.207759115550513,0.0,0.96875,85,0.951489114481409
cegb,breastcancer,4,4,2,0.25,0.8901098901098901,0.0,0.9035087719298246,12,0.8967032967032967
ccp,kr-vs-kp,16,16,1,0.015625,1.0198048512491045,0.0,0.903125,48,0.9045369068003914
cegb,breastcancer,1,1,8,0.0,0.6175824175824176,0.0,0.6666666666666666,17,0.6175824175824176
cegb,kr-vs-kp,16,1,8,0.25,0.52660406885759,0.0,0.5046875,1,0.5266060726516634
cegb,breastcancer,1024,21,1,0.0625,0.945054945054945,0.0,0.956140350877193,63,0.9230769230769232
cegb,kr-vs-kp,512,88,1,0.015625,0.9366197183098592,0.0,0.9453125,264,0.9366201382093934
ccp,kr-vs-kp,4,4,2,0.25,1.3834619178255694,0.0,0.5046875,4,0.5266060726516634
cegb,breastcancer,128,7,2,0.25,0.931868131868132,0.0,0.9473684210526316,21,0.9076923076923076
cegb,breastcancer,256,7,4,0.25,0.931868131868132,0.0,0.9473684210526316,21,0.9076923076923076
cegb,kr-vs-kp,16,16,1,0.015625,0.9045383411580594,0.0,0.903125,48,0.9045369068003914
cegb,kr-vs-kp,1,1,8,0.0,0.9483568075117372,0.0,0.9578125,49,0.940532503669276
cegb,kr-vs-kp,8,8,8,0.0625,0.9573552425665102,0.0,0.9625,108,0.9507040423189824
cegb,breastcancer,128,19,4,0.0625,0.956043956043956,0.0,0.9649122807017544,91,0.9362637362637364
cegb,kr-vs-kp,4,4,1,0.0,0.7852112676056338,0.0,0.746875,12,0.7957872125733855
cegb,kr-vs-kp,256,256,2,0.0,0.9687010954616588,0.0,0.9765625,1786,0.9593130809686888
cegb,kr-vs-kp,64,19,4,0.015625,0.9389671361502347,0.0,0.9484375,211,0.93896771037182
cegb,kr-vs-kp,1,1,1,0.0625,0.52660406885759,0.0,0.5046875,3,0.5266060726516634
lgbm_base,breastcancer,4,4,1,0.0,0.8901098901098901,0.0,0.9035087719298246,12,0.8967032967032967
lgbm_quant,breastcancer,4,4,1,0.0,0.8901098901098901,0.0,0.9035087719298246,12,0.8967032967032967
cegb,breastcancer,128,29,8,0.015625,0.9868131868131867,0.0,0.9736842105263158,275,0.9428571428571428
cegb,kr-vs-kp,64,9,2,0.0625,0.9045383411580594,0.0,0.903125,49,0.9045369068003914
cegb,kr-vs-kp,128,8,4,0.0625,0.9389671361502347,0.0,0.9484375,82,0.93896771037182
ccp,kr-vs-kp,2,2,2,0.0625,1.3834619178255694,0.0,0.5046875,2,0.5266060726516634
cegb,breastcancer,1024,33,2,0.015625,0.9846153846153848,0.0,0.9649122807017544,207,0.9472527472527472
cegb,breastcancer,64,19,2,0.0625,0.9604395604395604,0.0,0.956140350877193,85,0.9318681318681318
ccp,kr-vs-kp,32,32,8,0.0,0.1130092033766091,0.0,0.9859375,3440,0.9823928265655578
cegb,breastcancer,512,512,4,0.0,1.0,0.0,0.9736842105263158,4900,0.956043956043956
lgbm_base,kr-vs-kp,128,128,2,0.0,0.9573552425665102,0.0,0.959375,892,0.9526586961839528
lgbm_quant,kr-vs-kp,128,128,2,0.0,0.9573552425665102,0.0,0.959375,892,0.9526586961839528
cegb,kr-vs-kp,128,19,8,0.015625,0.9663536776212832,0.0,0.9671875,577,0.959704470401174
ccp,kr-vs-kp,16,16,8,0.25,1.383461917825569,0.0,0.5046875,16,0.5266060726516634
cegb,kr-vs-kp,32,32,8,0.0,0.9780907668231612,0.0,0.9796875,1890,0.9667479513209394
ccp,kr-vs-kp,1,1,2,0.015625,1.2992149471306342,0.0,0.746875,5,0.7852196978962818
ccp,kr-vs-kp,64,64,1,0.25,1.383461917825569,0.0,0.5046875,64,0.5266060726516634
ccp,kr-vs-kp,8,8,2,0.0,0.9153213462714658,0.0,0.903125,52,0.9045369068003914
ccp,kr-vs-kp,32,32,2,0.015625,0.8876968436537703,0.0,0.903125,72,0.9045369068003914
cegb,breastcancer,512,52,1,0.015625,0.9736263736263736,0.0,0.9649122807017544,156,0.9428571428571428
cegb,breastcancer,256,19,8,0.0625,0.956043956043956,0.0,0.9649122807017544,91,0.9362637362637364
cegb,breastcancer,512,7,8,0.25,0.931868131868132,0.0,0.9473684210526316,21,0.9076923076923076
ccp,kr-vs-kp,64,64,2,0.0625,1.383461917825569,0.0,0.5046875,64,0.5266060726516634
ccp,kr-vs-kp,4,4,8,0.015625,0.9402573143379008,0.0,0.9484375,34,0.93896771037182
cegb,kr-vs-kp,256,8,8,0.0625,0.9573552425665102,0.0,0.9625,108,0.9507040423189824
cegb,breastcancer,256,256,2,0.0,1.0,0.0,0.9824561403508772,1770,0.9538461538461538
lgbm_base,kr-vs-kp,256,256,4,0.0,0.9933489827856024,0.0,0.9828125,5994,0.9827857448630136
lgbm_quant,kr-vs-kp,256,256,4,0.0,0.9933489827856024,0.0,0.9828125,5994,0.9827857448630136
ccp,kr-vs-kp,128,128,2,0.25,1.383461917825569,0.0,0.5046875,128,0.5266060726516634
cegb,kr-vs-kp,1024,31,2,0.015625,0.9389671361502347,0.0,0.9484375,183,0.93896771037182
cegb,kr-vs-kp,512,512,4,0.0,0.9953051643192488,0.0,0.98125,12020,0.9792624755381606
cegb,kr-vs-kp,512,1,8,0.25,0.52660406885759,0.0,0.5046875,1,0.5266060726516634
cegb,breastcancer,1024,1024,8,0.0,1.0,0.0,0.9736842105263158,8764,0.9582417582417582
cegb,kr-vs-kp,1024,20,1,0.0625,0.9045383411580594,0.0,0.903125,60,0.9045369068003914
ccp,kr-vs-kp,64,64,4,0.015625,0.7799686199550377,0.0,0.903125,112,0.9147130320450098
ccp,kr-vs-kp,128,128,4,0.0625,1.383461917825569,0.0,0.5046875,128,0.5266060726516634
ccp,kr-vs-kp,128,128,1,0.0,0.4879182625281945,0.0,0.9453125,384,0.9366201382093934
ccp,breastcancer,128,128,2,0.25,1.3304705119849312,0.0,0.6666666666666666,128,0.6175824175824176
ccp,kr-vs-kp,256,256,2,0.0,0.1656866799705889,0.0,0.9734375,1780,0.9597059992661447
cegb,kr-vs-kp,1024,1024,8,0.0,0.995696400625978,0.0,0.9875,58488,0.9761351822407044
ccp,breastcancer,128,128,1,0.0,0.12179845930611,0.0,0.9736842105263158,384,0.9472527472527472
ccp,kr-vs-kp,256,256,4,0.25,1.383461917825569,0.0,0.5046875,256,0.5266060726516634
ccp,kr-vs-kp,512,512,1,0.015625,1.019803878688202,0.0,0.903125,544,0.9045369068003914
ccp,breastcancer,256,256,2,0.0,0.0033236897240599,0.0,0.9824561403508772,1788,0.9450549450549448
ccp,kr-vs-kp,128,128,8,0.015625,0.7799686199549851,0.0,0.903125,176,0.9147130320450098
cegb,breastcancer,1,1,1,0.0625,0.6175824175824176,0.0,0.6666666666666666,3,0.6175824175824176
ccp,breastcancer,128,128,4,0.0625,0.7988045882568605,0.0,0.9210526315789472,140,0.9032967032967032
ccp,kr-vs-kp,512,512,4,0.0,0.0182806087826357,0.0,0.9890625,14292,0.9820014371330724
ccp,breastcancer,512,512,1,0.015625,0.4918018663161824,0.0,0.9473684210526316,542,0.9186813186813186
ccp,breastcancer,256,256,4,0.25,1.3304705119849312,0.0,0.6666666666666666,256,0.6175824175824176
ccp,breastcancer,128,128,8,0.015625,0.494925523224862,0.0,0.956140350877193,162,0.9186813186813186
ccp,kr-vs-kp,1024,1024,1,0.0625,1.383461917825569,0.0,0.5046875,1024,0.5266060726516634
ccp,kr-vs-kp,256,256,8,0.0625,1.383461917825569,0.0,0.5046875,256,0.5266060726516634
ccp,kr-vs-kp,1024,1024,2,0.015625,0.8876968430668492,0.0,0.903125,1064,0.9045369068003914
ccp,kr-vs-kp,1,1,1,0.0625,1.3834619178255694,0.0,0.5046875,1,0.5266060726516634
ccp,breastcancer,512,512,4,0.0,1.3193742090048644e-08,0.0,0.9912280701754386,8592,0.9604395604395604
ccp,breastcancer,256,256,8,0.0625,0.7988045882568603,0.0,0.9210526315789472,268,0.9032967032967032
lgbm_base,kr-vs-kp,512,512,8,0.0,0.995696400625978,0.0,0.9875,30590,0.9728091364970648
lgbm_quant,kr-vs-kp,512,512,8,0.0,0.994131455399061,0.0,0.9890625,30590,0.9728091364970648
ccp,kr-vs-kp,512,512,8,0.25,1.383461917825569,0.0,0.5046875,512,0.5266060726516634
ccp,breastcancer,1024,1024,1,0.0625,0.7988045882568602,0.0,0.9210526315789472,1036,0.9032967032967032
ccp,breastcancer,512,512,8,0.25,1.3304705119849312,0.0,0.6666666666666666,512,0.6175824175824176
ccp,breastcancer,1,1,1,0.0,1.199769784885034,0.0,0.6666666666666666,3,0.6175824175824176
ccp,kr-vs-kp,1024,1024,8,0.0,0.0108473738525306,0.0,0.9890625,140916,0.9788718505381604
ccp,breastcancer,1024,1024,2,0.015625,0.4949255232248617,0.0,0.956140350877193,1058,0.9186813186813186
ccp,breastcancer,1024,1024,8,0.0,2.1778991666420664e-08,0.0,0.956140350877193,7780,0.931868131868132
lgbm_base,breastcancer,32,32,4,0.0,0.9934065934065934,0.0,0.9824561403508772,558,0.9538461538461538
lgbm_quant,breastcancer,32,32,4,0.0,0.9934065934065934,0.0,0.9824561403508772,558,0.9538461538461538
lgbm_base,breastcancer,2,2,8,0.0,0.8395604395604396,0.0,0.9035087719298246,40,0.7428571428571428
lgbm_quant,breastcancer,2,2,8,0.0,0.8395604395604396,0.0,0.9035087719298246,40,0.7428571428571428
cegb,breastcancer,4,4,8,0.0078125,0.9362637362637364,0.0,0.9473684210526316,48,0.9208791208791208
cegb,breastcancer,2,2,1,0.125,0.6175824175824176,0.0,0.6666666666666666,6,0.6175824175824176
ccp,kr-vs-kp,2,2,4,0.0078125,1.1142712693444434,0.0,0.9484375,18,0.93896771037182
cegb,kr-vs-kp,8,3,4,0.125,0.9389671361502347,0.0,0.9484375,33,0.93896771037182
cegb,breastcancer,4,2,1,0.5,0.6175824175824176,0.0,0.6666666666666666,6,0.6175824175824176
cegb,breastcancer,1,1,2,0.0078125,0.6175824175824176,0.0,0.6666666666666666,7,0.6175824175824176
cegb,kr-vs-kp,2,2,4,0.0078125,0.9389671361502347,0.0,0.9484375,30,0.93896771037182
cegb,breastcancer,2,2,2,0.03125,0.8791208791208791,0.0,0.9035087719298246,14,0.7670329670329671
lgbm_base,breastcancer,1,1,4,0.0,0.6175824175824176,0.0,0.6666666666666666,13,0.6175824175824175
lgbm_quant,breastcancer,1,1,4,0.0,0.6175824175824176,0.0,0.6666666666666666,13,0.6175824175824175
cegb,breastcancer,64,36,4,0.0078125,0.989010989010989,0.0,0.9649122807017544,398,0.9516483516483516
cegb,breastcancer,2,2,4,0.0078125,0.8791208791208791,0.0,0.9035087719298246,20,0.7604395604395605
cegb,breastcancer,4,4,4,0.03125,0.9208791208791208,0.0,0.9210526315789472,34,0.9142857142857144
cegb,kr-vs-kp,4,4,4,0.03125,0.9389671361502347,0.0,0.9484375,42,0.93896771037182
cegb,breastcancer,8,8,8,0.03125,0.9648351648351648,0.0,0.9649122807017544,64,0.9252747252747252
cegb,kr-vs-kp,2,2,2,0.03125,0.9045383411580594,0.0,0.903125,10,0.8756306568003914
lgbm_base,breastcancer,16,16,2,0.0,0.9648351648351648,0.0,0.9736842105263158,112,0.9406593406593406
lgbm_quant,breastcancer,16,16,2,0.0,0.9648351648351648,0.0,0.9736842105263158,112,0.9406593406593406
cegb,kr-vs-kp,32,32,2,0.0078125,0.9389671361502347,0.0,0.9484375,188,0.93896771037182
ccp,kr-vs-kp,4,4,1,0.5,1.3834619178255694,0.0,0.5046875,4,0.5266060726516634
cegb,kr-vs-kp,256,3,4,0.125,0.9389671361502347,0.0,0.9484375,33,0.93896771037182
cegb,kr-vs-kp,128,1,1,0.5,0.52660406885759,0.0,0.5046875,1,0.5266060726516634
cegb,kr-vs-kp,4,4,8,0.0078125,0.9655712050078248,0.0,0.9640625,158,0.9522688356164384
cegb,breastcancer,32,32,2,0.0078125,0.9846153846153848,0.0,0.9736842105263158,216,0.9472527472527472
cegb,kr-vs-kp,1,1,2,0.0078125,0.7852112676056338,0.0,0.746875,5,0.7852196978962818
cegb,breastcancer,8,8,4,0.125,0.9384615384615383,0.0,0.9473684210526316,32,0.9186813186813186
ccp,kr-vs-kp,32,32,1,0.03125,1.2074001725608072,0.0,0.903125,44,0.8302294826320938
lgbm_base,breastcancer,64,64,8,0.0,1.0,0.0,0.9824561403508772,2394,0.9549450549450548
lgbm_quant,breastcancer,64,64,8,0.0,1.0,0.0,0.9824561403508772,2394,0.9549450549450548
cegb,breastcancer,16,2,4,0.5,0.6175824175824176,0.0,0.6666666666666666,6,0.6175824175824176
lgbm_base,breastcancer,256,256,1,0.0,0.9956043956043956,0.0,0.9736842105263158,768,0.956043956043956
lgbm_quant,breastcancer,256,256,1,0.0,0.9956043956043956,0.0,0.9736842105263158,768,0.956043956043956
cegb,breastcancer,64,13,1,0.125,0.9406593406593406,0.0,0.956140350877193,39,0.9208791208791208
cegb,breastcancer,32,32,1,0.03125,0.956043956043956,0.0,0.9649122807017544,96,0.931868131868132
cegb,kr-vs-kp,2,2,1,0.125,0.52660406885759,0.0,0.5046875,6,0.5266060726516634
cegb,breastcancer,16,13,8,0.125,0.9472527472527472,0.0,0.9473684210526316,47,0.923076923076923
cegb,kr-vs-kp,4,3,2,0.125,0.9045383411580594,0.0,0.903125,15,0.8830104880136986
cegb,breastcancer,32,2,8,0.5,0.6175824175824176,0.0,0.6666666666666666,6,0.6175824175824176
ccp,kr-vs-kp,8,8,4,0.125,1.383461917825569,0.0,0.5046875,8,0.5266060726516634
cegb,breastcancer,16,16,1,0.0078125,0.9472527472527472,0.0,0.956140350877193,48,0.9208791208791208
cegb,breastcancer,128,2,1,0.5,0.6175824175824176,0.0,0.6666666666666666,6,0.6175824175824176
cegb,kr-vs-kp,128,3,2,0.125,0.9045383411580594,0.0,0.903125,15,0.8830104880136986
ccp,kr-vs-kp,8,8,8,0.03125,1.0600317653297735,0.0,0.903125,26,0.9045369068003914
ccp,kr-vs-kp,4,4,4,0.03125,1.060031833296991,0.0,0.903125,22,0.9045369068003914
ccp,breastcancer,1,1,2,0.25,1.3304705119849312,0.0,0.6666666666666666,1,0.6175824175824176
ccp,kr-vs-kp,16,16,1,0.0078125,1.0198048512491045,0.0,0.903125,48,0.9045369068003914
cegb,kr-vs-kp,8,1,2,0.5,0.52660406885759,0.0,0.5046875,1,0.5266060726516634
ccp,kr-vs-kp,2,2,1,0.125,1.3834619178255694,0.0,0.5046875,2,0.5266060726516634
cegb,kr-vs-kp,16,1,4,0.5,0.52660406885759,0.0,0.5046875,1,0.5266060726516634
cegb,kr-vs-kp,64,6,1,0.125,0.9045383411580594,0.0,0.903125,18,0.8591357326320939
ccp,kr-vs-kp,16,16,4,0.5,1.383461917825569,0.0,0.5046875,16,0.5266060726516634
cegb,breastcancer,128,13,2,0.125,0.9472527472527472,0.0,0.9473684210526316,47,0.923076923076923
cegb,kr-vs-kp,1,1,8,0.5,0.52660406885759,0.0,0.5046875,1,0.5266060726516634
ccp,kr-vs-kp,1,1,8,0.5,1.3834619178255694,0.0,0.5046875,1,0.5266060726516634
cegb,breastcancer,256,13,4,0.125,0.9472527472527472,0.0,0.9473684210526316,47,0.923076923076923
cegb,breastcancer,4,4,2,0.125,0.9032967032967032,0.0,0.9035087719298246,20,0.9054945054945056
cegb,kr-vs-kp,32,32,1,0.03125,0.9045383411580594,0.0,0.903125,96,0.9045369068003914
cegb,kr-vs-kp,512,145,1,0.0078125,0.9366197183098592,0.0,0.9453125,435,0.9370107632093934
ccp,kr-vs-kp,4,4,2,0.125,1.3834619178255694,0.0,0.5046875,4,0.5266060726516634
cegb,kr-vs-kp,256,1,2,0.5,0.52660406885759,0.0,0.5046875,1,0.5266060726516634
lgbm_base,breastcancer,4,4,4,0.0,0.9362637362637364,0.0,0.9473684210526316,62,0.9142857142857144
lgbm_quant,breastcancer,4,4,4,0.0,0.9362637362637364,0.0,0.9473684210526316,62,0.9142857142857144
cegb,kr-vs-kp,64,25,4,0.0078125,0.9389671361502347,0.0,0.9484375,297,0.93974896037182
cegb,kr-vs-kp,4,1,1,0.5,0.52660406885759,0.0,0.5046875,1,0.5266060726516634
cegb,breastcancer,8,2,2,0.5,0.6175824175824176,0.0,0.6666666666666666,6,0.6175824175824176
cegb,kr-vs-kp,16,16,1,0.0078125,0.9045383411580594,0.0,0.903125,48,0.9045369068003914
ccp,kr-vs-kp,2,2,2,0.03125,1.228149090250123,0.0,0.903125,10,0.8756306568003914
cegb,breastcancer,1,1,8,0.5,0.6175824175824176,0.0,0.6666666666666666,3,0.6175824175824176
cegb,kr-vs-kp,16,3,8,0.125,0.9389671361502347,0.0,0.9484375,43,0.93896771037182
cegb,kr-vs-kp,8,8,8,0.03125,0.9624413145539906,0.0,0.9609375,178,0.9557913405088062
cegb,breastcancer,1024,33,1,0.03125,0.9604395604395604,0.0,0.9649122807017544,99,0.934065934065934
cegb,breastcancer,128,35,8,0.0078125,0.9934065934065934,0.0,0.9649122807017544,449,0.9472527472527472
cegb,kr-vs-kp,1,1,1,0.03125,0.52660406885759,0.0,0.5046875,3,0.5266060726516634
cegb,kr-vs-kp,64,19,2,0.03125,0.9354460093896714,0.0,0.9453125,109,0.9315351333170254
cegb,breastcancer,128,25,4,0.03125,0.9802197802197802,0.0,0.9649122807017544,171,0.9362637362637364
lgbm_base,breastcancer,512,512,2,0.0,1.0,0.0,0.9912280701754386,3376,0.9549450549450548
lgbm_quant,breastcancer,512,512,2,0.0,1.0,0.0,0.9912280701754386,3376,0.9549450549450548
cegb,kr-vs-kp,32,1,8,0.5,0.52660406885759,0.0,0.5046875,1,0.5266060726516634
ccp,kr-vs-kp,1,1,2,0.0078125,1.2992149471306342,0.0,0.746875,5,0.7852196978962818
ccp,kr-vs-kp,8,8,2,0.5,1.383461917825569,0.0,0.5046875,8,0.5266060726516634
cegb,breastcancer,64,26,2,0.03125,0.9736263736263736,0.0,0.9824561403508772,138,0.9406593406593406
cegb,kr-vs-kp,128,13,4,0.03125,0.9389671361502347,0.0,0.9484375,133,0.93896771037182
ccp,kr-vs-kp,16,16,8,0.125,1.383461917825569,0.0,0.5046875,16,0.5266060726516634
cegb,kr-vs-kp,256,13,8,0.03125,0.961658841940532,0.0,0.9625,299,0.9565741193737768
ccp,breastcancer,1,1,4,0.125,1.199769784885034,0.0,0.6666666666666666,3,0.6175824175824176
cegb,breastcancer,512,2,4,0.5,0.6175824175824176,0.0,0.6666666666666666,6,0.6175824175824176
cegb,kr-vs-kp,128,26,8,0.0078125,0.9745696400625978,0.0,0.975,904,0.9624426675636008
ccp,kr-vs-kp,32,32,8,0.5,1.383461917825569,0.0,0.5046875,32,0.5266060726516634
ccp,kr-vs-kp,32,32,2,0.0078125,0.7261409059494364,0.0,0.903125,102,0.907668022260274
cegb,breastcancer,512,81,1,0.0078125,0.9824175824175824,0.0,0.956140350877193,243,0.9406593406593406
ccp,kr-vs-kp,4,4,8,0.0078125,0.9210749298751824,0.0,0.9484375,38,0.93896771037182
ccp,kr-vs-kp,64,64,1,0.125,1.383461917825569,0.0,0.5046875,64,0.5266060726516634
ccp,breastcancer,1,1,8,0.03125,1.199769784885034,0.0,0.6666666666666666,3,0.6175824175824176
cegb,breastcancer,1024,43,2,0.0078125,0.9868131868131867,0.0,0.9649122807017544,287,0.9494505494505492
cegb,breastcancer,256,2,2,0.5,0.6175824175824176,0.0,0.6666666666666666,6,0.6175824175824176
cegb,breastcancer,256,25,8,0.03125,0.9802197802197802,0.0,0.9649122807017544,171,0.9362637362637364
ccp,kr-vs-kp,64,64,2,0.03125,1.0911771200594855,0.0,0.903125,82,0.8756306568003914
ccp,breastcancer,2,2,1,0.0078125,1.093869714946661,0.0,0.6666666666666666,6,0.6175824175824176
cegb,kr-vs-kp,512,1,4,0.5,0.52660406885759,0.0,0.5046875,1,0.5266060726516634
ccp,kr-vs-kp,128,128,2,0.125,1.383461917825569,0.0,0.5046875,128,0.5266060726516634
cegb,kr-vs-kp,1024,50,2,0.0078125,0.9389671361502347,0.0,0.9484375,302,0.93896771037182
cegb,kr-vs-kp,1024,47,1,0.03125,0.9045383411580594,0.0,0.903125,141,0.907668022260274
ccp,breastcancer,2,2,8,0.125,1.093869714946661,0.0,0.6666666666666666,6,0.6175824175824176
ccp,breastcancer,2,2,4,0.5,1.3304705119849312,0.0,0.6666666666666666,2,0.6175824175824176
ccp,kr-vs-kp,64,64,4,0.0078125,0.6291108338707779,0.0,0.9484375,140,0.93896771037182
ccp,kr-vs-kp,128,128,1,0.5,1.383461917825569,0.0,0.5046875,128,0.5266060726516634
ccp,kr-vs-kp,128,128,4,0.03125,1.0600317139575697,0.0,0.903125,146,0.9045369068003914
ccp,breastcancer,128,128,2,0.125,1.0938639658069265,0.0,0.6666666666666666,132,0.6175824175824176
ccp,kr-vs-kp,256,256,2,0.5,1.383461917825569,0.0,0.5046875,256,0.5266060726516634
ccp,breastcancer,4,4,1,0.03125,0.9243233061516268,0.0,0.9210526315789472,12,0.8857142857142858
ccp,breastcancer,128,128,1,0.5,1.3304705119849312,0.0,0.6666666666666666,128,0.6175824175824176
