no_trees,max_trees,max_depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,accuracy,val_acc,tinygbdt_penalty_feature,tinygbdt_penalty_split,tinygbdt_forestsize
1.0,256.0,1.0,1.0,1.0,1.0,35.0,32.0,-0.00025715270526927014,-0.0015727211524831919,64.0,32768.0,6400000.0
3.0,256.0,1.0,2.0,9.0,6.0,310.0,576.0,0.15015701053689912,0.14843887865398853,8.0,4096.0,6400000.0
30.0,256.0,1.0,3.0,84.0,60.0,2861.0,5760.0,0.4869458346480676,0.4867729763858324,256.0,512.0,6400000.0
56.0,256.0,1.0,5.0,148.0,112.0,4922.0,10752.0,0.5715547982364118,0.5729368248617455,8.0,256.0,6400000.0
60.0,256.0,1.0,5.0,159.0,120.0,5258.0,11520.0,0.5803090345865978,0.5821530619669506,128.0,256.0,6400000.0
130.0,256.0,1.0,3.0,326.0,260.0,11208.0,24960.0,0.5721955556326774,0.574735254839836,1024.0,8.0,6400000.0
8.0,256.0,1.0,2.0,23.0,16.0,779.0,1536.0,0.2894322838122172,0.29113945159415755,4.0,2048.0,6400000.0
210.0,256.0,1.0,6.0,496.0,420.0,16360.0,40320.0,0.6958774407227956,0.6973931222253269,16.0,32.0,6400000.0
256.0,256.0,1.0,5.0,601.0,512.0,19869.0,49152.0,0.703182174932145,0.7042667591460974,128.0,0.0625,6400000.0
256.0,256.0,1.0,3.0,591.0,512.0,20362.0,49152.0,0.5728855102220971,0.5757816318424247,1024.0,0.03125,6400000.0
256.0,256.0,1.0,3.0,589.0,512.0,20303.0,49152.0,0.5728463757627313,0.5758086866612487,1024.0,0.5,6400000.0
256.0,256.0,1.0,8.0,615.0,512.0,20372.0,49152.0,0.7074145885329293,0.708259241127474,8.0,0.00390625,6400000.0
256.0,256.0,1.0,6.0,606.0,512.0,20030.0,49152.0,0.7058211911349137,0.7075421556616674,64.0,0.5,6400000.0
256.0,256.0,1.0,5.0,602.0,512.0,19869.0,49152.0,0.7031466036555308,0.7043206064314667,128.0,0.00390625,6400000.0
256.0,256.0,1.0,6.0,607.0,512.0,20062.0,49152.0,0.7055145468872727,0.7075316303385639,32.0,0.015625,6400000.0
256.0,256.0,1.0,8.0,618.0,512.0,20376.0,49152.0,0.7072968267308277,0.7080595162406587,16.0,0.0078125,6400000.0
256.0,256.0,1.0,5.0,603.0,512.0,20041.0,49152.0,0.7027811621429436,0.704018647162937,256.0,2.0,6400000.0
256.0,256.0,1.0,5.0,602.0,512.0,19870.0,49152.0,0.7032415604818028,0.7041491728473639,128.0,1.0,6400000.0
256.0,256.0,1.0,6.0,599.0,512.0,19886.0,49152.0,0.7054531563367281,0.7075879409872585,64.0,8.0,6400000.0
256.0,256.0,1.0,6.0,606.0,512.0,20030.0,49152.0,0.7055242324656648,0.7074471426115939,32.0,0.25,6400000.0
256.0,256.0,1.0,8.0,616.0,512.0,20373.0,49152.0,0.7073470264070678,0.7081796090920169,4.0,0.00195312,6400000.0
90.0,256.0,1.0,6.0,229.0,180.0,7598.0,17280.0,0.62707174417609,0.6305207094830432,4.0,128.0,6400000.0
1.0,256.0,1.0,1.0,1.0,1.0,35.0,32.0,-0.00025715270526927014,-0.0015727211524831919,4.0,32768.0,6400000.0
1.0,256.0,1.0,1.0,1.0,1.0,35.0,32.0,-0.00025715270526927014,-0.0015727211524831919,32.0,16384.0,6400000.0
256.0,256.0,1.0,5.0,606.0,512.0,20108.0,49152.0,0.7027539405246981,0.7040936082747125,256.0,0.0078125,6400000.0
256.0,256.0,1.0,8.0,605.0,512.0,20075.0,49152.0,0.7077691516386385,0.7083655357204266,4.0,8.0,6400000.0
256.0,256.0,1.0,5.0,599.0,512.0,19836.0,49152.0,0.7030149746855898,0.704172360059551,128.0,16.0,6400000.0
86.0,256.0,1.0,4.0,224.0,172.0,7590.0,16512.0,0.5934227357054718,0.601821129327845,512.0,64.0,6400000.0
14.0,256.0,1.0,2.0,40.0,28.0,1358.0,2688.0,0.37819557315534225,0.3780248400126063,512.0,1024.0,6400000.0
256.0,256.0,1.0,3.0,591.0,512.0,20362.0,49152.0,0.5728858222765895,0.5757821647410177,1024.0,0.00195312,6400000.0
34.0,256.0,1.0,4.0,94.0,68.0,3198.0,6528.0,0.5064046764191541,0.5096674647166117,16.0,512.0,6400000.0
1.0,256.0,1.0,1.0,1.0,1.0,35.0,32.0,-0.00025715270526927014,-0.0015727211524831919,2.0,16384.0,6400000.0
256.0,256.0,1.0,8.0,615.0,512.0,20372.0,49152.0,0.707414799256418,0.7081871105908466,8.0,0.0625,6400000.0
1.0,256.0,1.0,1.0,1.0,1.0,35.0,32.0,-0.00025715270526927014,-0.0015727211524831919,512.0,16384.0,6400000.0
256.0,256.0,1.0,4.0,598.0,512.0,20529.0,49152.0,0.6349541683969571,0.6463088456856739,512.0,0.25,6400000.0
