model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,val_acc,nodes,meankfold
cegb,kr-vs-kp,16,13,4,0.03125,0.9401408450704225,0.0,0.94375,135,0.9401380565068493
cegb,kr-vs-kp,2,2,8,0.125,0.9401408450704225,0.0,0.94375,22,0.9401380565068493
cegb,kr-vs-kp,128,49,1,0.03125,0.9401408450704225,0.0,0.94375,147,0.9201955418297455
cegb,kr-vs-kp,4,4,1,0.03125,0.6639280125195618,0.0,0.646875,12,0.7057821673189824
cegb,breastcancer,512,13,2,0.125,0.9626373626373627,0.0,0.8771929824561403,45,0.9406593406593406
cegb,breastcancer,32,3,2,0.5,0.9318681318681319,0.0,0.8771929824561403,9,0.7780219780219781
cegb,breastcancer,4,4,1,0.03125,0.9318681318681319,0.0,0.8771929824561403,12,0.9186813186813187
cegb,breastcancer,2,2,4,0.5,0.6087912087912087,0.0,0.7017543859649122,6,0.6615384615384616
ccp,kr-vs-kp,8,8,2,0.03125,1.119132254335696,0.0,0.9109375,24,0.9025830173679061
cegb,breastcancer,16,16,4,0.03125,0.9758241758241758,0.0,0.8947368421052632,108,0.9472527472527472
ccp,kr-vs-kp,16,16,2,0.125,1.3853145796888613,0.0,0.5484375,16,0.515644110812133
cegb,breastcancer,16,13,2,0.125,0.9626373626373627,0.0,0.8771929824561403,45,0.9406593406593406
cegb,kr-vs-kp,8,7,1,0.125,0.9025821596244131,0.0,0.9109375,21,0.9025830173679061
cegb,kr-vs-kp,1,1,2,0.5,0.5156494522691706,0.0,0.5484375,1,0.515644110812133
cegb,kr-vs-kp,64,1,4,0.5,0.5156494522691706,0.0,0.5484375,1,0.515644110812133
cegb,breastcancer,32,13,4,0.125,0.9626373626373627,0.0,0.8771929824561403,45,0.9362637362637363
cegb,kr-vs-kp,256,7,1,0.125,0.9025821596244131,0.0,0.9109375,21,0.9025830173679061
ccp,kr-vs-kp,16,16,4,0.03125,1.061412505612875,0.0,0.9109375,34,0.9025830173679061
cegb,breastcancer,4,4,2,0.0078125,0.9384615384615385,0.0,0.8771929824561403,28,0.9142857142857143
ccp,kr-vs-kp,64,64,1,0.0078125,0.8341107965676228,0.0,0.9109375,130,0.9057156616927593
cegb,kr-vs-kp,32,13,8,0.03125,0.9616588419405321,0.0,0.9625,267,0.9553999510763209
cegb,breastcancer,256,25,2,0.03125,0.9802197802197802,0.0,0.8947368421052632,137,0.9538461538461538
cegb,kr-vs-kp,4,1,8,0.5,0.5156494522691706,0.0,0.5484375,1,0.515644110812133
ccp,kr-vs-kp,4,4,2,0.0078125,1.0954990204487216,0.0,0.9109375,22,0.9025830173679061
ccp,kr-vs-kp,4,4,1,0.03125,1.2575606331207776,0.0,0.646875,12,0.7057821673189824
cegb,breastcancer,512,25,4,0.03125,0.9802197802197802,0.0,0.8947368421052632,161,0.9538461538461538
cegb,kr-vs-kp,256,26,4,0.0078125,0.9440532081377152,0.0,0.9484375,310,0.9432691719667318
cegb,kr-vs-kp,128,52,2,0.0078125,0.9401408450704225,0.0,0.94375,330,0.9401380565068493
cegb,breastcancer,512,13,8,0.125,0.9626373626373627,0.0,0.8771929824561403,45,0.9362637362637363
cegb,kr-vs-kp,512,3,2,0.125,0.9025821596244131,0.0,0.9109375,19,0.9025830173679061
cegb,kr-vs-kp,1,1,4,0.125,0.9401408450704225,0.0,0.94375,13,0.9401380565068493
cegb,breastcancer,128,43,2,0.0078125,0.9912087912087912,0.0,0.956140350877193,257,0.9604395604395604
lgbm_base,breastcancer,8,8,8,0.0,0.9736263736263736,0.0,0.9035087719298246,226,0.9384615384615385
cegb,breastcancer,1024,3,2,0.5,0.9318681318681319,0.0,0.8771929824561403,9,0.7780219780219781
cegb,kr-vs-kp,512,1,1,0.5,0.5156494522691706,0.0,0.5484375,1,0.515644110812133
cegb,kr-vs-kp,16,16,8,0.0078125,0.9683098591549296,0.0,0.96875,528,0.9659651724559687
lgbm_quant,breastcancer,8,8,8,0.0,0.9736263736263736,0.0,0.9035087719298246,226,0.9384615384615385
ccp,kr-vs-kp,1,1,8,0.03125,1.2555670418455303,0.0,0.9109375,7,0.9025830173679061
cegb,kr-vs-kp,64,64,1,0.0078125,0.9374021909233177,0.0,0.9421875,192,0.9373998593444227
cegb,breastcancer,8,8,1,0.125,0.9538461538461539,0.0,0.8859649122807017,24,0.9274725274725275
cegb,breastcancer,512,3,1,0.5,0.9318681318681319,0.0,0.8771929824561403,9,0.7780219780219781
cegb,breastcancer,1024,25,8,0.03125,0.9802197802197802,0.0,0.8947368421052632,161,0.9538461538461538
cegb,kr-vs-kp,128,1,8,0.5,0.5156494522691706,0.0,0.5484375,1,0.515644110812133
cegb,kr-vs-kp,512,26,8,0.0078125,0.974960876369327,0.0,0.9703125,846,0.9694830907534246
ccp,kr-vs-kp,1,1,4,0.125,1.3853145796888613,0.0,0.5484375,1,0.515644110812133
lgbm_base,breastcancer,128,128,4,0.0,1.0,0.0,0.956140350877193,2508,0.9736263736263735
cegb,kr-vs-kp,8,8,4,0.0078125,0.9401408450704225,0.0,0.94375,106,0.9401380565068493
cegb,breastcancer,256,37,4,0.0078125,0.9934065934065934,0.0,0.9649122807017544,375,0.9604395604395604
lgbm_quant,breastcancer,128,128,4,0.0,1.0,0.0,0.956140350877193,2508,0.9736263736263735
cegb,breastcancer,256,14,1,0.125,0.9560439560439561,0.0,0.8859649122807017,42,0.9406593406593406
ccp,kr-vs-kp,32,32,4,0.125,1.3853145796888613,0.0,0.5484375,32,0.515644110812133
cegb,breastcancer,64,64,1,0.0078125,0.9802197802197802,0.0,0.9210526315789473,192,0.956043956043956
ccp,kr-vs-kp,2,2,1,0.0078125,1.3141573561340887,0.0,0.646875,6,0.6744710127201565
ccp,kr-vs-kp,8,8,4,0.0078125,0.6894511528484578,0.0,0.94375,72,0.9401380565068493
cegb,breastcancer,1,1,4,0.125,0.6087912087912087,0.0,0.7017543859649122,3,0.6087912087912087
cegb,kr-vs-kp,16,1,1,0.5,0.5156494522691706,0.0,0.5484375,1,0.515644110812133
cegb,kr-vs-kp,512,13,4,0.03125,0.9401408450704225,0.0,0.94375,135,0.9401380565068493
lgbm_base,breastcancer,64,64,2,0.0,0.9956043956043956,0.0,0.956140350877193,448,0.9692307692307691
ccp,kr-vs-kp,32,32,2,0.5,1.3853145796888613,0.0,0.5484375,32,0.515644110812133
cegb,breastcancer,128,32,1,0.03125,0.967032967032967,0.0,0.8859649122807017,96,0.945054945054945
cegb,breastcancer,1024,36,8,0.0078125,0.9934065934065934,0.0,0.9649122807017544,370,0.9648351648351647
lgbm_quant,breastcancer,64,64,2,0.0,0.9956043956043956,0.0,0.956140350877193,448,0.9692307692307691
cegb,kr-vs-kp,1024,3,8,0.125,0.9401408450704225,0.0,0.94375,31,0.9401380565068493
ccp,kr-vs-kp,1,1,2,0.5,1.3853145796888613,0.0,0.5484375,1,0.515644110812133
cegb,breastcancer,128,3,8,0.5,0.9318681318681319,0.0,0.8771929824561403,9,0.7780219780219781
cegb,breastcancer,1024,13,4,0.125,0.9626373626373627,0.0,0.8771929824561403,45,0.9362637362637363
cegb,kr-vs-kp,32,3,4,0.125,0.9401408450704225,0.0,0.94375,31,0.9401380565068493
ccp,breastcancer,128,128,1,0.03125,0.5902188705992547,0.0,0.8771929824561403,148,0.9318681318681318
lgbm_base,breastcancer,32,32,1,0.0,0.9714285714285714,0.0,0.8771929824561403,96,0.9516483516483516
lgbm_base,breastcancer,256,256,8,0.0,1.0,0.0,0.9473684210526315,5830,0.9736263736263735
lgbm_quant,breastcancer,32,32,1,0.0,0.9714285714285714,0.0,0.8771929824561403,96,0.9516483516483516
ccp,kr-vs-kp,32,32,8,0.03125,1.061412505176715,0.0,0.9109375,50,0.9025830173679061
lgbm_quant,breastcancer,256,256,8,0.0,1.0,0.0,0.9473684210526315,5830,0.9736263736263735
cegb,breastcancer,1024,3,8,0.5,0.9318681318681319,0.0,0.8771929824561403,9,0.7780219780219781
cegb,kr-vs-kp,512,3,8,0.125,0.9401408450704225,0.0,0.94375,31,0.9401380565068493
ccp,kr-vs-kp,8,8,1,0.125,1.3853145796888613,0.0,0.5484375,8,0.515644110812133
cegb,breastcancer,1024,13,8,0.125,0.9626373626373627,0.0,0.8771929824561403,45,0.9362637362637363
ccp,kr-vs-kp,512,512,1,0.5,1.3853145796888613,0.0,0.5484375,512,0.515644110812133
ccp,kr-vs-kp,4,4,8,0.5,1.3853145796888613,0.0,0.5484375,4,0.515644110812133
cegb,kr-vs-kp,1024,13,8,0.03125,0.9616588419405321,0.0,0.9625,267,0.9553999510763209
cegb,kr-vs-kp,1024,1,2,0.5,0.5156494522691706,0.0,0.5484375,1,0.515644110812133
cegb,kr-vs-kp,1024,26,8,0.0078125,0.974960876369327,0.0,0.9703125,846,0.9694830907534246
ccp,kr-vs-kp,64,64,4,0.5,1.3853145796888613,0.0,0.5484375,64,0.515644110812133
ccp,kr-vs-kp,256,256,2,0.03125,1.119132249212823,0.0,0.9109375,272,0.9025830173679061
ccp,breastcancer,128,128,2,0.0078125,0.34832076658480604,0.0,0.9035087719298246,182,0.9406593406593406
cegb,kr-vs-kp,1024,1,8,0.5,0.5156494522691706,0.0,0.5484375,1,0.515644110812133
cegb,kr-vs-kp,1024,3,4,0.125,0.9401408450704225,0.0,0.94375,31,0.9401380565068493
ccp,breastcancer,64,64,8,0.125,1.082114590913698,0.0,0.7017543859649122,68,0.7868131868131869
ccp,breastcancer,256,256,1,0.125,1.0821145909019512,0.0,0.7017543859649122,260,0.7868131868131869
ccp,kr-vs-kp,128,128,8,0.5,1.3853145796888613,0.0,0.5484375,128,0.515644110812133
ccp,kr-vs-kp,64,64,8,0.125,1.3853145796888613,0.0,0.5484375,64,0.515644110812133
ccp,kr-vs-kp,512,512,2,0.125,1.3853145796888613,0.0,0.5484375,512,0.515644110812133
ccp,breastcancer,256,256,2,0.03125,0.5902188705992546,0.0,0.8771929824561403,276,0.9318681318681318
ccp,kr-vs-kp,256,256,4,0.0078125,0.617339346919518,0.0,0.94375,334,0.9401380565068493
ccp,breastcancer,128,128,8,0.5,1.3385714481617517,0.0,0.7017543859649122,128,0.6087912087912087
ccp,breastcancer,512,512,1,0.5,1.3385714481617517,0.0,0.7017543859649122,512,0.6087912087912087
ccp,breastcancer,256,256,4,0.0078125,0.3441658492786389,0.0,0.9035087719298246,312,0.9406593406593406
ccp,kr-vs-kp,512,512,4,0.03125,1.0614125051612062,0.0,0.9109375,530,0.9025830173679061
ccp,kr-vs-kp,1024,1024,2,0.5,1.3853145796888613,0.0,0.5484375,1024,0.515644110812133
ccp,breastcancer,512,512,2,0.125,1.0821145909019514,0.0,0.7017543859649122,516,0.7868131868131869
ccp,kr-vs-kp,512,512,8,0.0078125,0.618871349642223,0.0,0.94375,590,0.9401380565068493
ccp,kr-vs-kp,512,512,8,0.125,1.3853145796888613,0.0,0.5484375,512,0.515644110812133
ccp,breastcancer,512,512,4,0.03125,0.5902188705992547,0.0,0.8771929824561403,532,0.9318681318681318
ccp,kr-vs-kp,1024,1024,4,0.125,1.3853145796888613,0.0,0.5484375,1024,0.515644110812133
ccp,breastcancer,1024,1024,2,0.5,1.3385714481617517,0.0,0.7017543859649122,1024,0.6087912087912087
ccp,breastcancer,512,512,8,0.125,1.0821145909019514,0.0,0.7017543859649122,516,0.7868131868131869
ccp,kr-vs-kp,1024,1024,8,0.0078125,0.618871349642223,0.0,0.94375,1102,0.9401380565068493
ccp,kr-vs-kp,1024,1024,8,0.03125,1.0614125051612062,0.0,0.9109375,1042,0.9025830173679061
ccp,kr-vs-kp,1024,1024,8,0.5,1.3853145796888613,0.0,0.5484375,1024,0.515644110812133
ccp,kr-vs-kp,1024,1024,8,0.125,1.3853145796888613,0.0,0.5484375,1024,0.515644110812133
ccp,breastcancer,512,512,8,0.0078125,0.34416584927863897,0.0,0.9035087719298246,568,0.9406593406593406
ccp,breastcancer,1024,1024,4,0.125,1.0821145909019514,0.0,0.7017543859649122,1028,0.7868131868131869
ccp,breastcancer,1024,1024,8,0.5,1.3385714481617517,0.0,0.7017543859649122,1024,0.6087912087912087
ccp,breastcancer,1024,1024,8,0.125,1.0821145909019514,0.0,0.7017543859649122,1028,0.7868131868131869
ccp,breastcancer,1024,1024,8,0.03125,0.5902188705992549,0.0,0.8771929824561403,1044,0.9318681318681318
ccp,breastcancer,1024,1024,8,0.0078125,0.34416584927863897,0.0,0.9035087719298246,1080,0.9406593406593406
ccp,kr-vs-kp,2,2,4,0.25,1.3853145796888613,0.0,0.5484375,2,0.515644110812133
cegb,breastcancer,4,4,8,0.25,0.9318681318681319,0.0,0.8771929824561403,12,0.9186813186813187
cegb,breastcancer,64,7,4,0.25,0.9538461538461539,0.0,0.8859649122807017,21,0.9230769230769231
cegb,breastcancer,2,2,8,0.0625,0.9120879120879121,0.0,0.9035087719298246,18,0.8197802197802199
cegb,breastcancer,2,2,2,0.0,0.9120879120879121,0.0,0.9035087719298246,14,0.8175824175824177
cegb,breastcancer,64,19,8,0.0625,0.967032967032967,0.0,0.8859649122807017,97,0.9494505494505494
lgbm_base,kr-vs-kp,32,32,1,0.0,0.9025821596244131,0.0,0.9109375,96,0.9025830173679059
lgbm_quant,kr-vs-kp,32,32,1,0.0,0.9025821596244131,0.0,0.9109375,96,0.9025830173679059
cegb,kr-vs-kp,8,8,2,0.015625,0.9025821596244131,0.0,0.9109375,48,0.9025830173679061
cegb,breastcancer,1,1,2,0.25,0.6087912087912087,0.0,0.7017543859649122,3,0.6087912087912087
cegb,breastcancer,1,1,8,0.015625,0.6087912087912087,0.0,0.7017543859649122,9,0.6087912087912087
cegb,breastcancer,8,8,8,0.0,0.9736263736263736,0.0,0.8859649122807017,236,0.9362637362637363
cegb,kr-vs-kp,4,4,4,0.0,0.9401408450704225,0.0,0.94375,72,0.9401380565068493
cegb,kr-vs-kp,1,1,8,0.015625,0.965962441314554,0.0,0.9625,41,0.955397657778865
cegb,breastcancer,2,2,4,0.25,0.6087912087912087,0.0,0.7017543859649122,6,0.6615384615384616
cegb,kr-vs-kp,2,1,4,0.25,0.5156494522691706,0.0,0.5484375,1,0.515644110812133
cegb,kr-vs-kp,256,34,2,0.015625,0.9401408450704225,0.0,0.94375,212,0.9401380565068493
cegb,kr-vs-kp,2,2,2,0.0,0.9025821596244131,0.0,0.9109375,14,0.9025830173679061
cegb,breastcancer,32,30,8,0.015625,0.9912087912087912,0.0,0.956140350877193,248,0.9582417582417582
cegb,breastcancer,32,7,2,0.25,0.9538461538461539,0.0,0.8859649122807017,21,0.9230769230769231
cegb,kr-vs-kp,64,8,8,0.0625,0.9401408450704225,0.0,0.94375,114,0.9405286815068493
cegb,breastcancer,8,8,2,0.015625,0.967032967032967,0.0,0.8859649122807017,50,0.9296703296703297
cegb,kr-vs-kp,16,10,2,0.0625,0.9025821596244131,0.0,0.9109375,60,0.9025830173679061
lgbm_base,kr-vs-kp,1,1,1,0.0,0.5156494522691706,0.0,0.5484375,3,0.515644110812133
lgbm_quant,kr-vs-kp,1,1,1,0.0,0.5156494522691706,0.0,0.5484375,3,0.515644110812133
ccp,kr-vs-kp,16,16,2,0.0625,1.3853145796888613,0.0,0.5484375,16,0.515644110812133
ccp,kr-vs-kp,2,2,8,0.0625,1.3853145796888613,0.0,0.5484375,2,0.515644110812133
cegb,breastcancer,32,32,1,0.0,0.967032967032967,0.0,0.8859649122807017,96,0.9472527472527472
cegb,breastcancer,16,16,2,0.0625,0.967032967032967,0.0,0.8771929824561403,78,0.9428571428571428
ccp,kr-vs-kp,16,16,1,0.25,1.3853145796888613,0.0,0.5484375,16,0.515644110812133
cegb,breastcancer,4,4,4,0.0,0.9362637362637363,0.0,0.9122807017543859,66,0.9120879120879121
cegb,breastcancer,16,16,4,0.015625,0.978021978021978,0.0,0.9210526315789473,130,0.956043956043956
cegb,kr-vs-kp,4,1,8,0.25,0.5156494522691706,0.0,0.5484375,1,0.515644110812133
lgbm_base,breastcancer,1024,1024,1,0.0,1.0,0.0,0.9385964912280702,3072,0.9670329670329672
cegb,kr-vs-kp,8,8,1,0.0625,0.9025821596244131,0.0,0.9109375,24,0.9025830173679061
cegb,breastcancer,1024,1024,1,0.0,1.0,0.0,0.9473684210526315,3072,0.9582417582417582
lgbm_quant,breastcancer,1024,1024,1,0.0,1.0,0.0,0.9385964912280702,3072,0.9670329670329672
cegb,kr-vs-kp,32,1,2,0.25,0.5156494522691706,0.0,0.5484375,1,0.515644110812133
cegb,kr-vs-kp,1,1,2,0.25,0.5156494522691706,0.0,0.5484375,1,0.515644110812133
cegb,breastcancer,16,7,1,0.25,0.9538461538461539,0.0,0.8859649122807017,21,0.9230769230769231
lgbm_base,kr-vs-kp,4,4,4,0.0,0.9401408450704225,0.0,0.94375,76,0.9401380565068493
lgbm_quant,kr-vs-kp,4,4,4,0.0,0.9401408450704225,0.0,0.94375,76,0.9401380565068493
cegb,breastcancer,32,19,4,0.0625,0.967032967032967,0.0,0.8859649122807017,97,0.9494505494505494
ccp,kr-vs-kp,32,32,1,0.0,0.8440538882805926,0.0,0.9109375,96,0.9057156616927593
cegb,kr-vs-kp,512,1,1,0.25,0.5156494522691706,0.0,0.5484375,1,0.515644110812133
cegb,kr-vs-kp,16,16,4,0.015625,0.9401408450704225,0.0,0.94375,188,0.9401380565068493
ccp,kr-vs-kp,4,4,1,0.015625,1.2575606331207776,0.0,0.646875,12,0.7057821673189824
ccp,kr-vs-kp,1,1,4,0.0625,1.3853145796888613,0.0,0.5484375,1,0.515644110812133
ccp,kr-vs-kp,2,2,2,0.0,1.2296600767827401,0.0,0.9109375,14,0.9025830173679061
lgbm_base,kr-vs-kp,2,2,2,0.0,0.9025821596244131,0.0,0.9109375,14,0.9025830173679059
lgbm_quant,kr-vs-kp,2,2,2,0.0,0.9025821596244131,0.0,0.9109375,14,0.9025830173679059
cegb,kr-vs-kp,128,128,4,0.0,0.9863067292644757,0.0,0.9890625,2966,0.9776999755381605
cegb,breastcancer,4,4,1,0.015625,0.9318681318681319,0.0,0.8771929824561403,12,0.9186813186813187
cegb,kr-vs-kp,4,4,1,0.015625,0.6639280125195618,0.0,0.646875,12,0.7057821673189824
ccp,kr-vs-kp,4,4,4,0.0,0.9239784267347706,0.0,0.94375,90,0.9401380565068493
lgbm_base,kr-vs-kp,8,8,8,0.0,0.965962441314554,0.0,0.965625,418,0.9573546049412915
lgbm_quant,kr-vs-kp,8,8,8,0.0,0.965962441314554,0.0,0.965625,418,0.9573546049412915
cegb,kr-vs-kp,32,19,8,0.015625,0.9737871674491393,0.0,0.9671875,543,0.9612707925636007
cegb,kr-vs-kp,1,1,4,0.0625,0.9401408450704225,0.0,0.94375,13,0.9401380565068493
cegb,kr-vs-kp,128,88,1,0.015625,0.9374021909233177,0.0,0.9421875,264,0.9373998593444227
cegb,breastcancer,512,19,2,0.0625,0.967032967032967,0.0,0.8771929824561403,87,0.9494505494505494
ccp,kr-vs-kp,8,8,2,0.015625,0.9095238233650768,0.0,0.9109375,46,0.9025830173679061
cegb,breastcancer,128,128,4,0.0,1.0,0.0,0.9385964912280702,2544,0.9626373626373625
ccp,kr-vs-kp,128,128,1,0.015625,0.990644840058208,0.0,0.9109375,164,0.9025830173679061
cegb,kr-vs-kp,8,8,8,0.0,0.965962441314554,0.0,0.965625,418,0.9569639799412915
cegb,kr-vs-kp,256,22,1,0.0625,0.9025821596244131,0.0,0.9109375,66,0.9025830173679061
cegb,kr-vs-kp,512,8,8,0.0625,0.9401408450704225,0.0,0.94375,114,0.9405286815068493
ccp,kr-vs-kp,128,128,4,0.0,0.08979284432044288,0.0,0.9828125,3456,0.9776999755381605
cegb,breastcancer,512,30,4,0.015625,0.9912087912087912,0.0,0.956140350877193,246,0.9582417582417582
cegb,kr-vs-kp,512,19,4,0.015625,0.9401408450704225,0.0,0.94375,219,0.9401380565068493
cegb,breastcancer,8,8,1,0.0625,0.9538461538461539,0.0,0.8859649122807017,24,0.9274725274725275
cegb,kr-vs-kp,64,1,4,0.25,0.5156494522691706,0.0,0.5484375,1,0.515644110812133
cegb,breastcancer,256,33,2,0.015625,0.9868131868131869,0.0,0.9210526315789473,199,0.9582417582417582
cegb,kr-vs-kp,16,1,1,0.25,0.5156494522691706,0.0,0.5484375,1,0.515644110812133
ccp,kr-vs-kp,32,32,8,0.015625,0.7766622884499067,0.0,0.94375,80,0.9401380565068493
cegb,breastcancer,512,19,8,0.0625,0.967032967032967,0.0,0.8859649122807017,97,0.9494505494505494
cegb,kr-vs-kp,2,2,8,0.0625,0.9401408450704225,0.0,0.94375,44,0.9401380565068493
cegb,kr-vs-kp,512,10,2,0.0625,0.9025821596244131,0.0,0.9109375,60,0.9025830173679061
lgbm_base,kr-vs-kp,64,64,2,0.0,0.9440532081377152,0.0,0.9453125,448,0.9424879219667318
lgbm_quant,kr-vs-kp,64,64,2,0.0,0.9440532081377152,0.0,0.9453125,448,0.9424879219667318
cegb,breastcancer,1,1,4,0.0625,0.6087912087912087,0.0,0.7017543859649122,9,0.6087912087912087
cegb,breastcancer,512,7,1,0.25,0.9538461538461539,0.0,0.8859649122807017,21,0.9230769230769231
cegb,kr-vs-kp,1,1,1,0.0,0.5156494522691706,0.0,0.5484375,3,0.515644110812133
cegb,breastcancer,256,256,8,0.0,1.0,0.0,0.956140350877193,6182,0.9604395604395604
ccp,kr-vs-kp,8,8,8,0.0,0.5634253281529263,0.0,0.9828125,652,0.9702658696183952
cegb,kr-vs-kp,1024,1,2,0.25,0.5156494522691706,0.0,0.5484375,1,0.515644110812133
ccp,kr-vs-kp,32,32,4,0.0625,1.3853145796888613,0.0,0.5484375,32,0.515644110812133
cegb,kr-vs-kp,128,1,8,0.25,0.5156494522691706,0.0,0.5484375,1,0.515644110812133
cegb,kr-vs-kp,1024,19,8,0.015625,0.9737871674491393,0.0,0.9671875,543,0.9612707925636007
cegb,kr-vs-kp,32,8,4,0.0625,0.9401408450704225,0.0,0.94375,86,0.9401380565068493
ccp,kr-vs-kp,1,1,8,0.015625,1.2359910548832524,0.0,0.94375,9,0.9401380565068493
cegb,kr-vs-kp,256,256,8,0.0,0.9945226917057903,0.0,0.9859375,15468,0.9792632399706458
ccp,kr-vs-kp,256,256,1,0.0625,1.3853145796888613,0.0,0.5484375,256,0.515644110812133
cegb,kr-vs-kp,64,64,2,0.0,0.9440532081377152,0.0,0.9453125,448,0.9436605613992171
cegb,breastcancer,1024,7,8,0.25,0.9538461538461539,0.0,0.8859649122807017,21,0.9230769230769231
ccp,kr-vs-kp,32,32,2,0.25,1.3853145796888613,0.0,0.5484375,32,0.515644110812133
cegb,breastcancer,1024,30,8,0.015625,0.9912087912087912,0.0,0.956140350877193,248,0.9582417582417582
cegb,breastcancer,128,49,1,0.015625,0.9802197802197802,0.0,0.9210526315789473,147,0.9538461538461538
cegb,kr-vs-kp,32,32,1,0.0,0.9025821596244131,0.0,0.9109375,96,0.9025830173679061
ccp,kr-vs-kp,64,64,2,0.0,0.3473455716371949,0.0,0.953125,446,0.9424871575342465
cegb,breastcancer,1024,7,2,0.25,0.9538461538461539,0.0,0.8859649122807017,21,0.9230769230769231
cegb,breastcancer,256,21,1,0.0625,0.9626373626373627,0.0,0.8771929824561403,63,0.9384615384615385
ccp,kr-vs-kp,8,8,1,0.0625,1.3853145796888613,0.0,0.5484375,8,0.515644110812133
ccp,kr-vs-kp,1,1,2,0.25,1.3853145796888613,0.0,0.5484375,1,0.515644110812133
cegb,breastcancer,128,7,8,0.25,0.9538461538461539,0.0,0.8859649122807017,21,0.9230769230769231
cegb,kr-vs-kp,1024,8,8,0.0625,0.9401408450704225,0.0,0.94375,114,0.9405286815068493
cegb,kr-vs-kp,1024,1024,1,0.0,0.9608763693270735,0.0,0.9609375,3072,0.9565725905088064
cegb,breastcancer,1024,19,4,0.0625,0.967032967032967,0.0,0.8859649122807017,97,0.9494505494505494
cegb,kr-vs-kp,1024,8,4,0.0625,0.9401408450704225,0.0,0.94375,86,0.9401380565068493
ccp,kr-vs-kp,16,16,4,0.015625,0.7766623127343402,0.0,0.94375,64,0.9401380565068493
