no_trees,max_trees,max_depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
256.0,256.0,5.0,31.0,2702.0,2346.0,96577.0,342592.0,0.9649122807017544,0.0,0.000976562
256.0,256.0,7.0,31.0,3172.0,2763.0,115534.0,409312.0,0.9736842105263158,0.0,0.000976562
512.0,512.0,3.0,30.0,2455.0,2205.0,85596.0,287264.0,0.9736842105263158,0.0,0.000976562
355.0,512.0,5.0,31.0,2900.0,2544.0,103339.0,361600.0,0.9649122807017544,0.0,0.000976562
512.0,512.0,7.0,31.0,3684.0,3275.0,133032.0,458464.0,0.9736842105263158,0.0,0.000976562
681.0,1024.0,3.0,30.0,2793.0,2543.0,97083.0,319712.0,0.9736842105263158,0.0,0.000976562
355.0,1024.0,5.0,31.0,2900.0,2544.0,103339.0,361600.0,0.9649122807017544,0.0,0.000976562
1024.0,1024.0,7.0,31.0,4169.0,4299.0,150176.0,556768.0,0.9736842105263158,0.0,0.000976562
2.0,2.0,3.0,8.0,19.0,12.0,741.0,1664.0,0.6228070175438597,0.0,0.00195312
2.0,2.0,5.0,8.0,26.0,16.0,1144.0,2304.0,0.6228070175438597,0.0,0.00195312
2.0,2.0,7.0,8.0,26.0,16.0,1816.0,2304.0,0.6228070175438597,0.0,0.00195312
4.0,4.0,3.0,11.0,37.0,24.0,1382.0,3328.0,0.8947368421052632,0.0,0.00195312
4.0,4.0,5.0,13.0,59.0,36.0,2389.0,5248.0,0.8947368421052632,0.0,0.00195312
4.0,4.0,7.0,14.0,61.0,37.0,3438.0,5408.0,0.8947368421052632,0.0,0.00195312
8.0,8.0,3.0,14.0,76.0,48.0,2733.0,6656.0,0.956140350877193,0.0,0.00195312
8.0,8.0,5.0,18.0,126.0,79.0,4771.0,11616.0,0.956140350877193,0.0,0.00195312
8.0,8.0,7.0,19.0,135.0,84.0,6263.0,12416.0,0.956140350877193,0.0,0.00195312
16.0,16.0,3.0,19.0,153.0,102.0,5390.0,14272.0,0.9649122807017544,0.0,0.00195312
16.0,16.0,5.0,24.0,253.0,167.0,9250.0,24672.0,0.956140350877193,0.0,0.00195312
16.0,16.0,7.0,25.0,279.0,184.0,11417.0,27392.0,0.956140350877193,0.0,0.00195312
32.0,32.0,3.0,24.0,304.0,212.0,10611.0,29824.0,0.956140350877193,0.0,0.00195312
32.0,32.0,5.0,30.0,517.0,362.0,18556.0,53824.0,0.9649122807017544,0.0,0.00195312
32.0,32.0,7.0,30.0,601.0,417.0,22843.0,62624.0,0.9649122807017544,0.0,0.00195312
64.0,64.0,3.0,28.0,587.0,434.0,20419.0,61248.0,0.956140350877193,0.0,0.00195312
64.0,64.0,5.0,31.0,1067.0,805.0,38051.0,120608.0,0.9649122807017544,0.0,0.00195312
64.0,64.0,7.0,31.0,1305.0,991.0,48224.0,150368.0,0.9736842105263158,0.0,0.00195312
128.0,128.0,3.0,31.0,1073.0,866.0,37628.0,122176.0,0.956140350877193,0.0,0.00195312
128.0,128.0,5.0,31.0,2052.0,1716.0,73566.0,258176.0,0.9649122807017544,0.0,0.00195312
128.0,128.0,7.0,31.0,2574.0,2193.0,94383.0,334496.0,0.9649122807017544,0.0,0.00195312
256.0,256.0,3.0,31.0,1853.0,1630.0,65028.0,228032.0,0.9736842105263158,0.0,0.00195312
256.0,256.0,5.0,31.0,2672.0,2335.0,95517.0,340832.0,0.9649122807017544,0.0,0.00195312
256.0,256.0,7.0,31.0,3179.0,2797.0,115798.0,414752.0,0.9649122807017544,0.0,0.00195312
494.0,512.0,3.0,31.0,2381.0,2158.0,83058.0,282048.0,0.9736842105263158,0.0,0.00195312
460.0,512.0,5.0,31.0,3080.0,2743.0,109355.0,380000.0,0.9736842105263158,0.0,0.00195312
334.0,512.0,7.0,31.0,3335.0,2953.0,121123.0,429728.0,0.9649122807017544,0.0,0.00195312
494.0,1024.0,3.0,31.0,2381.0,2158.0,83058.0,282048.0,0.9736842105263158,0.0,0.00195312
460.0,1024.0,5.0,31.0,3080.0,2743.0,109355.0,380000.0,0.9736842105263158,0.0,0.00195312
334.0,1024.0,7.0,31.0,3335.0,2953.0,121123.0,429728.0,0.9649122807017544,0.0,0.00195312
2.0,2.0,3.0,8.0,19.0,12.0,741.0,1664.0,0.6228070175438597,0.0,0.00390625
2.0,2.0,5.0,8.0,26.0,16.0,1144.0,2304.0,0.6228070175438597,0.0,0.00390625
2.0,2.0,7.0,8.0,26.0,16.0,1816.0,2304.0,0.6228070175438597,0.0,0.00390625
