no_trees,max_trees,max_depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
1.0,1.0,7.0,20.0,31.0,28.0,1786.0,4352.0,0.946875,0.0,0.0
2.0,2.0,3.0,8.0,17.0,12.0,467.0,1664.0,0.9109375,0.0,0.0
2.0,2.0,5.0,16.0,32.0,32.0,1038.0,4864.0,0.93125,0.0,0.0
2.0,2.0,7.0,23.0,47.0,56.0,2393.0,8704.0,0.9640625,0.0,0.0
3.0,3.0,3.0,9.0,23.0,18.0,644.0,2496.0,0.9109375,0.0,0.0
3.0,3.0,5.0,17.0,44.0,48.0,1417.0,7296.0,0.93125,0.0,0.0
3.0,3.0,7.0,24.0,67.0,84.0,3168.0,13056.0,0.9671875,0.0,0.0
4.0,4.0,3.0,9.0,28.0,23.0,816.0,3168.0,0.9109375,0.0,0.0
4.0,4.0,5.0,17.0,54.0,62.0,1782.0,9408.0,0.93125,0.0,0.0
4.0,4.0,7.0,24.0,87.0,109.0,3832.0,16928.0,0.9671875,0.0,0.0
5.0,5.0,3.0,9.0,33.0,29.0,981.0,4000.0,0.9109375,0.0,0.0
5.0,5.0,5.0,17.0,65.0,78.0,2149.0,11840.0,0.93125,0.0,0.0
5.0,5.0,7.0,24.0,108.0,137.0,4659.0,21280.0,0.971875,0.0,0.0
6.0,6.0,3.0,9.0,38.0,35.0,1146.0,4832.0,0.9109375,0.0,0.0
6.0,6.0,5.0,17.0,78.0,94.0,2580.0,14272.0,0.93125,0.0,0.0
6.0,6.0,7.0,27.0,131.0,165.0,5362.0,25632.0,0.9734375,0.0,0.0
7.0,7.0,3.0,11.0,45.0,42.0,1382.0,5824.0,0.9109375,0.0,0.0
7.0,7.0,5.0,19.0,96.0,112.0,3196.0,17024.0,0.93125,0.0,0.0
7.0,7.0,7.0,27.0,152.0,193.0,6061.0,29984.0,0.9734375,0.0,0.0
8.0,8.0,3.0,12.0,51.0,48.0,1559.0,6656.0,0.9109375,0.0,0.0
8.0,8.0,5.0,21.0,113.0,129.0,3716.0,19616.0,0.93125,0.0,0.0
8.0,8.0,7.0,27.0,176.0,225.0,6988.0,34976.0,0.9734375,0.0,0.0
9.0,9.0,3.0,14.0,59.0,56.0,1782.0,7808.0,0.9109375,0.0,0.0
9.0,9.0,5.0,22.0,131.0,148.0,4290.0,22528.0,0.93125,0.0,0.0
9.0,9.0,7.0,29.0,206.0,260.0,7942.0,40448.0,0.9734375,0.0,0.0
10.0,10.0,3.0,15.0,66.0,63.0,1992.0,8800.0,0.9109375,0.0,0.0
10.0,10.0,5.0,23.0,150.0,167.0,4896.0,25440.0,0.93125,0.0,0.0
10.0,10.0,7.0,29.0,237.0,297.0,8970.0,46240.0,0.9734375,0.0,0.0
15.0,15.0,3.0,16.0,107.0,103.0,3327.0,14560.0,0.93125,0.0,0.0
15.0,15.0,5.0,25.0,233.0,252.0,7624.0,38400.0,0.93125,0.0,0.0
15.0,15.0,7.0,30.0,405.0,474.0,14626.0,73920.0,0.96875,0.0,0.0
20.0,20.0,3.0,16.0,147.0,143.0,4650.0,20320.0,0.93125,0.0,0.0
20.0,20.0,5.0,25.0,317.0,338.0,10425.0,51520.0,0.9453125,0.0,0.0
20.0,20.0,7.0,30.0,579.0,652.0,20495.0,101760.0,0.96875,0.0,0.0
30.0,30.0,3.0,19.0,230.0,223.0,7323.0,31840.0,0.93125,0.0,0.0
30.0,30.0,5.0,30.0,492.0,509.0,16086.0,77600.0,0.9453125,0.0,0.0
30.0,30.0,7.0,32.0,952.0,1025.0,32754.0,160160.0,0.9796875,0.0,0.0
40.0,40.0,3.0,22.0,313.0,303.0,9997.0,43360.0,0.94375,0.0,0.0
40.0,40.0,5.0,31.0,716.0,733.0,23480.0,112160.0,0.95,0.0,0.0
40.0,40.0,7.0,33.0,1256.0,1329.0,42884.0,207520.0,0.9796875,0.0,0.0
50.0,50.0,3.0,24.0,396.0,383.0,12652.0,54880.0,0.94375,0.0,0.0
50.0,50.0,5.0,31.0,947.0,964.0,31093.0,147840.0,0.9546875,0.0,0.0
50.0,50.0,7.0,33.0,1585.0,1658.0,53731.0,258880.0,0.9796875,0.0,0.0
100.0,100.0,3.0,31.0,792.0,772.0,25531.0,110720.0,0.95,0.0,0.0
100.0,100.0,5.0,35.0,2008.0,2021.0,66035.0,310560.0,0.9859375,0.0,0.0
100.0,100.0,7.0,35.0,3769.0,3840.0,125966.0,601600.0,0.9875,0.0,0.0
200.0,200.0,3.0,35.0,1507.0,1483.0,48957.0,211680.0,0.96875,0.0,0.0
200.0,200.0,5.0,35.0,3992.0,4005.0,131439.0,615200.0,0.984375,0.0,0.0
200.0,200.0,7.0,35.0,8152.0,8223.0,270633.0,1290080.0,0.9765625,0.0,0.0
500.0,500.0,3.0,35.0,3688.0,3664.0,120638.0,522240.0,0.9828125,0.0,0.0
469.0,500.0,5.0,35.0,9240.0,9253.0,304418.0,1420448.0,0.978125,0.0,0.0
218.0,500.0,7.0,35.0,8927.0,8998.0,296318.0,1411776.0,0.9765625,0.0,0.0
1000.0,1000.0,3.0,35.0,7353.0,7329.0,241091.0,1044640.0,0.98125,0.0,0.0
469.0,1000.0,5.0,35.0,9240.0,9253.0,304418.0,1420448.0,0.978125,0.0,0.0
218.0,1000.0,7.0,35.0,8927.0,8998.0,296318.0,1411776.0,0.9765625,0.0,0.0
1383.0,10000.0,3.0,35.0,10189.0,10165.0,334304.0,1449376.0,0.9765625,0.0,0.0
469.0,10000.0,5.0,35.0,9240.0,9253.0,304418.0,1420448.0,0.978125,0.0,0.0
218.0,10000.0,7.0,35.0,8927.0,8998.0,296318.0,1411776.0,0.9765625,0.0,0.0
1.0,1.0,3.0,5.0,9.0,5.0,250.0,672.0,0.9109375,0.000976562,0.000976562
1.0,1.0,5.0,11.0,17.0,13.0,576.0,1952.0,0.93125,0.000976562,0.000976562
1.0,1.0,7.0,18.0,29.0,23.0,1757.0,3552.0,0.946875,0.000976562,0.000976562
2.0,2.0,3.0,6.0,15.0,10.0,441.0,1344.0,0.9109375,0.000976562,0.000976562
2.0,2.0,5.0,12.0,27.0,29.0,923.0,4384.0,0.93125,0.000976562,0.000976562
2.0,2.0,7.0,18.0,42.0,50.0,2327.0,7744.0,0.9640625,0.000976562,0.000976562
3.0,3.0,3.0,6.0,20.0,16.0,606.0,2176.0,0.9109375,0.000976562,0.000976562
3.0,3.0,5.0,13.0,39.0,46.0,1335.0,6976.0,0.93125,0.000976562,0.000976562
3.0,3.0,7.0,18.0,61.0,77.0,3089.0,11936.0,0.9671875,0.000976562,0.000976562
