model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,val_acc,nodes,meankfold
lgbm_base,wine,8,56,4,0.0,0.5811417575368826,0.5423076923076923,0.5169230769230769,1496,0.5423076923076923
lgbm_quant,wine,8,56,4,0.0,0.5807141329912336,0.5442307692307692,0.5169230769230769,1496,0.5442307692307692
lgbm_base,wine,16,112,8,0.0,0.729099850331409,0.575,0.5884615384615385,6714,0.575
lgbm_quant,covtype_multi,8,56,8,0.0,0.7694010441567383,0.7648501538262946,0.7666841647805994,3416,0.7648501538262946
lgbm_quant,wine,16,112,8,0.0,0.7237545435107975,0.5692307692307692,0.5876923076923077,6714,0.5692307692307692
lgbm_base,wine,64,448,1,0.0,0.5586914688903143,0.5423076923076923,0.5130769230769231,1344,0.5423076923076923
lgbm_quant,wine,64,448,1,0.0,0.5595467179816122,0.5423076923076923,0.5130769230769231,1344,0.5423076923076923
lgbm_base,covtype_multi,32,224,1,0.0,0.6826652770075157,0.6792452830188679,0.6841561749696652,672,0.6792452830188679
lgbm_base,wine,128,896,2,0.0,0.6348086380158221,0.5769230769230769,0.556923076923077,6132,0.5769230769230769
lgbm_quant,wine,128,896,2,0.0,0.3089587342313449,0.2980769230769231,0.2853846153846154,6132,0.2980769230769231
lgbm_base,kin8nm,512,512,2,0.0,0.0237467319591957,0.0279338575413343,0.0324583324103628,3450,0.0279338575413343
lgbm_base,covtype,512,512,2,0.0,0.7892060775276817,0.7863643209053162,0.7894976893883979,3576,0.7863643209053162
lgbm_quant,kin8nm,512,512,2,0.0,11.46364269140566,10.696730355959632,11.37844218042417,3450,10.696730355959632
lgbm_base,wine,256,1792,4,0.0,0.9189651485995296,0.6576923076923077,0.6246153846153846,38824,0.6576923076923077
lgbm_quant,covtype,512,512,4,0.0,0.5207301447667859,0.5193950216217379,0.5229469118697452,15104,0.5193950216217379
lgbm_quant,covtype_multi,32,224,1,0.0,0.6826652770075157,0.6791592263505518,0.684070118671635,672,0.6791592263505518
lgbm_quant,wine,256,1792,4,0.0,0.2719692110327132,0.2,0.2046153846153846,38824,0.2
lgbm_base,wine,512,3584,8,0.0,1.0,0.6634615384615384,0.6638461538461539,160058,0.6634615384615384
lgbm_base,covtype_multi,64,448,2,0.0,0.7295017306993555,0.7262537380865299,0.7295250552911715,3136,0.7262537380865299
lgbm_quant,covtype,512,512,2,0.0,0.5900322235183875,0.5889072954540565,0.5870244313830107,3576,0.5889072954540565
lgbm_quant,wine,512,3584,8,0.0,0.6974556339533889,0.5076923076923077,0.5076923076923077,160058,0.5076923076923077
lgbm_base,wine,1,7,8,0.0,0.43959803292709,0.4384615384615384,0.4223076923076923,357,0.4384615384615384
lgbm_quant,wine,1,7,8,0.0,0.43959803292709,0.4384615384615384,0.4223076923076923,357,0.4384615384615384
lgbm_base,wine,8,56,2,0.0,0.5383793029719905,0.5403846153846154,0.5092307692307693,382,0.5403846153846154
lgbm_quant,wine,8,56,2,0.0,0.5383793029719905,0.5403846153846154,0.5092307692307693,382,0.5403846153846154
lgbm_base,wine,4,28,1,0.0,0.5323925593329057,0.525,0.4915384615384615,84,0.525
lgbm_quant,wine,4,28,1,0.0,0.5323925593329057,0.525,0.4915384615384615,84,0.525
lgbm_base,wine,16,112,4,0.0,0.6144964720974984,0.5480769230769231,0.5507692307692308,2990,0.5480769230769231
lgbm_quant,wine,16,112,4,0.0,0.6061577934573444,0.5442307692307692,0.5461538461538461,2990,0.5442307692307692
lgbm_base,wine,128,896,1,0.0,0.5689544579858884,0.5384615384615384,0.5176923076923077,2688,0.5384615384615384
lgbm_base,wine,32,224,8,0.0,0.8090656403677571,0.6115384615384616,0.6115384615384616,13446,0.6115384615384616
lgbm_quant,wine,128,896,1,0.0,0.568313021167415,0.5384615384615384,0.5192307692307693,2688,0.5384615384615384
lgbm_quant,wine,32,224,8,0.0,0.7994440880906564,0.6057692307692307,0.6053846153846154,13446,0.6057692307692307
lgbm_base,kin8nm,1024,1024,8,0.0,0.0002398234592969,0.0117852342867764,0.0119349253681913,60758,0.0117852342867764
lgbm_quant,covtype_multi,64,448,2,0.0,0.7294515308561703,0.7264688797573202,0.7295078440315654,3136,0.7264688797573202
lgbm_base,wine,256,1792,2,0.0,0.6889031430404106,0.5961538461538461,0.5653846153846154,12038,0.5961538461538461
lgbm_base,kin8nm,512,512,1,0.0,0.0371578813661577,0.0366487705641446,0.0420662295035182,1536,0.0366487705641446
lgbm_quant,kin8nm,512,512,1,0.0,33.525365196649304,33.56631010631348,33.46514418019548,1536,33.56631010631348
lgbm_quant,wine,256,1792,2,0.0,0.4058156938208253,0.3807692307692307,0.3623076923076923,12038,0.3807692307692307
lgbm_quant,kin8nm,1024,1024,8,0.0,184.1769975965714,172.2024837725966,178.85510394178425,60758,172.2024837725966
lgbm_base,covtype_multi,2,14,1,0.0,0.6287195693331549,0.6263849745057121,0.6284691445143413,42,0.6263849745057121
lgbm_base,covtype_multi,4,28,2,0.0,0.6381356256334743,0.6356575805167703,0.6379353372976602,196,0.6356575805167703
lgbm_quant,covtype_multi,2,14,1,0.0,0.6287195693331549,0.6263849745057121,0.6284691445143413,42,0.6263849745057121
lgbm_quant,covtype_multi,4,28,2,0.0,0.6378678931364862,0.6353348680105849,0.6377460134419938,196,0.6353348680105849
lgbm_base,wine,512,3584,4,0.0,0.980543083172974,0.675,0.6453846153846153,73572,0.675
lgbm_base,covtype_multi,8,56,4,0.0,0.7278260121244574,0.7226178438501754,0.727235957763569,1718,0.7226178438501754
lgbm_base,covtype,1024,1024,8,0.0,0.9380653458530148,0.9255609819065856,0.9274029069817474,62464,0.9255609819065856
lgbm_quant,wine,512,3584,4,0.0,0.4735941843061791,0.4346153846153846,0.4292307692307692,73572,0.4346153846153846
lgbm_quant,covtype_multi,8,56,4,0.0,0.7277901550936108,0.7224457305135432,0.7269347607204634,1718,0.7224457305135432
lgbm_base,covtype_multi,16,112,8,0.0,0.7832275152511905,0.778210451582367,0.7800573134944881,6832,0.778210451582367
lgbm_base,covtype,128,128,8,0.0,0.8420115316211203,0.8360620468578559,0.840305327745411,7808,0.8360620468578559
lgbm_quant,covtype_multi,16,112,8,0.0,0.7830506205656805,0.7785331640885523,0.7799626515666549,6832,0.7785331640885523
lgbm_base,covtype_multi,64,448,1,0.0,0.7019778738214989,0.698263806716723,0.7025980396375309,1344,0.698263806716723
lgbm_base,wine,1024,7168,8,0.0,1.0,0.6615384615384615,0.6615384615384615,264266,0.6615384615384615
lgbm_base,wine,1,7,4,0.0,0.4383151592901432,0.4384615384615384,0.4215384615384615,169,0.4384615384615384
lgbm_quant,wine,1,7,4,0.0,0.4383151592901432,0.4384615384615384,0.4215384615384615,169,0.4384615384615384
lgbm_base,wine,2,14,8,0.0,0.5533461620697028,0.5115384615384615,0.5023076923076923,750,0.5115384615384615
lgbm_quant,wine,2,14,8,0.0,0.5533461620697028,0.5115384615384615,0.5023076923076923,750,0.5115384615384615
lgbm_base,wine,8,56,1,0.0,0.5323925593329057,0.525,0.4915384615384615,168,0.525
lgbm_quant,wine,8,56,1,0.0,0.5326063716057302,0.525,0.4915384615384615,168,0.525
lgbm_base,wine,16,112,2,0.0,0.555270472525123,0.5307692307692308,0.5184615384615384,768,0.5307692307692308
lgbm_quant,wine,16,112,2,0.0,0.555270472525123,0.5307692307692308,0.5184615384615384,768,0.5307692307692308
lgbm_base,kin8nm,1024,1024,4,0.0,0.0037775216851702,0.017681549605209,0.0178059691561917,24480,0.017681549605209
lgbm_quant,covtype,128,128,8,0.0,0.8419732841215506,0.836126589359093,0.8403827784136382,7808,0.836126589359093
lgbm_base,wine,32,224,4,0.0,0.6570451143895659,0.5846153846153846,0.5715384615384616,5736,0.5846153846153846
lgbm_base,wine,256,1792,1,0.0,0.5843489416292496,0.5480769230769231,0.5346153846153846,5376,0.5480769230769231
lgbm_quant,kin8nm,1024,1024,4,0.0,138.9358719961729,157.1165769448811,141.06405855323095,24480,157.1165769448811
lgbm_quant,wine,32,224,4,0.0,0.6491340602950609,0.5769230769230769,0.5661538461538461,5736,0.5769230769230769
lgbm_quant,wine,256,1792,1,0.0,0.5830660679923028,0.55,0.5338461538461539,5376,0.55
lgbm_base,wine,64,448,8,0.0,0.8939491126790677,0.6326923076923077,0.63,26718,0.6326923076923077
lgbm_quant,wine,64,448,8,0.0,0.8834723113106693,0.625,0.63,26718,0.625
lgbm_quant,covtype_multi,64,448,1,0.0,0.7019205025721443,0.6978550375422216,0.7024947720798946,1344,0.6978550375422216
lgbm_base,wine,512,3584,2,0.0,0.7562540089801154,0.6192307692307693,0.5776923076923077,23236,0.6192307692307693
lgbm_quant,wine,512,3584,2,0.0,0.4896301047680136,0.4115384615384615,0.4284615384615384,23236,0.4115384615384615
lgbm_base,wine,1024,7168,4,0.0,0.9997861877271756,0.6576923076923077,0.6546153846153846,139304,0.6576923076923077
lgbm_base,covtype,1024,1024,4,0.0,0.8752701229657112,0.8685914674813364,0.870382003906956,30382,0.8685914674813364
lgbm_base,covtype_multi,1,7,8,0.0,0.5370594366143313,0.5361975861104538,0.5344784558057881,427,0.5361975861104538
lgbm_base,covtype_multi,4,28,1,0.0,0.6287195693331549,0.6263849745057121,0.6284691445143413,84,0.6263849745057121
lgbm_quant,covtype_multi,1,7,8,0.0,0.5370522652081621,0.5362621286116908,0.5344526389163791,427,0.5362621286116908
lgbm_quant,covtype_multi,4,28,1,0.0,0.6287195693331549,0.6263849745057121,0.6284691445143413,84,0.6263849745057121
lgbm_base,covtype_multi,128,896,4,0.0,0.7972117572813677,0.7909468384931477,0.795099954390162,26828,0.7909468384931477
lgbm_base,covtype_multi,8,56,2,0.0,0.6772173987875543,0.6741249112540608,0.6781752622565682,392,0.6741249112540608
lgbm_quant,covtype_multi,8,56,2,0.0,0.6770811420703372,0.6740173404186657,0.678054783439326,392,0.6740173404186657
lgbm_base,wine,1,7,2,0.0,0.4402394697455634,0.4384615384615384,0.4223076923076923,45,0.4384615384615384
lgbm_quant,wine,1,7,2,0.0,0.4402394697455634,0.4384615384615384,0.4223076923076923,45,0.4384615384615384
lgbm_base,kin8nm,1024,1024,2,0.0,0.02042056587789,0.0272211543333223,0.0310196171572298,6972,0.0272211543333223
lgbm_base,covtype,512,512,1,0.0,0.7698169857145589,0.7669800563671177,0.769980120995155,1536,0.7669800563671177
lgbm_base,wine,2,14,4,0.0,0.5373102416078683,0.5269230769230769,0.4907692307692308,356,0.5269230769230769
lgbm_base,wine,4,28,8,0.0,0.5931152448150524,0.55,0.5261538461538462,1592,0.55
lgbm_quant,wine,2,14,4,0.0,0.5373102416078683,0.5269230769230769,0.4907692307692308,356,0.5269230769230769
lgbm_quant,wine,4,28,8,0.0,0.5909771220868077,0.55,0.5246153846153846,1592,0.55
lgbm_base,wine,16,112,1,0.0,0.5443660466110755,0.5173076923076924,0.5115384615384615,336,0.5173076923076924
lgbm_quant,wine,16,112,1,0.0,0.5443660466110755,0.5173076923076924,0.5115384615384615,336,0.5173076923076924
lgbm_base,covtype_multi,16,112,4,0.0,0.7415018836893538,0.7380650158129128,0.7400927686892765,3438,0.7380650158129128
lgbm_base,wine,32,224,2,0.0,0.5702373316228352,0.5230769230769231,0.5184615384615384,1542,0.5230769230769231
lgbm_quant,wine,32,224,2,0.0,0.5706649561684841,0.5230769230769231,0.5184615384615384,1542,0.5230769230769231
lgbm_base,wine,64,448,4,0.0,0.721616420782553,0.6173076923076923,0.5753846153846154,10956,0.6173076923076923
lgbm_quant,wine,64,448,4,0.0,0.7092153089587342,0.6096153846153847,0.5723076923076923,10956,0.6096153846153847
lgbm_base,covtype_multi,128,896,2,0.0,0.743000707578742,0.7405176308599213,0.7441976541053157,6272,0.7405176308599213
lgbm_quant,covtype_multi,16,112,4,0.0,0.741418217284045,0.7378713883092016,0.7401271912084886,3438,0.7378713883092016
lgbm_base,wine,128,896,8,0.0,0.9764806499893094,0.6615384615384615,0.6453846153846153,49972,0.6615384615384615
lgbm_quant,covtype,512,512,1,0.0,0.7697930810273278,0.7670230847012758,0.7700403604037761,1536,0.7670230847012758
lgbm_quant,wine,128,896,8,0.0,0.9640795381654907,0.6596153846153846,0.6384615384615384,49972,0.6596153846153846
lgbm_base,wine,512,3584,1,0.0,0.5988881761813128,0.5538461538461539,0.5346153846153846,10752,0.5538461538461539
lgbm_base,covtype_multi,32,224,8,0.0,0.8029823487789486,0.7964759794324563,0.7989466709121107,13664,0.7964759794324563
lgbm_quant,wine,512,3584,1,0.0,0.5969638657258927,0.5557692307692308,0.536923076923077,10752,0.5557692307692308
lgbm_base,wine,1024,7168,2,0.0,0.8422065426555484,0.625,0.5938461538461538,45258,0.625
lgbm_quant,wine,1024,7168,2,0.0,0.4291212315586915,0.4038461538461538,0.3938461538461538,45258,0.4038461538461538
lgbm_quant,covtype_multi,32,224,8,0.0,0.8028676062802395,0.7963899227641402,0.7989122483928986,13664,0.7963899227641402
lgbm_base,covtype_multi,128,896,1,0.0,0.7210060048574325,0.7186162087734773,0.7215476364637746,2688,0.7186162087734773
ccp,covtype,1,1,2,0.5,1.385714382467578,0.510466642283944,0.5144703665137733,1,0.510466642283944
lgbm_base,covtype_multi,2,14,8,0.0,0.6588131800883518,0.6576665734386093,0.6566439764894194,854,0.6576665734386093
lgbm_quant,covtype_multi,128,896,2,0.0,0.7429815838289572,0.7406897441965534,0.7441202034370885,6272,0.7406897441965534
lgbm_base,covtype_multi,1,7,4,0.0,0.507066225545505,0.5078203997332243,0.5046599485383337,211,0.5078203997332243
lgbm_quant,covtype_multi,2,14,8,0.0,0.6587366850892123,0.6577311159398463,0.6565062864125711,854,0.6577311159398463
lgbm_quant,covtype_multi,1,7,4,0.0,0.5070638350767819,0.5078203997332243,0.5046599485383337,211,0.5078203997332243
lgbm_base,covtype_multi,8,56,1,0.0,0.6324439196037559,0.6307523504227533,0.6323761004449111,168,0.6307523504227533
lgbm_quant,covtype,1024,1024,8,0.0,0.5816631925187891,0.580344656956606,0.5814565889004587,62464,0.580344656956606
lgbm_quant,covtype_multi,8,56,1,0.0,0.6324439196037559,0.6307523504227533,0.6323761004449111,168,0.6307523504227533
ccp,covtype,2,2,1,0.0078125,1.3424940901902047,0.6659495277640326,0.6679087459015688,6,0.6659495277640326
ccp,covtype,1,1,4,0.125,1.385714382467578,0.510466642283944,0.5144703665137733,1,0.510466642283944
lgbm_base,covtype_multi,16,112,2,0.0,0.692549865177564,0.6889266582044277,0.694130099911362,784,0.6889266582044277
lgbm_quant,covtype_multi,16,112,2,0.0,0.6925809412709644,0.6889266582044277,0.6939407760556956,784,0.6889266582044277
ccp,covtype,2,2,4,0.5,1.385714382467578,0.510466642283944,0.5144703665137733,2,0.510466642283944
ccp,covtype,1,1,8,0.03125,1.3619148636149727,0.664378993567264,0.6663597325370257,3,0.664378993567264
ccp,covtype,4,4,1,0.03125,1.361914862920595,0.664378993567264,0.6663597325370257,6,0.664378993567264
lgbm_quant,covtype_multi,128,896,1,0.0,0.7209725382953089,0.7186162087734773,0.7216164815021987,2688,0.7186162087734773
lgbm_quant,covtype_multi,128,896,4,0.0,0.7953471916773441,0.7896129601342484,0.7934907016169979,26828,0.7896129601342484
lgbm_base,covtype_multi,32,224,4,0.0,0.7531601996519478,0.7495750952001893,0.7519427209280312,6846,0.7495750952001893
ccp,covtype,4,4,2,0.0078125,1.2542116842061422,0.7278673006174566,0.7301790831562008,20,0.7278673006174566
ccp,covtype,1,1,1,0.0,1.3619148636149727,0.664378993567264,0.6663597325370257,3,0.664378993567264
ccp,covtype,8,8,1,0.125,1.385714382467578,0.510466642283944,0.5144703665137733,8,0.510466642283944
ccp,covtype,1,1,2,0.25,1.385714382467578,0.510466642283944,0.5144703665137733,1,0.510466642283944
lgbm_quant,covtype,1024,1024,4,0.0,0.6037582949264692,0.6042684107484779,0.604743423147423,30382,0.6042684107484779
ccp,covtype,2,2,8,0.125,1.385714382467578,0.510466642283944,0.5144703665137733,2,0.510466642283944
ccp,covtype,2,2,2,0.0,1.3030211327742218,0.7278673006174566,0.7301790831562008,14,0.7278673006174566
ccp,covtype,8,8,2,0.03125,1.3619148624720496,0.664378993567264,0.6663597325370257,10,0.664378993567264
ccp,covtype,1,1,4,0.0625,1.385714382467578,0.510466642283944,0.5144703665137733,1,0.510466642283944
lgbm_quant,covtype_multi,32,224,4,0.0,0.7531386854334398,0.7497256943697425,0.7519513265578341,6846,0.7497256943697425
ccp,covtype,16,16,1,0.5,1.385714382467578,0.510466642283944,0.5144703665137733,16,0.510466642283944
lgbm_base,covtype,1024,1024,2,0.0,0.7997552160027538,0.7955723844151373,0.7983873049749146,7148,0.7955723844151373
lgbm_base,covtype_multi,1,7,2,0.0,0.4897042512095771,0.4910178352445085,0.487207731297815,49,0.4910178352445085
ccp,covtype,4,4,1,0.015625,1.3131311657478215,0.6659495277640326,0.6679087459015688,12,0.6659495277640326
lgbm_quant,covtype_multi,1,7,2,0.0,0.4897042512095771,0.4910178352445085,0.487207731297815,49,0.4910178352445085
ccp,covtype,2,2,4,0.25,1.385714382467578,0.510466642283944,0.5144703665137733,2,0.510466642283944
lgbm_base,covtype_multi,64,448,8,0.0,0.8316153831443269,0.8249822508121598,0.8272505873342341,27328,0.8249822508121598
ccp,covtype,1,1,1,0.5,1.385714382467578,0.510466642283944,0.5144703665137733,1,0.510466642283944
ccp,covtype,1,1,8,0.015625,1.3430073264650364,0.7255652847400013,0.727778112441159,5,0.7255652847400013
ccp,covtype,1,1,2,0.125,1.385714382467578,0.510466642283944,0.5144703665137733,1,0.510466642283944
ccp,covtype,16,16,2,0.125,1.385714382467578,0.510466642283944,0.5144703665137733,16,0.510466642283944
ccp,covtype,8,8,4,0.0078125,1.19382043933381,0.7278673006174566,0.7301790831562008,38,0.7278673006174566
lgbm_base,covtype_multi,2,14,4,0.0,0.634275018645656,0.6340870463200017,0.6319888471037753,422,0.6340870463200017
lgbm_quant,covtype_multi,2,14,4,0.0,0.6341722284905624,0.6339579613175276,0.63185976265673,422,0.6339579613175276
lgbm_base,covtype_multi,4,28,8,0.0,0.7401584402669675,0.7369893074589617,0.7381220794643856,1708,0.7369893074589617
ccp,covtype,8,8,1,0.0625,1.385714382467578,0.510466642283944,0.5144703665137733,8,0.510466642283944
lgbm_quant,covtype_multi,4,28,8,0.0,0.7401082404237823,0.7367311374540134,0.7381737132432037,1708,0.7367311374540134
ccp,covtype,2,2,2,0.5,1.385714382467578,0.510466642283944,0.5144703665137733,2,0.510466642283944
ccp,covtype,1,1,4,0.03125,1.3619148636149727,0.664378993567264,0.6663597325370257,3,0.664378993567264
ccp,covtype,4,4,8,0.5,1.385714382467578,0.510466642283944,0.5144703665137733,4,0.510466642283944
ccp,covtype,4,4,4,0.0,1.212698499517428,0.7476818484972354,0.7518222421107889,124,0.7476818484972354
ccp,mushroom,1,1,2,0.5,1.3848921077034415,0.4815384615384615,0.5298461538461539,1,0.4815384615384615
ccp,mushroom,1,1,4,0.125,1.3848921077034415,0.4815384615384615,0.5298461538461539,1,0.4815384615384615
lgbm_base,covtype_multi,16,112,1,0.0,0.6716117496318679,0.6689399969880166,0.6725471803653951,336,0.6689399969880166
ccp,mushroom,1,1,8,0.03125,1.2539867869062242,0.9153846153846154,0.9064615384615384,7,0.9153846153846154
ccp,mushroom,2,2,1,0.0078125,1.264343719781973,0.7861538461538462,0.7778461538461539,6,0.7861538461538462
ccp,mushroom,2,2,4,0.5,1.3848921077034415,0.4815384615384615,0.5298461538461539,2,0.4815384615384615
ccp,mushroom,2,2,8,0.125,1.3848921077034415,0.4815384615384615,0.5298461538461539,2,0.4815384615384615
lgbm_quant,covtype_multi,16,112,1,0.0,0.6716237019754834,0.6689399969880166,0.6724611240673649,336,0.6689399969880166
ccp,mushroom,4,4,1,0.03125,1.168886644881289,0.796923076923077,0.788923076923077,12,0.796923076923077
ccp,covtype,4,4,1,0.0078125,1.3131311657478215,0.6659495277640326,0.6679087459015688,12,0.6659495277640326
ccp,mushroom,4,4,2,0.0078125,0.957794365305323,0.9153846153846154,0.9064615384615384,26,0.9153846153846154
ccp,mushroom,8,8,1,0.125,1.3848921077034415,0.4815384615384615,0.5298461538461539,8,0.4815384615384615
ccp,mushroom,4,4,8,0.5,1.3848921077034415,0.4815384615384615,0.5298461538461539,4,0.4815384615384615
ccp,covtype,8,8,2,0.015625,1.2655230120832583,0.7278673006174566,0.7301790831562008,22,0.7278673006174566
ccp,mushroom,8,8,2,0.03125,0.7016481846898996,0.966153846153846,0.9563076923076924,42,0.966153846153846
ccp,covtype,1,1,1,0.25,1.385714382467578,0.510466642283944,0.5144703665137733,1,0.510466642283944
ccp,mushroom,8,8,4,0.0078125,0.622619843925552,0.9676923076923076,0.9692307692307692,82,0.9676923076923076
lgbm_base,covtype_multi,256,1792,2,0.0,0.7564112371153736,0.7528022202620426,0.7564778878342211,12538,0.7528022202620426
ccp,covtype,16,16,1,0.25,1.385714382467578,0.510466642283944,0.5144703665137733,16,0.510466642283944
ccp,covtype,2,2,4,0.125,1.385714382467578,0.510466642283944,0.5144703665137733,2,0.510466642283944
lgbm_base,covtype_multi,32,224,2,0.0,0.7150298330496644,0.7114304769690841,0.7150762028519058,1568,0.7114304769690841
ccp,covtype,1,1,2,0.0625,1.385714382467578,0.510466642283944,0.5144703665137733,1,0.510466642283944
ccp,mushroom,16,16,1,0.5,1.3848921077034415,0.4815384615384615,0.5298461538461539,16,0.4815384615384615
lgbm_quant,covtype,1024,1024,2,0.0,0.5587529402765294,0.5579699231944235,0.5556741220106194,7148,0.5579699231944235
ccp,covtype,2,2,8,0.0625,1.385714382467578,0.510466642283944,0.5144703665137733,2,0.510466642283944
ccp,mushroom,16,16,2,0.125,1.3848921077034415,0.4815384615384615,0.5298461538461539,16,0.4815384615384615
ccp,mushroom,16,16,8,0.0078125,0.4051545066308135,0.9692307692307692,0.9753846153846154,118,0.9692307692307692
ccp,mushroom,1,1,2,0.25,1.3848921077034415,0.4815384615384615,0.5298461538461539,1,0.4815384615384615
ccp,mushroom,16,16,4,0.03125,0.7016473728611325,0.966153846153846,0.9563076923076924,50,0.966153846153846
ccp,mushroom,1,1,4,0.0625,1.3183678542796644,0.7861538461538462,0.7778461538461539,3,0.7861538461538462
ccp,mushroom,1,1,8,0.015625,1.2328409665396016,0.9153846153846154,0.9064615384615384,9,0.9153846153846154
ccp,mushroom,2,2,2,0.0,1.147284052374107,0.9153846153846154,0.9064615384615384,14,0.9153846153846154
ccp,mushroom,2,2,4,0.25,1.3848921077034415,0.4815384615384615,0.5298461538461539,2,0.4815384615384615
lgbm_quant,covtype_multi,32,224,2,0.0,0.7149963664875408,0.7112368494653729,0.7150503859624967,1568,0.7112368494653729
ccp,mushroom,2,2,8,0.0625,1.264343719781973,0.7861538461538462,0.7778461538461539,6,0.7861538461538462
ccp,covtype,32,32,2,0.5,1.385714382467578,0.510466642283944,0.5144703665137733,32,0.510466642283944
ccp,mushroom,4,4,1,0.015625,1.168886644881289,0.796923076923077,0.788923076923077,12,0.796923076923077
ccp,mushroom,32,32,2,0.5,1.3848921077034415,0.4815384615384615,0.5298461538461539,32,0.4815384615384615
ccp,mushroom,32,32,4,0.125,1.3848921077034415,0.4815384615384615,0.5298461538461539,32,0.4815384615384615
lgbm_quant,covtype_multi,64,448,8,0.0,0.8315819165822035,0.8245519674705794,0.8271128972573858,27328,0.8245519674705794
ccp,covtype,1,1,8,0.0078125,1.3430073264650364,0.7255652847400013,0.727778112441159,5,0.7255652847400013
ccp,mushroom,4,4,4,0.0,0.8468088658751217,0.9830769230769232,0.9827692307692308,100,0.9830769230769232
ccp,covtype,2,2,2,0.25,1.385714382467578,0.510466642283944,0.5144703665137733,2,0.510466642283944
ccp,mushroom,8,8,1,0.0625,1.2154567801047662,0.7861538461538462,0.7778461538461539,14,0.7861538461538462
ccp,covtype,16,16,4,0.03125,1.3619148621958497,0.664378993567264,0.6663597325370257,18,0.664378993567264
ccp,mushroom,4,4,8,0.25,1.3848921077034415,0.4815384615384615,0.5298461538461539,4,0.4815384615384615
ccp,covtype,8,8,1,0.03125,1.3619148624720496,0.664378993567264,0.6663597325370257,10,0.664378993567264
ccp,covtype,1,1,4,0.015625,1.3430073264650364,0.7255652847400013,0.727778112441159,5,0.7255652847400013
ccp,mushroom,8,8,2,0.015625,0.7319078874922785,0.926153846153846,0.9175384615384616,46,0.926153846153846
ccp,covtype,64,64,1,0.0078125,1.2185955985933357,0.7267485639293475,0.7288452105367331,92,0.7267485639293475
ccp,mushroom,8,8,8,0.0,0.494998851414931,1.0,1.0,478,1.0
ccp,mushroom,32,32,8,0.03125,0.7016471945454239,0.966153846153846,0.9563076923076924,66,0.966153846153846
lgbm_base,covtype_multi,256,1792,1,0.0,0.730180623816718,0.7274585314429551,0.7310052236172905,5376,0.7274585314429551
ccp,mushroom,16,16,1,0.25,1.3848921077034415,0.4815384615384615,0.5298461538461539,16,0.4815384615384615
ccp,mushroom,64,64,1,0.0078125,0.4959452927835528,0.9692307692307692,0.9686153846153848,142,0.9692307692307692
ccp,mushroom,16,16,2,0.0625,1.0331202807357989,0.9230769230769232,0.9243076923076924,28,0.9230769230769232
ccp,mushroom,16,16,4,0.015625,0.5789215123303496,0.9676923076923076,0.9692307692307692,76,0.9676923076923076
ccp,mushroom,1,1,2,0.125,1.3848921077034415,0.4815384615384615,0.5298461538461539,1,0.4815384615384615
ccp,mushroom,1,1,4,0.03125,1.2539867869062242,0.9153846153846154,0.9064615384615384,7,0.9153846153846154
ccp,mushroom,32,32,1,0.0,0.5622685014071002,0.9692307692307692,0.9686153846153848,96,0.9692307692307692
ccp,mushroom,64,64,4,0.5,1.3848921077034415,0.4815384615384615,0.5298461538461539,64,0.4815384615384615
ccp,mushroom,1,1,8,0.0078125,1.2198542542382689,0.9246153846153846,0.9286153846153846,13,0.9246153846153846
ccp,mushroom,2,2,2,0.5,1.3848921077034415,0.4815384615384615,0.5298461538461539,2,0.4815384615384615
ccp,mushroom,2,2,4,0.125,1.3848921077034415,0.4815384615384615,0.5298461538461539,2,0.4815384615384615
lgbm_base,covtype_multi,256,1792,8,0.0,0.8968369317855845,0.88104817022009,0.8833334767604967,109308,0.88104817022009
ccp,mushroom,2,2,8,0.03125,1.147284052374107,0.9153846153846154,0.9064615384615384,14,0.9153846153846154
ccp,mushroom,64,64,8,0.125,1.3848921077034415,0.4815384615384615,0.5298461538461539,64,0.4815384615384615
ccp,covtype,1,1,1,0.125,1.385714382467578,0.510466642283944,0.5144703665137733,1,0.510466642283944
ccp,mushroom,128,128,1,0.03125,0.8799915601109585,0.9569230769230768,0.9575384615384616,154,0.9569230769230768
ccp,mushroom,4,4,1,0.0078125,1.168886644881289,0.796923076923077,0.788923076923077,12,0.796923076923077
ccp,mushroom,32,32,2,0.25,1.3848921077034415,0.4815384615384615,0.5298461538461539,32,0.4815384615384615
ccp,covtype,4,4,4,0.5,1.385714382467578,0.510466642283944,0.5144703665137733,4,0.510466642283944
ccp,covtype,4,4,2,0.0,1.2459705818968276,0.7278673006174566,0.7301790831562008,28,0.7278673006174566
ccp,mushroom,32,32,4,0.0625,1.0331202589047588,0.9230769230769232,0.9243076923076924,44,0.9230769230769232
ccp,mushroom,4,4,4,0.5,1.3848921077034415,0.4815384615384615,0.5298461538461539,4,0.4815384615384615
lgbm_base,covtype_multi,256,1792,4,0.0,0.8301739305042933,0.8228308341042576,0.8251508136622979,53360,0.8228308341042576
ccp,covtype,1,1,2,0.03125,1.3619148636149727,0.664378993567264,0.6663597325370257,3,0.664378993567264
ccp,mushroom,128,128,2,0.0078125,0.4268677327926595,0.9723076923076924,0.976,202,0.9723076923076924
ccp,mushroom,8,8,1,0.03125,1.022338773904926,0.9015384615384616,0.9046153846153846,24,0.9015384615384616
