model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,val_acc,nodes
ccp,kr-vs-kp,128,128,4,0.5,1.3815715498290946,0.46484375,0.5015625,128
ccp,covtype,4,4,1,0.03125,1.361914862920595,0.664378993567264,0.6663597325370257,6
ccp,kr-vs-kp,256,256,2,0.0078125,0.7290737802830158,0.9140625,0.9078125,326
ccp,kr-vs-kp,128,128,8,0.125,1.3815715498290946,0.46484375,0.5015625,128
ccp,breastcancer,32,32,4,0.25,1.3318473219019213,0.6521739130434783,0.6578947368421053,32
lgbm_quant,covtype_multi,128,896,1,0.0,0.7209725382953089,0.7186162087734773,0.7216164815021987,2688
lgbm_base,breastcancer,1024,739,2,0.0,1.0,1.0,0.9473684210526315,3941
lgbm_quant,breastcancer,1024,739,2,0.0,1.0,1.0,0.9473684210526315,3941
ccp,kr-vs-kp,512,512,1,0.125,1.3815715498290946,0.46484375,0.5015625,512
ccp,breastcancer,1024,1024,2,0.03125,0.6200024067836023,0.9565217391304348,0.9210526315789473,1044
ccp,breastcancer,64,64,1,0.015625,0.4872788117038533,0.9782608695652174,0.9298245614035088,94
ccp,breastcancer,1024,1024,4,0.015625,0.46742168544499074,1.0,0.9385964912280702,1060
ccp,breastcancer,64,64,8,0.5,1.3318473219019213,0.6521739130434783,0.6578947368421053,64
lgbm_quant,covtype_multi,128,896,4,0.0,0.7953471916773441,0.7896129601342484,0.7934907016169979,26828
ccp,kr-vs-kp,512,512,2,0.03125,1.1655632393137014,0.796875,0.75,524
ccp,breastcancer,512,512,4,0.0,1.2665704042362208e-08,1.0,0.9649122807017544,8226
ccp,breastcancer,128,128,2,0.03125,0.6200024067836022,0.9565217391304348,0.9210526315789473,148
ccp,breastcancer,128,128,8,0.0078125,0.3741273656925537,0.9782608695652174,0.956140350877193,184
ccp,breastcancer,32,32,8,0.0625,0.7957832574156986,0.9565217391304348,0.8859649122807017,44
ccp,breastcancer,128,128,1,0.125,1.09119295326793,0.6521739130434783,0.6578947368421053,132
ccp,breastcancer,256,256,8,0.0625,0.7957832114510182,0.9565217391304348,0.8859649122807017,268
lgbm_base,covtype_multi,32,224,4,0.0,0.7531601996519478,0.7495750952001893,0.7519427209280312,6846
ccp,covtype,4,4,2,0.0078125,1.2542116842061422,0.7278673006174566,0.7301790831562008,20
ccp,kr-vs-kp,1,1,2,0.0625,1.3815715498290946,0.46484375,0.5015625,1
ccp,kr-vs-kp,1,1,1,0.25,1.3815715498290946,0.46484375,0.5015625,1
ccp,kr-vs-kp,512,512,4,0.0078125,0.6333623493304389,0.96875,0.940625,588
ccp,kr-vs-kp,1024,1024,8,0.25,1.3815715498290946,0.46484375,0.5015625,1024
ccp,breastcancer,256,256,4,0.125,1.0911929532679299,0.6521739130434783,0.6578947368421053,260
ccp,kr-vs-kp,1024,1024,8,0.0625,1.3815715498290946,0.46484375,0.5015625,1024
ccp,kr-vs-kp,1,1,4,0.015625,1.2342058147719845,0.96875,0.940625,9
ccp,kr-vs-kp,2,2,4,0.0625,1.3815715498290946,0.46484375,0.5015625,2
ccp,kr-vs-kp,2,2,1,0.0,1.315007408956269,0.46484375,0.5015625,6
ccp,kr-vs-kp,2,2,8,0.015625,1.1140777569936555,0.96875,0.940625,18
ccp,kr-vs-kp,2,2,2,0.25,1.3815715498290946,0.46484375,0.5015625,2
ccp,kr-vs-kp,256,256,8,0.5,1.3815715498290946,0.46484375,0.5015625,256
ccp,covtype,1,1,1,0.0,1.3619148636149727,0.664378993567264,0.6663597325370257,3
ccp,covtype,8,8,1,0.125,1.385714382467578,0.510466642283944,0.5144703665137733,8
ccp,kr-vs-kp,4,4,2,0.0,1.0932010750420647,0.9140625,0.9078125,28
ccp,breastcancer,128,128,4,0.015625,0.46742168544499085,1.0,0.9385964912280702,164
ccp,covtype,1,1,2,0.25,1.385714382467578,0.510466642283944,0.5144703665137733,1
ccp,breastcancer,64,64,4,0.0,0.005615302350076645,0.9565217391304348,0.956140350877193,1700
ccp,kr-vs-kp,4,4,8,0.0625,1.3815715498290946,0.46484375,0.5015625,4
ccp,kr-vs-kp,4,4,4,0.25,1.3815715498290946,0.46484375,0.5015625,4
ccp,kr-vs-kp,32,32,1,0.25,1.3815715498290946,0.46484375,0.5015625,32
ccp,kr-vs-kp,8,8,8,0.25,1.3815715498290946,0.46484375,0.5015625,8
ccp,kr-vs-kp,8,8,4,0.0,0.6864571774945707,0.96875,0.940625,156
ccp,kr-vs-kp,8,8,1,0.015625,1.1631377265762106,0.9140625,0.9078125,24
ccp,kr-vs-kp,16,16,8,0.0,0.28640607302870036,0.98046875,0.9796875,1540
ccp,kr-vs-kp,16,16,1,0.0625,1.3815715498290946,0.46484375,0.5015625,16
ccp,kr-vs-kp,16,16,2,0.015625,0.8800146396492985,0.9140625,0.9078125,58
ccp,kr-vs-kp,1024,1024,8,0.015625,0.7830901027879812,0.96875,0.940625,1072
ccp,kr-vs-kp,1024,1024,1,0.5,1.3815715498290946,0.46484375,0.5015625,1024
ccp,kr-vs-kp,1024,1024,2,0.125,1.3815715498290946,0.46484375,0.5015625,1024
ccp,kr-vs-kp,32,32,2,0.0625,1.3815715498290946,0.46484375,0.5015625,32
lgbm_quant,covtype,1024,1024,4,0.0,0.6037582949264692,0.6042684107484779,0.604743423147423,30382
lgbm_base,breastcancer,1024,470,8,0.0,1.0,1.0,0.9649122807017544,6328
lgbm_quant,breastcancer,1024,470,8,0.0,1.0,1.0,0.9649122807017544,6328
lgbm_base,breastcancer,1024,492,4,0.0,1.0,1.0,0.956140350877193,4402
lgbm_quant,breastcancer,1024,492,4,0.0,1.0,1.0,0.956140350877193,4402
ccp,kr-vs-kp,32,32,4,0.015625,0.7830901031236185,0.96875,0.940625,80
ccp,kr-vs-kp,128,128,2,0.0,0.24059766561801776,0.97265625,0.9515625,894
ccp,kr-vs-kp,64,64,4,0.0625,1.3815715498290946,0.46484375,0.5015625,64
ccp,breastcancer,512,512,1,0.0078125,0.4066797031309364,0.9782608695652174,0.9298245614035088,552
ccp,kr-vs-kp,64,64,1,0.0,0.6634968809786207,0.9609375,0.940625,192
ccp,kr-vs-kp,64,64,2,0.25,1.3815715498290946,0.46484375,0.5015625,64
ccp,breastcancer,256,256,2,0.25,1.3318473219019213,0.6521739130434783,0.6578947368421053,256
ccp,breastcancer,1024,1024,1,0.0625,0.7957832114510185,0.9565217391304348,0.8859649122807017,1036
ccp,kr-vs-kp,512,512,8,0.03125,1.062551802502411,0.9140625,0.9078125,530
ccp,kr-vs-kp,64,64,8,0.015625,0.7830901027883765,0.96875,0.940625,112
ccp,kr-vs-kp,256,256,1,0.015625,1.0092282894000266,0.9140625,0.9078125,290
ccp,covtype,2,2,8,0.125,1.385714382467578,0.510466642283944,0.5144703665137733,2
ccp,kr-vs-kp,128,128,4,0.25,1.3815715498290946,0.46484375,0.5015625,128
ccp,covtype,2,2,2,0.0,1.3030211327742218,0.7278673006174566,0.7301790831562008,14
ccp,covtype,8,8,2,0.03125,1.3619148624720496,0.664378993567264,0.6663597325370257,10
ccp,kr-vs-kp,128,128,8,0.0625,1.3815715498290946,0.46484375,0.5015625,128
ccp,covtype,1,1,4,0.0625,1.385714382467578,0.510466642283944,0.5144703665137733,1
ccp,kr-vs-kp,1024,1024,4,0.03125,1.062551802502411,0.9140625,0.9078125,1042
ccp,kr-vs-kp,256,256,4,0.0,0.04177153795403077,0.9921875,0.9859375,7662
lgbm_quant,covtype_multi,32,224,4,0.0,0.7531386854334398,0.7497256943697425,0.7519513265578341,6846
ccp,kr-vs-kp,512,512,1,0.0625,1.3815715498290946,0.46484375,0.5015625,512
ccp,breastcancer,64,64,8,0.25,1.3318473219019213,0.6521739130434783,0.6578947368421053,64
ccp,breastcancer,512,512,8,0.25,1.3318473219019213,0.6521739130434783,0.6578947368421053,512
ccp,breastcancer,128,128,2,0.015625,0.46742168544499085,1.0,0.9385964912280702,164
ccp,breastcancer,256,256,1,0.0,0.05544362443050382,1.0,0.956140350877193,768
ccp,kr-vs-kp,512,512,2,0.015625,0.8800146251373075,0.9140625,0.9078125,554
ccp,breastcancer,128,128,1,0.0625,0.7957832114510182,0.9565217391304348,0.8859649122807017,140
ccp,covtype,16,16,1,0.5,1.385714382467578,0.510466642283944,0.5144703665137733,16
ccp,kr-vs-kp,1,1,2,0.03125,1.2992208569719421,0.796875,0.75,5
ccp,kr-vs-kp,1,1,1,0.125,1.3815715498290946,0.46484375,0.5015625,1
lgbm_base,covtype,1024,1024,2,0.0,0.7997552160027538,0.7955723844151373,0.7983873049749146,7148
ccp,kr-vs-kp,2,2,1,0.5,1.3815715498290946,0.46484375,0.5015625,2
ccp,kr-vs-kp,2,2,4,0.03125,1.1489201981985888,0.9140625,0.9078125,14
ccp,kr-vs-kp,1,1,4,0.0078125,1.2342058147719845,0.96875,0.940625,9
ccp,kr-vs-kp,2,2,2,0.125,1.3815715498290946,0.46484375,0.5015625,2
ccp,kr-vs-kp,2,2,8,0.0078125,1.1140777569936555,0.96875,0.940625,18
ccp,breastcancer,1024,1024,2,0.015625,0.46742168544499074,1.0,0.9385964912280702,1060
ccp,breastcancer,512,512,4,0.5,1.3318473219019213,0.6521739130434783,0.6578947368421053,512
ccp,kr-vs-kp,4,4,2,0.5,1.3815715498290946,0.46484375,0.5015625,4
ccp,breastcancer,256,256,4,0.0625,0.7957832114510182,0.9565217391304348,0.8859649122807017,268
ccp,kr-vs-kp,32,32,1,0.125,1.3815715498290946,0.46484375,0.5015625,32
ccp,kr-vs-kp,4,4,4,0.125,1.3815715498290946,0.46484375,0.5015625,4
lgbm_base,covtype_multi,1,7,2,0.0,0.48970425120957717,0.4910178352445085,0.487207731297815,49
ccp,kr-vs-kp,4,4,8,0.03125,1.0625520698250626,0.9140625,0.9078125,22
ccp,kr-vs-kp,8,8,8,0.125,1.3815715498290946,0.46484375,0.5015625,8
ccp,kr-vs-kp,8,8,4,0.5,1.3815715498290946,0.46484375,0.5015625,8
ccp,kr-vs-kp,16,16,2,0.0078125,0.729073781648253,0.9140625,0.9078125,86
ccp,kr-vs-kp,8,8,1,0.0078125,1.1631377265762106,0.9140625,0.9078125,24
ccp,kr-vs-kp,16,16,1,0.03125,1.2323699812352875,0.9140625,0.9078125,26
ccp,kr-vs-kp,16,16,8,0.5,1.3815715498290946,0.46484375,0.5015625,16
ccp,breastcancer,128,128,4,0.0078125,0.3741273656925537,0.9782608695652174,0.956140350877193,184
ccp,kr-vs-kp,32,32,2,0.03125,1.1655632400782026,0.796875,0.75,44
ccp,breastcancer,256,256,8,0.03125,0.620002406783602,0.9565217391304348,0.9210526315789473,276
ccp,covtype,4,4,1,0.015625,1.3131311657478215,0.6659495277640326,0.6679087459015688,12
lgbm_quant,covtype_multi,1,7,2,0.0,0.48970425120957717,0.4910178352445085,0.487207731297815,49
ccp,kr-vs-kp,256,256,8,0.25,1.3815715498290946,0.46484375,0.5015625,256
ccp,kr-vs-kp,32,32,4,0.0078125,0.6333623508903878,0.96875,0.940625,108
ccp,kr-vs-kp,64,64,4,0.03125,1.062551802503274,0.9140625,0.9078125,82
ccp,kr-vs-kp,64,64,2,0.125,1.3815715498290946,0.46484375,0.5015625,64
ccp,kr-vs-kp,128,128,2,0.5,1.3815715498290946,0.46484375,0.5015625,128
ccp,kr-vs-kp,64,64,1,0.5,1.3815715498290946,0.46484375,0.5015625,64
ccp,covtype,2,2,4,0.25,1.385714382467578,0.510466642283944,0.5144703665137733,2
ccp,kr-vs-kp,1024,1024,1,0.25,1.3815715498290946,0.46484375,0.5015625,1024
ccp,kr-vs-kp,1024,1024,2,0.0625,1.3815715498290946,0.46484375,0.5015625,1024
ccp,breastcancer,1024,1024,4,0.0078125,0.37412736569255367,0.9782608695652174,0.956140350877193,1080
ccp,kr-vs-kp,64,64,8,0.0078125,0.6273129085075109,0.96875,0.940625,142
ccp,kr-vs-kp,256,256,1,0.0078125,0.849857864500799,0.9140625,0.9078125,320
ccp,breastcancer,256,256,2,0.125,1.0911929532679299,0.6521739130434783,0.6578947368421053,260
ccp,kr-vs-kp,128,128,4,0.125,1.3815715498290946,0.46484375,0.5015625,128
ccp,breastcancer,512,512,2,0.0,6.457723493839127e-05,1.0,0.9649122807017544,3584
ccp,kr-vs-kp,128,128,8,0.03125,1.0625518025024112,0.9140625,0.9078125,146
lgbm_base,covtype_multi,64,448,8,0.0,0.8316153831443269,0.8249822508121598,0.8272505873342341,27328
ccp,breastcancer,1024,1024,1,0.03125,0.6200024067836023,0.9565217391304348,0.9210526315789473,1044
ccp,covtype,1,1,1,0.5,1.385714382467578,0.510466642283944,0.5144703665137733,1
ccp,kr-vs-kp,256,256,4,0.5,1.3815715498290946,0.46484375,0.5015625,256
ccp,covtype,1,1,8,0.015625,1.3430073264650364,0.7255652847400013,0.727778112441159,5
ccp,kr-vs-kp,512,512,8,0.0,0.013260212107208715,0.98828125,0.9875,127460
ccp,kr-vs-kp,512,512,1,0.03125,1.2323699250956113,0.9140625,0.9078125,522
ccp,covtype,1,1,2,0.125,1.385714382467578,0.510466642283944,0.5144703665137733,1
ccp,kr-vs-kp,512,512,8,0.015625,0.7830901027879811,0.96875,0.940625,560
ccp,covtype,16,16,2,0.125,1.385714382467578,0.510466642283944,0.5144703665137733,16
ccp,kr-vs-kp,1,1,2,0.015625,1.2992208569719421,0.796875,0.75,5
ccp,breastcancer,256,256,1,0.5,1.3318473219019213,0.6521739130434783,0.6578947368421053,256
ccp,kr-vs-kp,1,1,1,0.0625,1.3815715498290946,0.46484375,0.5015625,1
ccp,covtype,8,8,4,0.0078125,1.19382043933381,0.7278673006174566,0.7301790831562008,38
lgbm_base,covtype_multi,2,14,4,0.0,0.634275018645656,0.6340870463200017,0.6319888471037753,422
ccp,kr-vs-kp,512,512,2,0.0078125,0.7290737802830156,0.9140625,0.9078125,582
ccp,kr-vs-kp,2,2,1,0.25,1.3815715498290946,0.46484375,0.5015625,2
ccp,kr-vs-kp,2,2,4,0.015625,1.1140777569936555,0.96875,0.940625,18
ccp,kr-vs-kp,2,2,2,0.0625,1.3815715498290946,0.46484375,0.5015625,2
ccp,kr-vs-kp,1,1,8,0.0,1.2058911109376254,0.9609375,0.9546875,87
ccp,kr-vs-kp,4,4,1,0.0,1.2587686589297504,0.72265625,0.7546875,12
lgbm_quant,covtype_multi,2,14,4,0.0,0.6341722284905624,0.6339579613175276,0.63185976265673,422
ccp,kr-vs-kp,1024,1024,4,0.015625,0.7830901027879812,0.96875,0.940625,1072
ccp,kr-vs-kp,4,4,2,0.25,1.3815715498290946,0.46484375,0.5015625,4
lgbm_base,covtype_multi,4,28,8,0.0,0.7401584402669675,0.7369893074589617,0.7381220794643856,1708
ccp,kr-vs-kp,32,32,1,0.0625,1.3815715498290946,0.46484375,0.5015625,32
ccp,kr-vs-kp,4,4,8,0.015625,0.9420541241834903,0.96875,0.940625,34
ccp,kr-vs-kp,4,4,4,0.0625,1.3815715498290946,0.46484375,0.5015625,4
ccp,kr-vs-kp,8,8,8,0.0625,1.3815715498290946,0.46484375,0.5015625,8
ccp,kr-vs-kp,8,8,4,0.25,1.3815715498290946,0.46484375,0.5015625,8
ccp,covtype,8,8,1,0.0625,1.385714382467578,0.510466642283944,0.5144703665137733,8
ccp,kr-vs-kp,16,16,4,0.0,0.4564331086648574,0.96875,0.940625,314
ccp,kr-vs-kp,8,8,2,0.0,0.909937267431583,0.9140625,0.9078125,56
ccp,kr-vs-kp,16,16,8,0.25,1.3815715498290946,0.46484375,0.5015625,16
ccp,kr-vs-kp,32,32,2,0.015625,0.880014625635609,0.9140625,0.9078125,74
ccp,kr-vs-kp,16,16,1,0.015625,1.0228794797752452,0.9140625,0.9078125,48
lgbm_quant,covtype_multi,4,28,8,0.0,0.7401082404237823,0.7367311374540134,0.7381737132432037,1708
ccp,breastcancer,128,128,8,0.0,2.5161896953634073e-06,0.9565217391304348,0.8859649122807017,5264
ccp,breastcancer,256,256,4,0.03125,0.620002406783602,0.9565217391304348,0.9210526315789473,276
ccp,kr-vs-kp,64,64,2,0.0625,1.3815715498290946,0.46484375,0.5015625,64
ccp,kr-vs-kp,32,32,8,0.0,0.11017123543134591,0.98828125,0.9859375,3566
ccp,kr-vs-kp,64,64,4,0.015625,0.7830901027883765,0.96875,0.940625,112
ccp,covtype,2,2,2,0.5,1.385714382467578,0.510466642283944,0.5144703665137733,2
ccp,kr-vs-kp,64,64,1,0.25,1.3815715498290946,0.46484375,0.5015625,64
ccp,kr-vs-kp,128,128,2,0.25,1.3815715498290946,0.46484375,0.5015625,128
ccp,breastcancer,512,512,4,0.25,1.3318473219019213,0.6521739130434783,0.6578947368421053,512
ccp,covtype,1,1,4,0.03125,1.3619148636149727,0.664378993567264,0.6663597325370257,3
ccp,kr-vs-kp,256,256,8,0.125,1.3815715498290946,0.46484375,0.5015625,256
ccp,covtype,4,4,8,0.5,1.385714382467578,0.510466642283944,0.5144703665137733,4
ccp,covtype,4,4,4,0.0,1.212698499517428,0.7476818484972354,0.7518222421107889,124
ccp,kr-vs-kp,128,128,1,0.0,0.48915254917462314,0.9609375,0.940625,384
ccp,breastcancer,1024,1024,2,0.0078125,0.3900681848425777,1.0,0.956140350877193,1074
ccp,kr-vs-kp,1024,1024,1,0.125,1.3815715498290946,0.46484375,0.5015625,1024
ccp,kr-vs-kp,256,256,2,0.0,0.16234623300134757,0.98046875,0.9625,1790
ccp,breastcancer,256,256,8,0.015625,0.4674216854449907,1.0,0.9385964912280702,292
ccp,kr-vs-kp,128,128,4,0.0625,1.3815715498290946,0.46484375,0.5015625,128
ccp,breastcancer,256,256,2,0.0625,0.7957832114510182,0.9565217391304348,0.8859649122807017,268
ccp,mushroom,1,1,2,0.5,1.3848921077034417,0.4815384615384615,0.5298461538461539,1
ccp,breastcancer,1024,1024,8,0.0,1.9370048945389106e-08,0.9782608695652174,0.8859649122807017,7804
ccp,kr-vs-kp,1024,1024,2,0.03125,1.1655632393137014,0.796875,0.75,1036
ccp,mushroom,1,1,4,0.125,1.3848921077034417,0.4815384615384615,0.5298461538461539,1
lgbm_base,covtype_multi,16,112,1,0.0,0.6716117496318679,0.6689399969880166,0.6725471803653951,336
ccp,mushroom,1,1,8,0.03125,1.2539867869062242,0.9153846153846154,0.9064615384615384,7
ccp,kr-vs-kp,128,128,8,0.015625,0.7830901027879807,0.96875,0.940625,176
ccp,breastcancer,512,512,2,0.5,1.3318473219019213,0.6521739130434783,0.6578947368421053,512
ccp,mushroom,2,2,1,0.0078125,1.264343719781973,0.7861538461538462,0.7778461538461539,6
ccp,mushroom,2,2,4,0.5,1.3848921077034417,0.4815384615384615,0.5298461538461539,2
ccp,kr-vs-kp,256,256,4,0.25,1.3815715498290946,0.46484375,0.5015625,256
ccp,mushroom,2,2,8,0.125,1.3848921077034417,0.4815384615384615,0.5298461538461539,2
ccp,kr-vs-kp,1,1,2,0.0078125,1.2992208569719421,0.796875,0.75,5
ccp,kr-vs-kp,1,1,1,0.03125,1.345110329099948,0.46484375,0.5015625,3
lgbm_quant,covtype_multi,16,112,1,0.0,0.6716237019754834,0.6689399969880166,0.6724611240673649,336
ccp,kr-vs-kp,512,512,1,0.015625,1.0092282894000266,0.9140625,0.9078125,546
ccp,breastcancer,256,256,1,0.25,1.3318473219019213,0.6521739130434783,0.6578947368421053,256
ccp,breastcancer,1024,1024,1,0.015625,0.48727881145834906,0.9782608695652174,0.9298245614035088,1054
ccp,kr-vs-kp,2,2,1,0.125,1.3815715498290946,0.46484375,0.5015625,2
ccp,mushroom,4,4,1,0.03125,1.1688866448812887,0.796923076923077,0.788923076923077,12
ccp,kr-vs-kp,1,1,8,0.5,1.3815715498290946,0.46484375,0.5015625,1
ccp,kr-vs-kp,2,2,4,0.0078125,1.1140777569936555,0.96875,0.940625,18
ccp,kr-vs-kp,2,2,2,0.03125,1.2267130434151579,0.9140625,0.9078125,10
ccp,kr-vs-kp,4,4,1,0.5,1.3815715498290946,0.46484375,0.5015625,4
ccp,covtype,4,4,1,0.0078125,1.3131311657478215,0.6659495277640326,0.6679087459015688,12
ccp,kr-vs-kp,4,4,2,0.125,1.3815715498290946,0.46484375,0.5015625,4
ccp,mushroom,4,4,2,0.0078125,0.957794365305323,0.9153846153846154,0.9064615384615384,26
ccp,kr-vs-kp,512,512,8,0.5,1.3815715498290946,0.46484375,0.5015625,512
ccp,mushroom,8,8,1,0.125,1.3848921077034417,0.4815384615384615,0.5298461538461539,8
ccp,mushroom,4,4,8,0.5,1.3848921077034417,0.4815384615384615,0.5298461538461539,4
ccp,kr-vs-kp,4,4,4,0.03125,1.0625520698250626,0.9140625,0.9078125,22
ccp,kr-vs-kp,32,32,1,0.03125,1.2323699270233077,0.9140625,0.9078125,42
ccp,kr-vs-kp,8,8,8,0.03125,1.0625519175781752,0.9140625,0.9078125,26
ccp,kr-vs-kp,4,4,8,0.0078125,0.9222426308637375,0.96875,0.940625,38
ccp,kr-vs-kp,512,512,4,0.0,0.018971732270266058,0.9921875,0.9890625,15528
ccp,covtype,8,8,2,0.015625,1.2655230120832583,0.7278673006174566,0.7301790831562008,22
ccp,kr-vs-kp,8,8,4,0.125,1.3815715498290946,0.46484375,0.5015625,8
ccp,kr-vs-kp,8,8,2,0.5,1.3815715498290946,0.46484375,0.5015625,8
ccp,kr-vs-kp,16,16,8,0.125,1.3815715498290946,0.46484375,0.5015625,16
ccp,kr-vs-kp,16,16,4,0.5,1.3815715498290946,0.46484375,0.5015625,16
ccp,kr-vs-kp,32,32,2,0.0078125,0.7290737803298933,0.9140625,0.9078125,102
ccp,kr-vs-kp,16,16,1,0.0078125,1.0228794797752452,0.9140625,0.9078125,48
ccp,mushroom,8,8,2,0.03125,0.7016481846898996,0.9661538461538461,0.9563076923076923,42
ccp,covtype,1,1,1,0.25,1.385714382467578,0.510466642283944,0.5144703665137733,1
ccp,mushroom,8,8,4,0.0078125,0.622619843925552,0.9676923076923077,0.9692307692307692,82
ccp,kr-vs-kp,64,64,1,0.125,1.3815715498290946,0.46484375,0.5015625,64
ccp,kr-vs-kp,64,64,4,0.0078125,0.6333623493322781,0.96875,0.940625,140
lgbm_base,covtype_multi,256,1792,2,0.0,0.7564112371153736,0.7528022202620426,0.7564778878342211,12538
ccp,kr-vs-kp,32,32,8,0.5,1.3815715498290946,0.46484375,0.5015625,32
ccp,kr-vs-kp,64,64,2,0.03125,1.1655632393146025,0.796875,0.75,76
ccp,kr-vs-kp,1024,1024,4,0.0078125,0.6333623493304389,0.96875,0.940625,1100
ccp,covtype,16,16,1,0.25,1.385714382467578,0.510466642283944,0.5144703665137733,16
ccp,covtype,2,2,4,0.125,1.385714382467578,0.510466642283944,0.5144703665137733,2
ccp,kr-vs-kp,128,128,2,0.125,1.3815715498290946,0.46484375,0.5015625,128
lgbm_base,covtype_multi,32,224,2,0.0,0.7150298330496644,0.7114304769690841,0.7150762028519058,1568
ccp,covtype,1,1,2,0.0625,1.385714382467578,0.510466642283944,0.5144703665137733,1
ccp,kr-vs-kp,128,128,1,0.5,1.3815715498290946,0.46484375,0.5015625,128
ccp,mushroom,16,16,1,0.5,1.3848921077034417,0.4815384615384615,0.5298461538461539,16
ccp,breastcancer,256,256,4,0.015625,0.4674216854449907,1.0,0.9385964912280702,292
ccp,kr-vs-kp,256,256,2,0.5,1.3815715498290946,0.46484375,0.5015625,256
ccp,kr-vs-kp,128,128,4,0.03125,1.0625518025024112,0.9140625,0.9078125,146
ccp,kr-vs-kp,256,256,8,0.0625,1.3815715498290946,0.46484375,0.5015625,256
lgbm_quant,covtype,1024,1024,2,0.0,0.5587529402765294,0.5579699231944235,0.5556741220106194,7148
lgbm_base,kr-vs-kp,2,2,2,0.0,0.9021739130434783,0.9140625,0.9078125,12
lgbm_quant,kr-vs-kp,2,2,2,0.0,0.9021739130434783,0.9140625,0.9078125,12
ccp,covtype,2,2,8,0.0625,1.385714382467578,0.510466642283944,0.5144703665137733,2
ccp,mushroom,16,16,2,0.125,1.3848921077034417,0.4815384615384615,0.5298461538461539,16
ccp,mushroom,16,16,8,0.0078125,0.4051545066308135,0.9692307692307692,0.9753846153846154,118
ccp,mushroom,1,1,2,0.25,1.3848921077034417,0.4815384615384615,0.5298461538461539,1
ccp,mushroom,16,16,4,0.03125,0.7016473728611325,0.9661538461538461,0.9563076923076923,50
ccp,kr-vs-kp,1024,1024,1,0.0625,1.3815715498290946,0.46484375,0.5015625,1024
ccp,mushroom,1,1,4,0.0625,1.3183678542796644,0.7861538461538462,0.7778461538461539,3
ccp,mushroom,1,1,8,0.015625,1.2328409665396016,0.9153846153846154,0.9064615384615384,9
ccp,mushroom,2,2,2,0.0,1.147284052374107,0.9153846153846154,0.9064615384615384,14
ccp,breastcancer,1024,1024,4,0.0,1.308250205966321e-08,1.0,0.9649122807017544,8702
ccp,breastcancer,512,512,4,0.125,1.0911929532679303,0.6521739130434783,0.6578947368421053,516
ccp,mushroom,2,2,4,0.25,1.3848921077034417,0.4815384615384615,0.5298461538461539,2
ccp,kr-vs-kp,128,128,8,0.0078125,0.6273129085054794,0.96875,0.940625,206
ccp,kr-vs-kp,1,1,4,0.0,1.2321701002110166,0.921875,0.9296875,27
lgbm_quant,covtype_multi,32,224,2,0.0,0.7149963664875408,0.7112368494653729,0.7150503859624967,1568
ccp,mushroom,2,2,8,0.0625,1.264343719781973,0.7861538461538462,0.7778461538461539,6
ccp,kr-vs-kp,1,1,1,0.015625,1.345110329099948,0.46484375,0.5015625,3
ccp,breastcancer,256,256,8,0.0078125,0.3741273656925535,0.9782608695652174,0.956140350877193,312
lgbm_base,kr-vs-kp,2,2,1,0.0,0.5343478260869565,0.46484375,0.5015625,6
lgbm_quant,kr-vs-kp,2,2,1,0.0,0.5343478260869565,0.46484375,0.5015625,6
ccp,kr-vs-kp,2,2,1,0.0625,1.3815715498290946,0.46484375,0.5015625,2
ccp,kr-vs-kp,1024,1024,2,0.015625,0.8800146251373075,0.9140625,0.9078125,1066
ccp,kr-vs-kp,256,256,4,0.125,1.3815715498290946,0.46484375,0.5015625,256
ccp,covtype,32,32,2,0.5,1.385714382467578,0.510466642283944,0.5144703665137733,32
ccp,mushroom,4,4,1,0.015625,1.1688866448812887,0.796923076923077,0.788923076923077,12
ccp,mushroom,32,32,2,0.5,1.3848921077034417,0.4815384615384615,0.5298461538461539,32
ccp,kr-vs-kp,1,1,8,0.25,1.3815715498290946,0.46484375,0.5015625,1
ccp,kr-vs-kp,2,2,2,0.015625,1.2267130434151579,0.9140625,0.9078125,10
ccp,breastcancer,512,512,2,0.25,1.3318473219019213,0.6521739130434783,0.6578947368421053,512
ccp,mushroom,32,32,4,0.125,1.3848921077034417,0.4815384615384615,0.5298461538461539,32
lgbm_quant,covtype_multi,64,448,8,0.0,0.8315819165822035,0.8245519674705794,0.8271128972573858,27328
ccp,kr-vs-kp,512,512,1,0.0078125,0.849857864500799,0.9140625,0.9078125,576
ccp,kr-vs-kp,2,2,8,0.0,1.0627453704684537,0.96875,0.9703125,154
ccp,kr-vs-kp,4,4,1,0.25,1.3815715498290946,0.46484375,0.5015625,4
ccp,covtype,1,1,8,0.0078125,1.3430073264650364,0.7255652847400013,0.727778112441159,5
ccp,kr-vs-kp,4,4,2,0.0625,1.3815715498290946,0.46484375,0.5015625,4
ccp,mushroom,4,4,4,0.0,0.8468088658751217,0.9830769230769231,0.9827692307692307,100
ccp,covtype,2,2,2,0.25,1.385714382467578,0.510466642283944,0.5144703665137733,2
ccp,mushroom,8,8,1,0.0625,1.2154567801047662,0.7861538461538462,0.7778461538461539,14
ccp,kr-vs-kp,8,8,1,0.0,1.1631377265762106,0.9140625,0.9078125,24
ccp,kr-vs-kp,32,32,1,0.015625,1.0092283262313475,0.9140625,0.9078125,66
