no_trees,max_trees,max_depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
5.0,5.0,3.0,11.0,55.0,37.0,1987.0,5280.0,0.9385964912280702,0.0,0.000976562
5.0,5.0,5.0,17.0,90.0,60.0,3489.0,8960.0,0.9385964912280702,0.0,0.000976562
25.0,25.0,3.0,23.0,251.0,177.0,8798.0,25120.0,0.956140350877193,0.0,0.000976562
25.0,25.0,5.0,30.0,474.0,340.0,16966.0,51200.0,0.956140350877193,0.0,0.000976562
50.0,50.0,3.0,30.0,484.0,359.0,16930.0,51040.0,0.956140350877193,0.0,0.000976562
50.0,50.0,5.0,31.0,935.0,699.0,33315.0,105440.0,0.9649122807017544,0.0,0.000976562
100.0,100.0,3.0,31.0,914.0,717.0,31937.0,101920.0,0.956140350877193,0.0,0.000976562
100.0,100.0,5.0,31.0,1833.0,1508.0,65549.0,228480.0,0.9649122807017544,0.0,0.000976562
415.0,1000.0,3.0,31.0,2260.0,2027.0,78673.0,271200.0,0.9736842105263158,0.0,0.000976562
306.0,1000.0,5.0,31.0,2777.0,2449.0,98865.0,352672.0,0.9649122807017544,0.0,0.000976562
100.0,100.0,3.0,31.0,909.0,721.0,31860.0,102560.0,0.956140350877193,0.0,0.00195312
611.0,1000.0,3.0,31.0,2573.0,2354.0,89297.0,298432.0,0.9736842105263158,0.0,0.00195312
100.0,100.0,3.0,31.0,898.0,714.0,31395.0,101440.0,0.956140350877193,0.0,0.00390625
398.0,1000.0,3.0,31.0,2155.0,1953.0,74993.0,261536.0,0.9649122807017544,0.0,0.00390625
100.0,100.0,3.0,31.0,891.0,710.0,31139.0,100800.0,0.956140350877193,0.0,0.0078125
409.0,1000.0,3.0,31.0,2158.0,1971.0,74965.0,263008.0,0.9736842105263158,0.0,0.0078125
100.0,100.0,3.0,31.0,842.0,692.0,29351.0,97920.0,0.956140350877193,0.0,0.015625
343.0,1000.0,3.0,31.0,2033.0,1877.0,70585.0,256416.0,0.9649122807017544,0.0,0.015625
5.0,5.0,3.0,11.0,55.0,37.0,1987.0,5280.0,0.9385964912280702,0.0,0.03125
5.0,5.0,5.0,16.0,82.0,56.0,3200.0,8320.0,0.9385964912280702,0.0,0.03125
25.0,25.0,3.0,21.0,248.0,177.0,8689.0,25120.0,0.956140350877193,0.0,0.03125
25.0,25.0,5.0,30.0,419.0,321.0,15088.0,48160.0,0.956140350877193,0.0,0.03125
50.0,50.0,3.0,27.0,466.0,354.0,16251.0,50240.0,0.956140350877193,0.0,0.03125
50.0,50.0,5.0,31.0,849.0,669.0,30264.0,100640.0,0.9649122807017544,0.0,0.03125
100.0,100.0,3.0,29.0,855.0,709.0,29799.0,100640.0,0.956140350877193,0.0,0.03125
100.0,100.0,5.0,31.0,1618.0,1420.0,57405.0,214400.0,0.9736842105263158,0.0,0.03125
363.0,1000.0,3.0,29.0,2091.0,1942.0,72272.0,264256.0,0.9649122807017544,0.0,0.03125
213.0,1000.0,5.0,31.0,2453.0,2255.0,86669.0,333536.0,0.9736842105263158,0.0,0.03125
100.0,100.0,3.0,29.0,825.0,695.0,28634.0,98400.0,0.956140350877193,0.0,0.0625
279.0,1000.0,3.0,29.0,1889.0,1758.0,65272.0,245568.0,0.9649122807017544,0.0,0.0625
100.0,100.0,3.0,26.0,792.0,683.0,27617.0,96480.0,0.956140350877193,0.0,0.125
307.0,1000.0,3.0,26.0,1955.0,1846.0,67633.0,256064.0,0.9649122807017544,0.0,0.125
100.0,100.0,3.0,23.0,802.0,706.0,27786.0,100160.0,0.9649122807017544,0.0,0.25
301.0,1000.0,3.0,23.0,1920.0,1824.0,66060.0,253312.0,0.9649122807017544,0.0,0.25
100.0,100.0,3.0,20.0,758.0,684.0,26108.0,96640.0,0.9649122807017544,0.0,0.5
120.0,1000.0,3.0,20.0,894.0,820.0,30747.0,115840.0,0.9649122807017544,0.0,0.5
5.0,5.0,3.0,10.0,55.0,37.0,1977.0,5280.0,0.9298245614035088,0.0,1.0
5.0,5.0,5.0,10.0,65.0,44.0,2565.0,6400.0,0.9385964912280702,0.0,1.0
25.0,25.0,3.0,18.0,217.0,173.0,7575.0,24480.0,0.956140350877193,0.0,1.0
25.0,25.0,5.0,21.0,305.0,249.0,10938.0,36640.0,0.956140350877193,0.0,1.0
50.0,50.0,3.0,22.0,388.0,330.0,13354.0,46400.0,0.956140350877193,0.0,1.0
50.0,50.0,5.0,22.0,599.0,531.0,21111.0,78560.0,0.956140350877193,0.0,1.0
80.0,100.0,3.0,23.0,554.0,492.0,18973.0,68480.0,0.956140350877193,0.0,1.0
62.0,100.0,5.0,22.0,677.0,609.0,23738.0,89504.0,0.956140350877193,0.0,1.0
80.0,1000.0,3.0,23.0,554.0,492.0,18973.0,68480.0,0.956140350877193,0.0,1.0
62.0,1000.0,5.0,22.0,677.0,609.0,23738.0,89504.0,0.956140350877193,0.0,1.0
54.0,100.0,3.0,16.0,383.0,339.0,13135.0,47328.0,0.9736842105263158,0.0,2.0
54.0,1000.0,3.0,16.0,383.0,339.0,13135.0,47328.0,0.9736842105263158,0.0,2.0
38.0,100.0,3.0,14.0,248.0,217.0,8495.0,29856.0,0.956140350877193,0.0,4.0
38.0,1000.0,3.0,14.0,248.0,217.0,8495.0,29856.0,0.956140350877193,0.0,4.0
51.0,100.0,3.0,10.0,244.0,220.0,8323.0,28672.0,0.956140350877193,0.0,8.0
51.0,1000.0,3.0,10.0,244.0,220.0,8323.0,28672.0,0.956140350877193,0.0,8.0
29.0,100.0,3.0,9.0,136.0,125.0,4582.0,16288.0,0.9385964912280702,0.0,16.0
29.0,1000.0,3.0,9.0,136.0,125.0,4582.0,16288.0,0.9385964912280702,0.0,16.0
5.0,5.0,3.0,4.0,20.0,15.0,733.0,1760.0,0.9385964912280702,0.0,32.0
5.0,5.0,5.0,4.0,20.0,15.0,877.0,1760.0,0.9385964912280702,0.0,32.0
19.0,25.0,3.0,6.0,66.0,56.0,2302.0,6528.0,0.956140350877193,0.0,32.0
19.0,25.0,5.0,6.0,66.0,56.0,2518.0,6528.0,0.956140350877193,0.0,32.0
19.0,50.0,3.0,6.0,66.0,56.0,2302.0,6528.0,0.956140350877193,0.0,32.0
19.0,50.0,5.0,6.0,66.0,56.0,2518.0,6528.0,0.956140350877193,0.0,32.0
19.0,100.0,3.0,6.0,66.0,56.0,2302.0,6528.0,0.956140350877193,0.0,32.0
19.0,100.0,5.0,6.0,66.0,56.0,2518.0,6528.0,0.956140350877193,0.0,32.0
19.0,1000.0,3.0,6.0,66.0,56.0,2302.0,6528.0,0.956140350877193,0.0,32.0
19.0,1000.0,5.0,6.0,66.0,56.0,2518.0,6528.0,0.956140350877193,0.0,32.0
12.0,100.0,3.0,5.0,37.0,31.0,1301.0,3424.0,0.9385964912280702,0.0,64.0
12.0,1000.0,3.0,5.0,37.0,31.0,1301.0,3424.0,0.9385964912280702,0.0,64.0
7.0,100.0,3.0,4.0,19.0,16.0,693.0,1664.0,0.9385964912280702,0.0,128.0
7.0,1000.0,3.0,4.0,19.0,16.0,693.0,1664.0,0.9385964912280702,0.0,128.0
4.0,100.0,3.0,3.0,11.0,9.0,416.0,928.0,0.9210526315789473,0.0,256.0
4.0,1000.0,3.0,3.0,11.0,9.0,416.0,928.0,0.9210526315789473,0.0,256.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,0.0,512.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,0.0,512.0
1.0,5.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,0.0,1024.0
1.0,5.0,5.0,1.0,1.0,1.0,95.0,32.0,0.6228070175438597,0.0,1024.0
1.0,25.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,0.0,1024.0
1.0,25.0,5.0,1.0,1.0,1.0,95.0,32.0,0.6228070175438597,0.0,1024.0
1.0,50.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,0.0,1024.0
1.0,50.0,5.0,1.0,1.0,1.0,95.0,32.0,0.6228070175438597,0.0,1024.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,0.0,1024.0
1.0,100.0,5.0,1.0,1.0,1.0,95.0,32.0,0.6228070175438597,0.0,1024.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,0.0,1024.0
1.0,1000.0,5.0,1.0,1.0,1.0,95.0,32.0,0.6228070175438597,0.0,1024.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,0.0,2048.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,0.0,2048.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,0.0,4096.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,0.0,4096.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,0.0,8192.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,0.0,8192.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,0.0,16384.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,0.0,16384.0
1.0,5.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,0.0,32768.0
1.0,5.0,5.0,1.0,1.0,1.0,95.0,32.0,0.6228070175438597,0.0,32768.0
1.0,25.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,0.0,32768.0
1.0,25.0,5.0,1.0,1.0,1.0,95.0,32.0,0.6228070175438597,0.0,32768.0
1.0,50.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,0.0,32768.0
1.0,50.0,5.0,1.0,1.0,1.0,95.0,32.0,0.6228070175438597,0.0,32768.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,0.0,32768.0
1.0,100.0,5.0,1.0,1.0,1.0,95.0,32.0,0.6228070175438597,0.0,32768.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,0.0,32768.0
1.0,1000.0,5.0,1.0,1.0,1.0,95.0,32.0,0.6228070175438597,0.0,32768.0
5.0,5.0,3.0,11.0,55.0,37.0,1987.0,5280.0,0.9385964912280702,0.000976562,0.0
5.0,5.0,5.0,19.0,95.0,64.0,3718.0,9600.0,0.9385964912280702,0.000976562,0.0
25.0,25.0,3.0,23.0,251.0,177.0,8798.0,25120.0,0.956140350877193,0.000976562,0.0
25.0,25.0,5.0,30.0,494.0,346.0,17752.0,52160.0,0.956140350877193,0.000976562,0.0
50.0,50.0,3.0,28.0,488.0,357.0,17022.0,50720.0,0.956140350877193,0.000976562,0.0
50.0,50.0,5.0,31.0,1018.0,726.0,36316.0,109760.0,0.956140350877193,0.000976562,0.0
100.0,100.0,3.0,30.0,929.0,715.0,32493.0,101600.0,0.956140350877193,0.000976562,0.0
100.0,100.0,5.0,31.0,2005.0,1538.0,71926.0,233280.0,0.956140350877193,0.000976562,0.0
537.0,1000.0,3.0,30.0,2603.0,2219.0,90904.0,286304.0,0.9736842105263158,0.000976562,0.0
428.0,1000.0,5.0,31.0,3385.0,2743.0,121282.0,384096.0,0.9736842105263158,0.000976562,0.0
100.0,100.0,3.0,30.0,932.0,715.0,32614.0,101600.0,0.956140350877193,0.00195312,0.0
538.0,1000.0,3.0,30.0,2608.0,2221.0,91193.0,286496.0,0.9736842105263158,0.00195312,0.0
100.0,100.0,3.0,29.0,942.0,726.0,32974.0,103360.0,0.956140350877193,0.00390625,0.0
1000.0,1000.0,3.0,29.0,2937.0,3149.0,103239.0,375840.0,0.9736842105263158,0.00390625,0.0
100.0,100.0,3.0,29.0,941.0,726.0,32934.0,103360.0,0.956140350877193,0.0078125,0.0
1000.0,1000.0,3.0,29.0,2910.0,3150.0,102585.0,376000.0,0.9649122807017544,0.0078125,0.0
100.0,100.0,3.0,29.0,937.0,721.0,32787.0,102560.0,0.956140350877193,0.015625,0.0
539.0,1000.0,3.0,29.0,2640.0,2243.0,92684.0,289888.0,0.9736842105263158,0.015625,0.0
5.0,5.0,3.0,11.0,55.0,37.0,1987.0,5280.0,0.9385964912280702,0.03125,0.0
5.0,5.0,5.0,17.0,95.0,64.0,3665.0,9600.0,0.9385964912280702,0.03125,0.0
25.0,25.0,3.0,18.0,248.0,179.0,8681.0,25440.0,0.956140350877193,0.03125,0.0
25.0,25.0,5.0,27.0,487.0,345.0,17510.0,52000.0,0.956140350877193,0.03125,0.0
50.0,50.0,3.0,26.0,493.0,361.0,17270.0,51360.0,0.956140350877193,0.03125,0.0
50.0,50.0,5.0,31.0,1002.0,732.0,35724.0,110720.0,0.9473684210526315,0.03125,0.0
100.0,100.0,3.0,28.0,934.0,721.0,32717.0,102560.0,0.956140350877193,0.03125,0.0
100.0,100.0,5.0,31.0,2085.0,1619.0,74809.0,246240.0,0.9649122807017544,0.03125,0.0
515.0,1000.0,3.0,28.0,2585.0,2202.0,90624.0,286400.0,0.9649122807017544,0.03125,0.0
412.0,1000.0,5.0,31.0,3296.0,2710.0,118085.0,380864.0,0.9649122807017544,0.03125,0.0
100.0,100.0,3.0,25.0,940.0,727.0,32978.0,103520.0,0.956140350877193,0.0625,0.0
1000.0,1000.0,3.0,25.0,3563.0,3181.0,124735.0,380960.0,0.9736842105263158,0.0625,0.0
100.0,100.0,3.0,22.0,937.0,730.0,32901.0,104000.0,0.956140350877193,0.125,0.0
1000.0,1000.0,3.0,22.0,3604.0,3217.0,126344.0,386720.0,0.9736842105263158,0.125,0.0
100.0,100.0,3.0,22.0,954.0,738.0,33473.0,105280.0,0.956140350877193,0.25,0.0
1000.0,1000.0,3.0,22.0,3568.0,3185.0,124686.0,381600.0,0.9736842105263158,0.25,0.0
100.0,100.0,3.0,19.0,911.0,714.0,32005.0,101440.0,0.9649122807017544,0.5,0.0
1000.0,1000.0,3.0,19.0,3626.0,3250.0,127854.0,392000.0,0.9736842105263158,0.5,0.0
5.0,5.0,3.0,9.0,55.0,37.0,1974.0,5280.0,0.9385964912280702,1.0,0.0
5.0,5.0,5.0,9.0,97.0,63.0,3664.0,9440.0,0.9385964912280702,1.0,0.0
25.0,25.0,3.0,14.0,247.0,179.0,8635.0,25440.0,0.956140350877193,1.0,0.0
25.0,25.0,5.0,14.0,480.0,346.0,17294.0,52160.0,0.956140350877193,1.0,0.0
50.0,50.0,3.0,16.0,485.0,362.0,16998.0,51520.0,0.956140350877193,1.0,0.0
50.0,50.0,5.0,14.0,990.0,745.0,35585.0,112800.0,0.956140350877193,1.0,0.0
100.0,100.0,3.0,16.0,923.0,734.0,32551.0,104640.0,0.956140350877193,1.0,0.0
100.0,100.0,5.0,14.0,1933.0,1567.0,70522.0,237920.0,0.9385964912280702,1.0,0.0
1000.0,1000.0,3.0,16.0,3634.0,3301.0,127995.0,400160.0,0.9736842105263158,1.0,0.0
1000.0,1000.0,5.0,14.0,4585.0,4090.0,165235.0,526400.0,0.956140350877193,1.0,0.0
100.0,100.0,3.0,12.0,897.0,734.0,31765.0,104640.0,0.9473684210526315,2.0,0.0
1000.0,1000.0,3.0,12.0,3656.0,3353.0,129469.0,408480.0,0.956140350877193,2.0,0.0
100.0,100.0,3.0,8.0,860.0,699.0,30714.0,99040.0,0.9473684210526315,4.0,0.0
1000.0,1000.0,3.0,8.0,4105.0,3825.0,148098.0,484000.0,0.9473684210526315,4.0,0.0
100.0,100.0,3.0,7.0,815.0,684.0,29047.0,96640.0,0.9385964912280702,8.0,0.0
1000.0,1000.0,3.0,7.0,4257.0,4024.0,154207.0,515840.0,0.9473684210526315,8.0,0.0
100.0,100.0,3.0,7.0,822.0,682.0,29298.0,96320.0,0.956140350877193,16.0,0.0
1000.0,1000.0,3.0,7.0,4272.0,4030.0,154633.0,516800.0,0.9649122807017544,16.0,0.0
5.0,5.0,3.0,2.0,50.0,40.0,1808.0,5760.0,0.8947368421052632,32.0,0.0
5.0,5.0,5.0,2.0,106.0,85.0,4061.0,12960.0,0.8596491228070176,32.0,0.0
25.0,25.0,3.0,3.0,228.0,198.0,8187.0,28480.0,0.9473684210526315,32.0,0.0
25.0,25.0,5.0,3.0,514.0,437.0,19132.0,66720.0,0.9473684210526315,32.0,0.0
50.0,50.0,3.0,4.0,440.0,378.0,15820.0,54080.0,0.956140350877193,32.0,0.0
50.0,50.0,5.0,3.0,947.0,833.0,35854.0,126880.0,0.9298245614035088,32.0,0.0
100.0,100.0,3.0,4.0,817.0,721.0,29655.0,102560.0,0.956140350877193,32.0,0.0
100.0,100.0,5.0,3.0,1613.0,1480.0,61095.0,224000.0,0.9122807017543859,32.0,0.0
1000.0,1000.0,3.0,4.0,5146.0,4985.0,188745.0,669600.0,0.956140350877193,32.0,0.0
1000.0,1000.0,5.0,3.0,10408.0,10244.0,398275.0,1511040.0,0.8947368421052632,32.0,0.0
100.0,100.0,3.0,2.0,723.0,659.0,27152.0,92640.0,0.8947368421052632,64.0,0.0
1000.0,1000.0,3.0,2.0,6285.0,6202.0,237661.0,864320.0,0.8596491228070176,64.0,0.0
100.0,100.0,3.0,2.0,723.0,659.0,27152.0,92640.0,0.8947368421052632,128.0,0.0
1000.0,1000.0,3.0,2.0,6285.0,6202.0,237661.0,864320.0,0.8596491228070176,128.0,0.0
100.0,100.0,3.0,2.0,723.0,659.0,27152.0,92640.0,0.8947368421052632,256.0,0.0
1000.0,1000.0,3.0,2.0,6285.0,6202.0,237661.0,864320.0,0.8596491228070176,256.0,0.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,512.0,0.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,512.0,0.0
1.0,5.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,1024.0,0.0
1.0,5.0,5.0,1.0,1.0,1.0,95.0,32.0,0.6228070175438597,1024.0,0.0
1.0,25.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,1024.0,0.0
1.0,25.0,5.0,1.0,1.0,1.0,95.0,32.0,0.6228070175438597,1024.0,0.0
1.0,50.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,1024.0,0.0
1.0,50.0,5.0,1.0,1.0,1.0,95.0,32.0,0.6228070175438597,1024.0,0.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,1024.0,0.0
1.0,100.0,5.0,1.0,1.0,1.0,95.0,32.0,0.6228070175438597,1024.0,0.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,1024.0,0.0
1.0,1000.0,5.0,1.0,1.0,1.0,95.0,32.0,0.6228070175438597,1024.0,0.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,2048.0,0.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,2048.0,0.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,4096.0,0.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,4096.0,0.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,8192.0,0.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,8192.0,0.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,16384.0,0.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,16384.0,0.0
1.0,5.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,32768.0,0.0
1.0,5.0,5.0,1.0,1.0,1.0,95.0,32.0,0.6228070175438597,32768.0,0.0
1.0,25.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,32768.0,0.0
1.0,25.0,5.0,1.0,1.0,1.0,95.0,32.0,0.6228070175438597,32768.0,0.0
1.0,50.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,32768.0,0.0
1.0,50.0,5.0,1.0,1.0,1.0,95.0,32.0,0.6228070175438597,32768.0,0.0
1.0,100.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,32768.0,0.0
1.0,100.0,5.0,1.0,1.0,1.0,95.0,32.0,0.6228070175438597,32768.0,0.0
1.0,1000.0,3.0,1.0,1.0,1.0,47.0,32.0,0.6228070175438597,32768.0,0.0
1.0,1000.0,5.0,1.0,1.0,1.0,95.0,32.0,0.6228070175438597,32768.0,0.0
1.0,1.0,3.0,8.0,15.0,8.0,602.0,1152.0,0.6228070175438597,0.0,0.0
1.0,1.0,5.0,11.0,20.0,13.0,982.0,1952.0,0.6228070175438597,0.0,0.0
1.0,1.0,7.0,11.0,22.0,14.0,1850.0,2112.0,0.6228070175438597,0.0,0.0
2.0,2.0,3.0,9.0,25.0,15.0,954.0,2144.0,0.6228070175438597,0.0,0.0
2.0,2.0,5.0,12.0,37.0,25.0,1619.0,3744.0,0.6228070175438597,0.0,0.0
2.0,2.0,7.0,12.0,41.0,27.0,2620.0,4064.0,0.6228070175438597,0.0,0.0
3.0,3.0,3.0,10.0,38.0,22.0,1405.0,3136.0,0.9385964912280702,0.0,0.0
3.0,3.0,5.0,15.0,60.0,37.0,2428.0,5536.0,0.9385964912280702,0.0,0.0
3.0,3.0,7.0,16.0,71.0,43.0,3795.0,6496.0,0.9385964912280702,0.0,0.0
4.0,4.0,3.0,11.0,48.0,30.0,1748.0,4288.0,0.9298245614035088,0.0,0.0
4.0,4.0,5.0,17.0,79.0,51.0,3124.0,7648.0,0.9298245614035088,0.0,0.0
4.0,4.0,7.0,19.0,98.0,62.0,4868.0,9408.0,0.9298245614035088,0.0,0.0
5.0,5.0,3.0,11.0,55.0,37.0,1987.0,5280.0,0.9385964912280702,0.0,0.0
5.0,5.0,5.0,17.0,92.0,63.0,3560.0,9440.0,0.9385964912280702,0.0,0.0
5.0,5.0,7.0,21.0,118.0,79.0,5690.0,12000.0,0.9385964912280702,0.0,0.0
6.0,6.0,3.0,12.0,64.0,44.0,2298.0,6272.0,0.9385964912280702,0.0,0.0
6.0,6.0,5.0,18.0,110.0,76.0,4235.0,11392.0,0.9385964912280702,0.0,0.0
6.0,6.0,7.0,23.0,146.0,97.0,6666.0,14752.0,0.9385964912280702,0.0,0.0
7.0,7.0,3.0,12.0,73.0,51.0,2601.0,7264.0,0.9473684210526315,0.0,0.0
7.0,7.0,5.0,18.0,127.0,88.0,4813.0,13184.0,0.9473684210526315,0.0,0.0
7.0,7.0,7.0,24.0,169.0,113.0,7478.0,17184.0,0.9473684210526315,0.0,0.0
8.0,8.0,3.0,13.0,82.0,58.0,2912.0,8256.0,0.9473684210526315,0.0,0.0
8.0,8.0,5.0,18.0,141.0,101.0,5285.0,15136.0,0.9473684210526315,0.0,0.0
8.0,8.0,7.0,27.0,200.0,133.0,8559.0,20256.0,0.9473684210526315,0.0,0.0
9.0,9.0,3.0,14.0,92.0,65.0,3273.0,9248.0,0.956140350877193,0.0,0.0
9.0,9.0,5.0,21.0,162.0,115.0,6023.0,17248.0,0.956140350877193,0.0,0.0
9.0,9.0,7.0,28.0,221.0,151.0,9422.0,23008.0,0.956140350877193,0.0,0.0
10.0,10.0,3.0,16.0,104.0,72.0,3698.0,10240.0,0.956140350877193,0.0,0.0
10.0,10.0,5.0,22.0,182.0,129.0,6700.0,19360.0,0.956140350877193,0.0,0.0
10.0,10.0,7.0,28.0,251.0,170.0,10457.0,25920.0,0.956140350877193,0.0,0.0
15.0,15.0,3.0,17.0,154.0,107.0,5409.0,15200.0,0.956140350877193,0.0,0.0
15.0,15.0,5.0,27.0,284.0,197.0,10330.0,29600.0,0.956140350877193,0.0,0.0
15.0,15.0,7.0,30.0,381.0,256.0,14949.0,39040.0,0.956140350877193,0.0,0.0
20.0,20.0,3.0,20.0,204.0,143.0,7154.0,20320.0,0.956140350877193,0.0,0.0
20.0,20.0,5.0,30.0,383.0,270.0,13817.0,40640.0,0.956140350877193,0.0,0.0
20.0,20.0,7.0,31.0,507.0,352.0,19546.0,53760.0,0.956140350877193,0.0,0.0
30.0,30.0,3.0,25.0,294.0,213.0,10306.0,30240.0,0.956140350877193,0.0,0.0
30.0,30.0,5.0,31.0,579.0,411.0,20698.0,61920.0,0.956140350877193,0.0,0.0
30.0,30.0,7.0,31.0,796.0,555.0,29923.0,84960.0,0.956140350877193,0.0,0.0
40.0,40.0,3.0,27.0,394.0,286.0,13773.0,40640.0,0.956140350877193,0.0,0.0
40.0,40.0,5.0,31.0,784.0,567.0,27961.0,85600.0,0.9649122807017544,0.0,0.0
40.0,40.0,7.0,31.0,1124.0,784.0,41495.0,120320.0,0.956140350877193,0.0,0.0
50.0,50.0,3.0,30.0,490.0,358.0,17121.0,50880.0,0.956140350877193,0.0,0.0
50.0,50.0,5.0,31.0,992.0,722.0,35360.0,109120.0,0.9649122807017544,0.0,0.0
50.0,50.0,7.0,31.0,1444.0,1028.0,53116.0,158080.0,0.9649122807017544,0.0,0.0
100.0,100.0,3.0,31.0,933.0,713.0,32612.0,101280.0,0.956140350877193,0.0,0.0
100.0,100.0,5.0,31.0,2011.0,1551.0,72253.0,235360.0,0.9736842105263158,0.0,0.0
100.0,100.0,7.0,31.0,3042.0,2326.0,111799.0,359360.0,0.9649122807017544,0.0,0.0
200.0,200.0,3.0,31.0,1770.0,1416.0,62234.0,200960.0,0.956140350877193,0.0,0.0
200.0,200.0,5.0,31.0,2890.0,2281.0,103927.0,339360.0,0.9649122807017544,0.0,0.0
200.0,200.0,7.0,31.0,3867.0,3023.0,141677.0,458080.0,0.9736842105263158,0.0,0.0
500.0,500.0,3.0,31.0,2583.0,2173.0,90441.0,283680.0,0.9736842105263158,0.0,0.0
401.0,500.0,5.0,31.0,3305.0,2684.0,118306.0,378112.0,0.9736842105263158,0.0,0.0
385.0,500.0,7.0,31.0,4253.0,3393.0,155114.0,493600.0,0.9736842105263158,0.0,0.0
534.0,1000.0,3.0,31.0,2658.0,2241.0,93069.0,290208.0,0.9736842105263158,0.0,0.0
401.0,1000.0,5.0,31.0,3305.0,2684.0,118306.0,378112.0,0.9736842105263158,0.0,0.0
385.0,1000.0,7.0,31.0,4253.0,3393.0,155114.0,493600.0,0.9736842105263158,0.0,0.0
534.0,10000.0,3.0,31.0,2658.0,2241.0,93069.0,290208.0,0.9736842105263158,0.0,0.0
401.0,10000.0,5.0,31.0,3305.0,2684.0,118306.0,378112.0,0.9736842105263158,0.0,0.0
385.0,10000.0,7.0,31.0,4253.0,3393.0,155114.0,493600.0,0.9736842105263158,0.0,0.0
1.0,1.0,3.0,8.0,15.0,8.0,602.0,1152.0,0.6228070175438597,0.000976562,0.000976562
1.0,1.0,5.0,9.0,18.0,11.0,863.0,1632.0,0.6228070175438597,0.000976562,0.000976562
2.0,2.0,3.0,9.0,25.0,15.0,954.0,2144.0,0.6228070175438597,0.000976562,0.000976562
2.0,2.0,5.0,10.0,35.0,22.0,1530.0,3264.0,0.6228070175438597,0.000976562,0.000976562
3.0,3.0,3.0,10.0,38.0,22.0,1405.0,3136.0,0.9385964912280702,0.000976562,0.000976562
3.0,3.0,5.0,16.0,60.0,35.0,2434.0,5216.0,0.9385964912280702,0.000976562,0.000976562
4.0,4.0,3.0,11.0,48.0,30.0,1748.0,4288.0,0.9298245614035088,0.000976562,0.000976562
4.0,4.0,5.0,19.0,80.0,49.0,3205.0,7328.0,0.9298245614035088,0.000976562,0.000976562
5.0,5.0,3.0,11.0,55.0,37.0,1987.0,5280.0,0.9385964912280702,0.000976562,0.000976562
