no_trees,depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,logloss,rmse,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split,max_trees
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,256.0,200
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,256.0,200
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,256.0,500
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,256.0,500
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,256.0,500
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,256.0,1000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,256.0,1000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,256.0,1000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,256.0,5000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,256.0,5000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,256.0,5000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,256.0,10000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,256.0,10000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,256.0,10000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,256.0,100000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,256.0,100000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,256.0,100000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,512.0,5
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,512.0,5
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,512.0,5
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,512.0,10
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,512.0,10
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,512.0,10
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,512.0,15
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,512.0,15
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,512.0,15
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,512.0,20
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,512.0,20
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,512.0,20
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,512.0,30
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,512.0,30
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,512.0,30
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,512.0,40
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,512.0,40
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,512.0,40
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,512.0,50
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,512.0,50
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,512.0,50
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,512.0,100
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,512.0,100
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,512.0,100
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,512.0,200
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,512.0,200
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,512.0,200
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,512.0,500
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,512.0,500
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,512.0,500
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,512.0,1000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,512.0,1000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,512.0,1000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,512.0,5000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,512.0,5000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,512.0,5000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,512.0,10000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,512.0,10000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,512.0,10000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,512.0,100000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,512.0,100000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,512.0,100000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,1024.0,5
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,1024.0,5
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,1024.0,5
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,1024.0,10
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,1024.0,10
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,1024.0,10
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,1024.0,15
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,1024.0,15
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,1024.0,15
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,1024.0,20
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,1024.0,20
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,1024.0,20
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,1024.0,30
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,1024.0,30
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,1024.0,30
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,1024.0,40
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,1024.0,40
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,1024.0,40
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,1024.0,50
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,1024.0,50
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,1024.0,50
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,1024.0,100
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,1024.0,100
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,1024.0,100
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,1024.0,200
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,1024.0,200
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,1024.0,200
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,1024.0,500
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,1024.0,500
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,1024.0,500
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,1024.0,1000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,1024.0,1000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,1024.0,1000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,1024.0,5000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,1024.0,5000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,1024.0,5000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,1024.0,10000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,1024.0,10000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,1024.0,10000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,1024.0,100000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,1024.0,100000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,1024.0,100000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,2048.0,5
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,2048.0,5
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,2048.0,5
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,2048.0,10
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,2048.0,10
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,2048.0,10
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,2048.0,15
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,2048.0,15
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,2048.0,15
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,2048.0,20
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,2048.0,20
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,2048.0,20
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,2048.0,30
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,2048.0,30
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,2048.0,30
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,2048.0,40
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,2048.0,40
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,2048.0,40
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,2048.0,50
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,2048.0,50
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,2048.0,50
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,2048.0,100
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,2048.0,100
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,2048.0,100
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,2048.0,200
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,2048.0,200
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,2048.0,200
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,2048.0,500
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,2048.0,500
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,2048.0,500
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,2048.0,1000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,2048.0,1000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,2048.0,1000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,2048.0,5000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,2048.0,5000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,2048.0,5000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,2048.0,10000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,2048.0,10000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,2048.0,10000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,2048.0,100000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,2048.0,100000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,2048.0,100000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,4096.0,5
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,4096.0,5
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,4096.0,5
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,4096.0,10
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,4096.0,10
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,4096.0,10
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,4096.0,15
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,4096.0,15
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,4096.0,15
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,4096.0,20
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,4096.0,20
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,4096.0,20
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,4096.0,30
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,4096.0,30
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,4096.0,30
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,4096.0,40
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,4096.0,40
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,4096.0,40
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,4096.0,50
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,4096.0,50
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,4096.0,50
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,4096.0,100
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,4096.0,100
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,4096.0,100
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,4096.0,200
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,4096.0,200
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,4096.0,200
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,4096.0,500
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,4096.0,500
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,4096.0,500
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,4096.0,1000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,4096.0,1000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,4096.0,1000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,4096.0,5000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,4096.0,5000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,4096.0,5000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,4096.0,10000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,4096.0,10000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,4096.0,10000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,4096.0,100000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,4096.0,100000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,4096.0,100000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,8192.0,5
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,8192.0,5
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,8192.0,5
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,8192.0,10
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,8192.0,10
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,8192.0,10
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,8192.0,15
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,8192.0,15
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,8192.0,15
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,8192.0,20
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,8192.0,20
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,8192.0,20
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,8192.0,30
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,8192.0,30
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,8192.0,30
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,8192.0,40
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,8192.0,40
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,8192.0,40
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,8192.0,50
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,8192.0,50
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,8192.0,50
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,8192.0,100
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,8192.0,100
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,8192.0,100
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,8192.0,200
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,8192.0,200
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,8192.0,200
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,8192.0,500
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,8192.0,500
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,8192.0,500
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,8192.0,1000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,8192.0,1000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,8192.0,1000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,8192.0,5000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,8192.0,5000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,8192.0,5000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,8192.0,10000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,8192.0,10000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,8192.0,10000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,8192.0,100000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,8192.0,100000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,8192.0,100000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,16384.0,5
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,16384.0,5
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,16384.0,5
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,16384.0,10
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,16384.0,10
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,16384.0,10
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,16384.0,15
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,16384.0,15
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,16384.0,15
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,16384.0,20
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,16384.0,20
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,16384.0,20
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,16384.0,30
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,16384.0,30
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,16384.0,30
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,16384.0,40
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,16384.0,40
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,16384.0,40
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,16384.0,50
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,16384.0,50
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,16384.0,50
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,16384.0,100
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,16384.0,100
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,16384.0,100
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,16384.0,200
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,16384.0,200
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,16384.0,200
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,16384.0,500
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,16384.0,500
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,16384.0,500
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,16384.0,1000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,16384.0,1000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,16384.0,1000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,16384.0,5000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,16384.0,5000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,16384.0,5000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,16384.0,10000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,16384.0,10000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,16384.0,10000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,16384.0,100000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,16384.0,100000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,16384.0,100000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,32768.0,5
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,32768.0,5
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,32768.0,5
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,32768.0,10
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,32768.0,10
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,32768.0,10
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,32768.0,15
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,32768.0,15
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,32768.0,15
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,32768.0,20
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,32768.0,20
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,32768.0,20
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,32768.0,30
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,32768.0,30
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,32768.0,30
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,32768.0,40
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,32768.0,40
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,32768.0,40
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,32768.0,50
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,32768.0,50
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,32768.0,50
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,32768.0,100
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,32768.0,100
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,32768.0,100
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,32768.0,200
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,32768.0,200
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,32768.0,200
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,32768.0,500
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,32768.0,500
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,32768.0,500
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,32768.0,1000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,32768.0,1000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,32768.0,1000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,32768.0,5000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,32768.0,5000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,32768.0,5000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,32768.0,10000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,32768.0,10000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,32768.0,10000
0,3,2,3,2,122,144,0,0,0.6228070175438597,0.015625,32768.0,100000
0,5,2,3,2,170,144,0,0,0.6228070175438597,0.015625,32768.0,100000
0,7,2,3,2,362,144,0,0,0.6228070175438597,0.015625,32768.0,100000
4,3,11,53,37,2223,3744,0,0,0.9385964912280702,0.03125,0.000976562,5
4,5,12,59,40,3639,4080,0,0,0.9385964912280702,0.03125,0.000976562,5
4,7,12,59,40,8439,4080,0,0,0.9385964912280702,0.03125,0.000976562,5
9,3,15,96,69,4144,6928,0,0,0.956140351,0.03125,0.000976562,10
9,5,14,108,79,7146,8048,0,0,0.956140351,0.03125,0.000976562,10
9,7,14,108,79,17706,8048,0,0,0.956140351,0.03125,0.000976562,10
14,3,16,134,99,5837,9888,0,0,0.956140351,0.03125,0.000976562,15
14,5,21,166,119,11318,12128,0,0,0.956140351,0.03125,0.000976562,15
14,7,21,166,119,28598,12128,0,0,0.956140351,0.03125,0.000976562,15
19,3,17,176,131,8020,13072,0,0,0.956140351,0.03125,0.000976562,20
19,5,22,215,162,15523,16544,0,0,0.956140351,0.03125,0.000976562,20
19,7,22,215,162,40483,16544,0,0,0.956140351,0.03125,0.000976562,20
29,3,21,239,185,11134,18320,0,0,0.9649122807017544,0.03125,0.000976562,30
29,5,24,301,241,22535,24592,0,0,0.956140351,0.03125,0.000976562,30
29,7,27,308,244,60240,24928,0,0,0.956140351,0.03125,0.000976562,30
39,3,22,297,235,14035,23120,0,0,0.956140351,0.03125,0.000976562,40
39,5,25,365,296,30044,29952,0,0,0.956140351,0.03125,0.000976562,40
39,7,28,363,295,83807,29840,0,0,0.956140351,0.03125,0.000976562,40
49,3,25,349,279,17138,27248,0,0,0.9649122807017544,0.03125,0.000976562,50
47,5,27,394,321,34570,32112,0,0,0.956140351,0.03125,0.000976562,50
47,7,29,390,319,98978,31888,0,0,0.956140351,0.03125,0.000976562,50
49,3,25,349,279,17138,27248,0,0,0.9649122807017544,0.03125,0.000976562,100
47,5,27,394,321,34570,32112,0,0,0.956140351,0.03125,0.000976562,100
47,7,29,390,319,98978,31888,0,0,0.956140351,0.03125,0.000976562,100
49,3,25,349,279,17138,27248,0,0,0.9649122807017544,0.03125,0.000976562,200
47,5,27,394,321,34570,32112,0,0,0.956140351,0.03125,0.000976562,200
47,7,29,390,319,98978,31888,0,0,0.956140351,0.03125,0.000976562,200
49,3,25,349,279,17138,27248,0,0,0.9649122807017544,0.03125,0.000976562,500
47,5,27,394,321,34570,32112,0,0,0.956140351,0.03125,0.000976562,500
47,7,29,390,319,98978,31888,0,0,0.956140351,0.03125,0.000976562,500
49,3,25,349,279,17138,27248,0,0,0.9649122807017544,0.03125,0.000976562,1000
47,5,27,394,321,34570,32112,0,0,0.956140351,0.03125,0.000976562,1000
47,7,29,390,319,98978,31888,0,0,0.956140351,0.03125,0.000976562,1000
49,3,25,349,279,17138,27248,0,0,0.9649122807017544,0.03125,0.000976562,5000
47,5,27,394,321,34570,32112,0,0,0.956140351,0.03125,0.000976562,5000
47,7,29,390,319,98978,31888,0,0,0.956140351,0.03125,0.000976562,5000
49,3,25,349,279,17138,27248,0,0,0.9649122807017544,0.03125,0.000976562,10000
47,5,27,394,321,34570,32112,0,0,0.956140351,0.03125,0.000976562,10000
47,7,29,390,319,98978,31888,0,0,0.956140351,0.03125,0.000976562,10000
49,3,25,349,279,17138,27248,0,0,0.9649122807017544,0.03125,0.000976562,100000
47,5,27,394,321,34570,32112,0,0,0.956140351,0.03125,0.000976562,100000
47,7,29,390,319,98978,31888,0,0,0.956140351,0.03125,0.000976562,100000
4,3,11,53,37,2223,3744,0,0,0.9385964912280702,0.03125,0.00195312,5
