no_trees,depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,logloss,rmse,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
39.0,3.0,24.0,472.0,318.0,20393.0,32416.0,0.0,0.0,0.7692142199426865,16.0,1.0
31.0,5.0,37.0,1372.0,972.0,64611.0,106304.0,0.0,0.0,0.789067407898247,16.0,1.0
9.0,7.0,35.0,1437.0,974.0,71085.0,108288.0,0.0,0.0,0.7977935165185064,16.0,1.0
49.0,3.0,25.0,587.0,398.0,25594.0,40576.0,0.0,0.0,0.7720798946670913,16.0,1.0
31.0,5.0,37.0,1372.0,972.0,64611.0,106304.0,0.0,0.0,0.789067407898247,16.0,1.0
9.0,7.0,35.0,1437.0,974.0,71085.0,108288.0,0.0,0.0,0.7977935165185064,16.0,1.0
99.0,3.0,34.0,1094.0,789.0,50181.0,80368.0,0.0,0.0,0.781511664931198,16.0,1.0
31.0,5.0,37.0,1372.0,972.0,64611.0,106304.0,0.0,0.0,0.789067407898247,16.0,1.0
9.0,7.0,35.0,1437.0,974.0,71085.0,108288.0,0.0,0.0,0.7977935165185064,16.0,1.0
127.0,3.0,37.0,1378.0,1006.0,63668.0,102432.0,0.0,0.0,0.7862275500632514,16.0,1.0
31.0,5.0,37.0,1372.0,972.0,64611.0,106304.0,0.0,0.0,0.789067407898247,16.0,1.0
9.0,7.0,35.0,1437.0,974.0,71085.0,108288.0,0.0,0.0,0.7977935165185064,16.0,1.0
4.0,3.0,10.0,69.0,40.0,2725.0,4080.0,0.0,0.0,0.7316850683717288,32.0,1.0
4.0,5.0,24.0,248.0,153.0,10351.0,16736.0,0.0,0.0,0.769971515365352,32.0,1.0
4.0,7.0,30.0,760.0,480.0,35321.0,53360.0,0.0,0.0,0.791063914012547,32.0,1.0
9.0,3.0,17.0,133.0,80.0,5303.0,8160.0,0.0,0.0,0.7370119532197964,32.0,1.0
9.0,5.0,24.0,459.0,303.0,20153.0,33136.0,0.0,0.0,0.7767011178713115,32.0,1.0
9.0,7.0,36.0,1398.0,941.0,69628.0,104592.0,0.0,0.0,0.7979828403741728,32.0,1.0
14.0,3.0,18.0,189.0,120.0,7722.0,12240.0,0.0,0.0,0.7444041892205882,32.0,1.0
14.0,5.0,27.0,666.0,450.0,29615.0,49200.0,0.0,0.0,0.7791192998459592,32.0,1.0
9.0,7.0,36.0,1398.0,941.0,69628.0,104592.0,0.0,0.0,0.7979828403741728,32.0,1.0
19.0,3.0,19.0,245.0,160.0,10272.0,16320.0,0.0,0.0,0.7489909899055962,32.0,1.0
19.0,5.0,29.0,862.0,596.0,39520.0,65152.0,0.0,0.0,0.7832327908918014,32.0,1.0
9.0,7.0,36.0,1398.0,941.0,69628.0,104592.0,0.0,0.0,0.7979828403741728,32.0,1.0
29.0,3.0,23.0,358.0,238.0,15140.0,24256.0,0.0,0.0,0.7614003080815469,32.0,1.0
29.0,5.0,36.0,1250.0,882.0,59087.0,96384.0,0.0,0.0,0.7879056478748397,32.0,1.0
9.0,7.0,36.0,1398.0,941.0,69628.0,104592.0,0.0,0.0,0.7979828403741728,32.0,1.0
39.0,3.0,24.0,469.0,316.0,20287.0,32192.0,0.0,0.0,0.7692056143128835,32.0,1.0
33.0,5.0,37.0,1380.0,982.0,65861.0,107264.0,0.0,0.0,0.7895149006480039,32.0,1.0
9.0,7.0,36.0,1398.0,941.0,69628.0,104592.0,0.0,0.0,0.7979828403741728,32.0,1.0
49.0,3.0,25.0,585.0,396.0,25525.0,40352.0,0.0,0.0,0.7720540777776822,32.0,1.0
33.0,5.0,37.0,1380.0,982.0,65861.0,107264.0,0.0,0.0,0.7895149006480039,32.0,1.0
9.0,7.0,36.0,1398.0,941.0,69628.0,104592.0,0.0,0.0,0.7979828403741728,32.0,1.0
99.0,3.0,33.0,1081.0,773.0,49704.0,78576.0,0.0,0.0,0.7814686367821829,32.0,1.0
33.0,5.0,37.0,1380.0,982.0,65861.0,107264.0,0.0,0.0,0.7895149006480039,32.0,1.0
9.0,7.0,36.0,1398.0,941.0,69628.0,104592.0,0.0,0.0,0.7979828403741728,32.0,1.0
133.0,3.0,38.0,1376.0,1017.0,64245.0,103184.0,0.0,0.0,0.7864599020679328,32.0,1.0
33.0,5.0,37.0,1380.0,982.0,65861.0,107264.0,0.0,0.0,0.7895149006480039,32.0,1.0
9.0,7.0,36.0,1398.0,941.0,69628.0,104592.0,0.0,0.0,0.7979828403741728,32.0,1.0
4.0,3.0,10.0,69.0,40.0,2725.0,4080.0,0.0,0.0,0.7316850683717288,64.0,1.0
4.0,5.0,24.0,246.0,152.0,10275.0,16624.0,0.0,0.0,0.769971515365352,64.0,1.0
4.0,7.0,27.0,699.0,446.0,33233.0,49552.0,0.0,0.0,0.7904873368157449,64.0,1.0
9.0,3.0,17.0,133.0,80.0,5303.0,8160.0,0.0,0.0,0.7370119532197964,64.0,1.0
9.0,5.0,24.0,450.0,298.0,19795.0,32576.0,0.0,0.0,0.7767011178713115,64.0,1.0
9.0,7.0,35.0,1268.0,862.0,65102.0,95744.0,0.0,0.0,0.7976472208118551,64.0,1.0
14.0,3.0,18.0,189.0,120.0,7722.0,12240.0,0.0,0.0,0.7444041892205882,64.0,1.0
14.0,5.0,25.0,646.0,440.0,28960.0,48080.0,0.0,0.0,0.7799454403070488,64.0,1.0
11.0,7.0,35.0,1386.0,950.0,73408.0,105440.0,0.0,0.0,0.7986971076478232,64.0,1.0
19.0,3.0,19.0,245.0,160.0,10272.0,16320.0,0.0,0.0,0.7489909899055962,64.0,1.0
19.0,5.0,29.0,830.0,569.0,38393.0,62128.0,0.0,0.0,0.781503059301395,64.0,1.0
11.0,7.0,35.0,1386.0,950.0,73408.0,105440.0,0.0,0.0,0.7986971076478232,64.0,1.0
