no_trees,max_trees,max_depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
6.0,6.0,3.0,11.0,81.0,48.0,2813.0,6912.0,0.7330275466209994,0.0,0.0
6.0,6.0,5.0,24.0,303.0,190.0,10676.0,29632.0,0.7708320783456537,0.0,0.0
6.0,6.0,7.0,32.0,1072.0,710.0,39439.0,112832.0,0.7923633641128026,0.0,0.0
7.0,7.0,3.0,13.0,96.0,56.0,3282.0,8064.0,0.7340516165675585,0.0,0.0
7.0,7.0,5.0,24.0,346.0,222.0,12186.0,34624.0,0.7718991764412279,0.0,0.0
7.0,7.0,7.0,32.0,1245.0,832.0,45741.0,132224.0,0.7926129273770901,0.0,0.0
8.0,8.0,3.0,14.0,107.0,64.0,3637.0,9216.0,0.7339913771589374,0.0,0.0
8.0,8.0,5.0,24.0,388.0,254.0,13637.0,39616.0,0.7735428517336042,0.0,0.0
8.0,8.0,7.0,33.0,1403.0,954.0,51389.0,151616.0,0.7956162921783431,0.0,0.0
9.0,9.0,3.0,15.0,119.0,72.0,4040.0,10368.0,0.7343528136106641,0.0,0.0
9.0,9.0,5.0,24.0,432.0,286.0,15192.0,44608.0,0.7768732304673718,0.0,0.0
9.0,9.0,7.0,33.0,1571.0,1080.0,57619.0,171648.0,0.7957109541061763,0.0,0.0
10.0,10.0,3.0,17.0,133.0,80.0,4477.0,11520.0,0.7370119532197964,0.0,0.0
10.0,10.0,5.0,24.0,478.0,318.0,16850.0,49600.0,0.7767097235011144,0.0,0.0
10.0,10.0,7.0,34.0,1732.0,1204.0,63636.0,191360.0,0.7985163894219598,0.0,0.0
15.0,15.0,3.0,18.0,189.0,120.0,6448.0,17280.0,0.7444041892205882,0.0,0.0
15.0,15.0,5.0,28.0,702.0,478.0,24855.0,74560.0,0.7785857507981722,0.0,0.0
15.0,15.0,7.0,38.0,2484.0,1819.0,91278.0,289120.0,0.8035076547077098,0.0,0.0
20.0,20.0,3.0,19.0,245.0,160.0,8391.0,23040.0,0.7489909899055962,0.0,0.0
20.0,20.0,5.0,30.0,914.0,638.0,32373.0,99520.0,0.7824927067287419,0.0,0.0
20.0,20.0,7.0,40.0,3234.0,2437.0,119481.0,387360.0,0.8099876939493816,0.0,0.0
30.0,30.0,3.0,23.0,362.0,240.0,12405.0,34560.0,0.7614003080815469,0.0,0.0
30.0,30.0,5.0,34.0,1339.0,955.0,47845.0,148960.0,0.7878970422450366,0.0,0.0
24.0,30.0,7.0,40.0,3766.0,2881.0,139686.0,457888.0,0.812603805409499,0.0,0.0
40.0,40.0,3.0,24.0,475.0,320.0,16326.0,46080.0,0.7692142199426865,0.0,0.0
40.0,40.0,5.0,38.0,1766.0,1272.0,63118.0,198400.0,0.7926387442664992,0.0,0.0
24.0,40.0,7.0,40.0,3766.0,2881.0,139686.0,457888.0,0.812603805409499,0.0,0.0
50.0,50.0,3.0,25.0,584.0,400.0,20271.0,57600.0,0.77201965525847,0.0,0.0
50.0,50.0,5.0,40.0,2169.0,1579.0,78139.0,246240.0,0.7959433061108577,0.0,0.0
24.0,50.0,7.0,40.0,3766.0,2881.0,139686.0,457888.0,0.812603805409499,0.0,0.0
100.0,100.0,3.0,33.0,1102.0,800.0,38465.0,115200.0,0.7812879185563195,0.0,0.0
94.0,100.0,5.0,47.0,3790.0,2901.0,138668.0,452128.0,0.8105470598865778,0.0,0.0
24.0,100.0,7.0,40.0,3766.0,2881.0,139686.0,457888.0,0.812603805409499,0.0,0.0
200.0,200.0,3.0,44.0,2094.0,1598.0,73825.0,230080.0,0.7938693493283306,0.0,0.0
94.0,200.0,5.0,47.0,3790.0,2901.0,138668.0,452128.0,0.8105470598865778,0.0,0.0
24.0,200.0,7.0,40.0,3766.0,2881.0,139686.0,457888.0,0.812603805409499,0.0,0.0
443.0,500.0,3.0,53.0,4341.0,3520.0,156106.0,506496.0,0.8109429188575166,0.0,0.0
94.0,500.0,5.0,47.0,3790.0,2901.0,138668.0,452128.0,0.8105470598865778,0.0,0.0
24.0,500.0,7.0,40.0,3766.0,2881.0,139686.0,457888.0,0.812603805409499,0.0,0.0
443.0,1000.0,3.0,53.0,4341.0,3520.0,156106.0,506496.0,0.8109429188575166,0.0,0.0
94.0,1000.0,5.0,47.0,3790.0,2901.0,138668.0,452128.0,0.8105470598865778,0.0,0.0
24.0,1000.0,7.0,40.0,3766.0,2881.0,139686.0,457888.0,0.812603805409499,0.0,0.0
