no_trees,depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,logloss,rmse,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
28.0,3.0,9.0,292.0,183.0,12782.0,18176.0,0.0,0.198553,0.430234874643296,0.000976562,0.0078125
24.0,5.0,9.0,373.0,227.0,22485.0,23424.0,0.0,0.19542,0.44807267969372055,0.000976562,0.0078125
23.0,7.0,9.0,406.0,243.0,50902.0,25296.0,0.0,0.196234,0.44346789705473943,0.000976562,0.0078125
28.0,3.0,9.0,292.0,183.0,12782.0,18176.0,0.0,0.198553,0.430234874643296,0.000976562,0.0078125
24.0,5.0,9.0,373.0,227.0,22485.0,23424.0,0.0,0.19542,0.44807267969372055,0.000976562,0.0078125
23.0,7.0,9.0,406.0,243.0,50902.0,25296.0,0.0,0.196234,0.44346789705473943,0.000976562,0.0078125
28.0,3.0,9.0,292.0,183.0,12782.0,18176.0,0.0,0.198553,0.430234874643296,0.000976562,0.0078125
24.0,5.0,9.0,373.0,227.0,22485.0,23424.0,0.0,0.19542,0.44807267969372055,0.000976562,0.0078125
23.0,7.0,9.0,406.0,243.0,50902.0,25296.0,0.0,0.196234,0.44346789705473943,0.000976562,0.0078125
28.0,3.0,9.0,292.0,183.0,12782.0,18176.0,0.0,0.198553,0.430234874643296,0.000976562,0.0078125
24.0,5.0,9.0,373.0,227.0,22485.0,23424.0,0.0,0.19542,0.44807267969372055,0.000976562,0.0078125
23.0,7.0,9.0,406.0,243.0,50902.0,25296.0,0.0,0.196234,0.44346789705473943,0.000976562,0.0078125
4.0,3.0,8.0,66.0,40.0,2540.0,4080.0,0.0,0.0,0.22080938638430736,0.000976562,0.015625
4.0,5.0,9.0,159.0,91.0,7232.0,9792.0,0.0,0.226477,0.25870926516538817,0.000976562,0.015625
4.0,7.0,9.0,190.0,104.0,13597.0,11248.0,0.0,0.226536,0.2583225099714851,0.000976562,0.015625
9.0,3.0,9.0,120.0,79.0,4867.0,8048.0,0.0,0.0,0.3136041373167474,0.000976562,0.015625
9.0,5.0,9.0,205.0,119.0,10598.0,12528.0,0.0,0.21296,0.34454938344753594,0.000976562,0.015625
