no_trees,max_trees,max_depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
6.0,6.0,7.0,9.0,1229.0,707.0,37531.0,112352.0,0.38772571964124203,0.0,0.0
7.0,7.0,3.0,8.0,96.0,56.0,2778.0,8064.0,0.2683300439878715,0.0,0.0
7.0,7.0,5.0,9.0,388.0,223.0,11210.0,34784.0,0.3531409945825089,0.0,0.0
7.0,7.0,7.0,9.0,1415.0,830.0,43098.0,131904.0,0.4262324058734088,0.0,0.0
8.0,8.0,3.0,8.0,108.0,64.0,3138.0,9216.0,0.28582063045882034,0.0,0.0
8.0,8.0,5.0,9.0,441.0,255.0,12748.0,39776.0,0.37523740085361135,0.0,0.0
8.0,8.0,7.0,9.0,1599.0,948.0,48562.0,150656.0,0.45625546548721196,0.0,0.0
9.0,9.0,3.0,9.0,120.0,72.0,3501.0,10368.0,0.3024420201804314,0.0,0.0
9.0,9.0,5.0,9.0,492.0,287.0,14311.0,44768.0,0.3976717539844916,0.0,0.0
9.0,9.0,7.0,9.0,1770.0,1068.0,54271.0,169728.0,0.4805458601356435,0.0,0.0
10.0,10.0,3.0,9.0,134.0,80.0,3888.0,11520.0,0.3144049992194432,0.0,0.0
10.0,10.0,5.0,9.0,546.0,319.0,15830.0,49760.0,0.4177572271656671,0.0,0.0
10.0,10.0,7.0,9.0,1926.0,1177.0,59271.0,187040.0,0.5009372126400062,0.0,0.0
15.0,15.0,3.0,9.0,196.0,120.0,5766.0,17280.0,0.3668462753083477,0.0,0.0
15.0,15.0,5.0,9.0,799.0,477.0,23279.0,74400.0,0.4813076955928043,0.0,0.0
15.0,15.0,7.0,9.0,2681.0,1729.0,84907.0,274720.0,0.5790228574075967,0.0,0.0
20.0,20.0,3.0,9.0,259.0,160.0,7519.0,23040.0,0.399841356851815,0.0,0.0
20.0,20.0,5.0,9.0,1050.0,632.0,31106.0,98560.0,0.5157121506447435,0.0,0.0
20.0,20.0,7.0,9.0,3324.0,2240.0,107445.0,355840.0,0.6207251519595938,0.0,0.0
30.0,30.0,3.0,9.0,389.0,240.0,11209.0,34560.0,0.44866853000464624,0.0,0.0
30.0,30.0,5.0,9.0,1501.0,935.0,45156.0,145760.0,0.570361076868775,0.0,0.0
22.0,30.0,7.0,9.0,3578.0,2444.0,116305.0,388224.0,0.6357288173815525,0.0,0.0
40.0,40.0,3.0,9.0,511.0,320.0,14789.0,46080.0,0.47636985929289055,0.0,0.0
40.0,40.0,5.0,9.0,1927.0,1222.0,58738.0,190400.0,0.6054006323130187,0.0,0.0
22.0,40.0,7.0,9.0,3578.0,2444.0,116305.0,388224.0,0.6357288173815525,0.0,0.0
50.0,50.0,3.0,9.0,628.0,399.0,18327.0,57440.0,0.4982766498990123,0.0,0.0
50.0,50.0,5.0,9.0,2305.0,1502.0,71576.0,233920.0,0.6315897880340512,0.0,0.0
22.0,50.0,7.0,9.0,3578.0,2444.0,116305.0,388224.0,0.6357288173815525,0.0,0.0
100.0,100.0,3.0,9.0,1180.0,796.0,35433.0,114560.0,0.5498591710125389,0.0,0.0
92.0,100.0,5.0,9.0,3662.0,2560.0,118663.0,397824.0,0.6979510155512458,0.0,0.0
22.0,100.0,7.0,9.0,3578.0,2444.0,116305.0,388224.0,0.6357288173815525,0.0,0.0
200.0,200.0,3.0,9.0,2171.0,1556.0,68519.0,223360.0,0.6045803732837962,0.0,0.0
92.0,200.0,5.0,9.0,3662.0,2560.0,118663.0,397824.0,0.6979510155512458,0.0,0.0
22.0,200.0,7.0,9.0,3578.0,2444.0,116305.0,388224.0,0.6357288173815525,0.0,0.0
415.0,500.0,3.0,9.0,4185.0,3203.0,139548.0,459360.0,0.6475452823731553,0.0,0.0
92.0,500.0,5.0,9.0,3662.0,2560.0,118663.0,397824.0,0.6979510155512458,0.0,0.0
22.0,500.0,7.0,9.0,3578.0,2444.0,116305.0,388224.0,0.6357288173815525,0.0,0.0
415.0,1000.0,3.0,9.0,4185.0,3203.0,139548.0,459360.0,0.6475452823731553,0.0,0.0
92.0,1000.0,5.0,9.0,3662.0,2560.0,118663.0,397824.0,0.6979510155512458,0.0,0.0
22.0,1000.0,7.0,9.0,3578.0,2444.0,116305.0,388224.0,0.6357288173815525,0.0,0.0
