no_trees,depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,logloss,rmse,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split,max_trees
4,5,3,21,14,1667,1168,0,0.240645,0.1630550319406121,0.0078125,2.0,100000
4,7,3,21,14,4547,1168,0,0.240645,0.1630550319406121,0.0078125,2.0,100000
3,3,3,17,11,736,912,0,0.0,0.1426719411971777,0.0078125,4.0,5
3,5,3,17,11,1343,912,0,0.243558,0.1426719411971777,0.0078125,4.0,5
3,7,3,17,11,3647,912,0,0.243558,0.1426719411971777,0.0078125,4.0,5
3,3,3,17,11,736,912,0,0.0,0.1426719411971777,0.0078125,4.0,10
3,5,3,17,11,1343,912,0,0.243558,0.1426719411971777,0.0078125,4.0,10
3,7,3,17,11,3647,912,0,0.243558,0.1426719411971777,0.0078125,4.0,10
3,3,3,17,11,736,912,0,0.0,0.1426719411971777,0.0078125,4.0,15
3,5,3,17,11,1343,912,0,0.243558,0.1426719411971777,0.0078125,4.0,15
3,7,3,17,11,3647,912,0,0.243558,0.1426719411971777,0.0078125,4.0,15
3,3,3,17,11,736,912,0,0.0,0.1426719411971777,0.0078125,4.0,20
3,5,3,17,11,1343,912,0,0.243558,0.1426719411971777,0.0078125,4.0,20
3,7,3,17,11,3647,912,0,0.243558,0.1426719411971777,0.0078125,4.0,20
3,3,3,17,11,736,912,0,0.0,0.1426719411971777,0.0078125,4.0,30
3,5,3,17,11,1343,912,0,0.243558,0.1426719411971777,0.0078125,4.0,30
3,7,3,17,11,3647,912,0,0.243558,0.1426719411971777,0.0078125,4.0,30
3,3,3,17,11,736,912,0,0.0,0.1426719411971777,0.0078125,4.0,40
3,5,3,17,11,1343,912,0,0.243558,0.1426719411971777,0.0078125,4.0,40
3,7,3,17,11,3647,912,0,0.243558,0.1426719411971777,0.0078125,4.0,40
3,3,3,17,11,736,912,0,0.0,0.1426719411971777,0.0078125,4.0,50
3,5,3,17,11,1343,912,0,0.243558,0.1426719411971777,0.0078125,4.0,50
3,7,3,17,11,3647,912,0,0.243558,0.1426719411971777,0.0078125,4.0,50
3,3,3,17,11,736,912,0,0.0,0.1426719411971777,0.0078125,4.0,100
3,5,3,17,11,1343,912,0,0.243558,0.1426719411971777,0.0078125,4.0,100
3,7,3,17,11,3647,912,0,0.243558,0.1426719411971777,0.0078125,4.0,100
3,3,3,17,11,767,912,0,0.243558,0.1426719411971777,0.0078125,4.0,200
3,5,3,17,11,1343,912,0,0.243558,0.1426719411971777,0.0078125,4.0,200
3,7,3,17,11,3647,912,0,0.243558,0.1426719411971777,0.0078125,4.0,200
3,3,3,17,11,736,912,0,0.0,0.1426719411971777,0.0078125,4.0,500
3,5,3,17,11,1343,912,0,0.243558,0.1426719411971777,0.0078125,4.0,500
3,7,3,17,11,3647,912,0,0.243558,0.1426719411971777,0.0078125,4.0,500
3,3,3,17,11,767,912,0,0.243558,0.1426719411971777,0.0078125,4.0,1000
3,5,3,17,11,1343,912,0,0.243558,0.1426719411971777,0.0078125,4.0,1000
3,7,3,17,11,3647,912,0,0.243558,0.1426719411971777,0.0078125,4.0,1000
3,3,3,17,11,767,912,0,0.243558,0.1426719411971777,0.0078125,4.0,5000
3,5,3,17,11,1343,912,0,0.243558,0.1426719411971777,0.0078125,4.0,5000
3,7,3,17,11,3647,912,0,0.243558,0.1426719411971777,0.0078125,4.0,5000
3,3,3,17,11,767,912,0,0.243558,0.1426719411971777,0.0078125,4.0,10000
3,5,3,17,11,1343,912,0,0.243558,0.1426719411971777,0.0078125,4.0,10000
3,7,3,17,11,3647,912,0,0.243558,0.1426719411971777,0.0078125,4.0,10000
3,3,3,17,11,767,912,0,0.243558,0.1426719411971777,0.0078125,4.0,100000
3,5,3,17,11,1343,912,0,0.243558,0.1426719411971777,0.0078125,4.0,100000
3,7,3,17,11,3647,912,0,0.243558,0.1426719411971777,0.0078125,4.0,100000
2,3,3,10,7,423,544,0,0.0,0.1134805494584666,0.0078125,8.0,5
2,5,3,10,7,814,544,0,0.24767,0.1134805494584666,0.0078125,8.0,5
2,7,3,10,7,2254,544,0,0.24767,0.1134805494584666,0.0078125,8.0,5
2,3,3,10,7,423,544,0,0.0,0.1134805494584666,0.0078125,8.0,10
2,5,3,10,7,814,544,0,0.24767,0.1134805494584666,0.0078125,8.0,10
2,7,3,10,7,2254,544,0,0.24767,0.1134805494584666,0.0078125,8.0,10
2,3,3,10,7,423,544,0,0.0,0.1134805494584666,0.0078125,8.0,15
2,5,3,10,7,814,544,0,0.24767,0.1134805494584666,0.0078125,8.0,15
2,7,3,10,7,2254,544,0,0.24767,0.1134805494584666,0.0078125,8.0,15
2,3,3,10,7,423,544,0,0.0,0.1134805494584666,0.0078125,8.0,20
2,5,3,10,7,814,544,0,0.24767,0.1134805494584666,0.0078125,8.0,20
2,7,3,10,7,2254,544,0,0.24767,0.1134805494584666,0.0078125,8.0,20
2,3,3,10,7,423,544,0,0.0,0.1134805494584666,0.0078125,8.0,30
2,5,3,10,7,814,544,0,0.24767,0.1134805494584666,0.0078125,8.0,30
2,7,3,10,7,2254,544,0,0.24767,0.1134805494584666,0.0078125,8.0,30
2,3,3,10,7,423,544,0,0.0,0.1134805494584666,0.0078125,8.0,40
2,5,3,10,7,814,544,0,0.24767,0.1134805494584666,0.0078125,8.0,40
2,7,3,10,7,2254,544,0,0.24767,0.1134805494584666,0.0078125,8.0,40
2,3,3,10,7,423,544,0,0.0,0.1134805494584666,0.0078125,8.0,50
2,5,3,10,7,814,544,0,0.24767,0.1134805494584666,0.0078125,8.0,50
2,7,3,10,7,2254,544,0,0.24767,0.1134805494584666,0.0078125,8.0,50
2,3,3,10,7,423,544,0,0.0,0.1134805494584666,0.0078125,8.0,100
2,5,3,10,7,814,544,0,0.24767,0.1134805494584666,0.0078125,8.0,100
2,7,3,10,7,2254,544,0,0.24767,0.1134805494584666,0.0078125,8.0,100
2,3,3,10,7,454,544,0,0.24767,0.1134805494584666,0.0078125,8.0,200
2,5,3,10,7,814,544,0,0.24767,0.1134805494584666,0.0078125,8.0,200
2,7,3,10,7,2254,544,0,0.24767,0.1134805494584666,0.0078125,8.0,200
2,3,3,10,7,423,544,0,0.0,0.1134805494584666,0.0078125,8.0,500
2,5,3,10,7,814,544,0,0.24767,0.1134805494584666,0.0078125,8.0,500
2,7,3,10,7,2254,544,0,0.24767,0.1134805494584666,0.0078125,8.0,500
2,3,3,10,7,454,544,0,0.24767,0.1134805494584666,0.0078125,8.0,1000
2,5,3,10,7,814,544,0,0.24767,0.1134805494584666,0.0078125,8.0,1000
2,7,3,10,7,2254,544,0,0.24767,0.1134805494584666,0.0078125,8.0,1000
2,3,3,10,7,454,544,0,0.24767,0.1134805494584666,0.0078125,8.0,5000
2,5,3,10,7,814,544,0,0.24767,0.1134805494584666,0.0078125,8.0,5000
2,7,3,10,7,2254,544,0,0.24767,0.1134805494584666,0.0078125,8.0,5000
2,3,3,10,7,454,544,0,0.24767,0.1134805494584666,0.0078125,8.0,10000
2,5,3,10,7,814,544,0,0.24767,0.1134805494584666,0.0078125,8.0,10000
2,7,3,10,7,2254,544,0,0.24767,0.1134805494584666,0.0078125,8.0,10000
2,3,3,10,7,454,544,0,0.24767,0.1134805494584666,0.0078125,8.0,100000
2,5,3,10,7,814,544,0,0.24767,0.1134805494584666,0.0078125,8.0,100000
2,7,3,10,7,2254,544,0,0.24767,0.1134805494584666,0.0078125,8.0,100000
1,3,3,8,5,320,400,0,0.0,0.085789096,0.0078125,16.0,5
1,5,3,8,5,591,400,0,0.251508,0.085789096,0.0078125,16.0,5
1,7,3,8,5,1551,400,0,0.251508,0.085789096,0.0078125,16.0,5
1,3,3,8,5,320,400,0,0.0,0.085789096,0.0078125,16.0,10
1,5,3,8,5,591,400,0,0.251508,0.085789096,0.0078125,16.0,10
1,7,3,8,5,1551,400,0,0.251508,0.085789096,0.0078125,16.0,10
1,3,3,8,5,320,400,0,0.0,0.085789096,0.0078125,16.0,15
1,5,3,8,5,591,400,0,0.251508,0.085789096,0.0078125,16.0,15
1,7,3,8,5,1551,400,0,0.251508,0.085789096,0.0078125,16.0,15
1,3,3,8,5,320,400,0,0.0,0.085789096,0.0078125,16.0,20
1,5,3,8,5,591,400,0,0.251508,0.085789096,0.0078125,16.0,20
1,7,3,8,5,1551,400,0,0.251508,0.085789096,0.0078125,16.0,20
1,3,3,8,5,320,400,0,0.0,0.085789096,0.0078125,16.0,30
1,5,3,8,5,591,400,0,0.251508,0.085789096,0.0078125,16.0,30
1,7,3,8,5,1551,400,0,0.251508,0.085789096,0.0078125,16.0,30
1,3,3,8,5,320,400,0,0.0,0.085789096,0.0078125,16.0,40
1,5,3,8,5,591,400,0,0.251508,0.085789096,0.0078125,16.0,40
1,7,3,8,5,1551,400,0,0.251508,0.085789096,0.0078125,16.0,40
1,3,3,8,5,320,400,0,0.0,0.085789096,0.0078125,16.0,50
1,5,3,8,5,591,400,0,0.251508,0.085789096,0.0078125,16.0,50
1,7,3,8,5,1551,400,0,0.251508,0.085789096,0.0078125,16.0,50
1,3,3,8,5,320,400,0,0.0,0.085789096,0.0078125,16.0,100
1,5,3,8,5,591,400,0,0.251508,0.085789096,0.0078125,16.0,100
1,7,3,8,5,1551,400,0,0.251508,0.085789096,0.0078125,16.0,100
1,3,3,8,5,351,400,0,0.251508,0.085789096,0.0078125,16.0,200
1,5,3,8,5,591,400,0,0.251508,0.085789096,0.0078125,16.0,200
1,7,3,8,5,1551,400,0,0.251508,0.085789096,0.0078125,16.0,200
1,3,3,8,5,320,400,0,0.0,0.085789096,0.0078125,16.0,500
1,5,3,8,5,591,400,0,0.251508,0.085789096,0.0078125,16.0,500
1,7,3,8,5,1551,400,0,0.251508,0.085789096,0.0078125,16.0,500
1,3,3,8,5,351,400,0,0.251508,0.085789096,0.0078125,16.0,1000
1,5,3,8,5,591,400,0,0.251508,0.085789096,0.0078125,16.0,1000
1,7,3,8,5,1551,400,0,0.251508,0.085789096,0.0078125,16.0,1000
1,3,3,8,5,351,400,0,0.251508,0.085789096,0.0078125,16.0,5000
1,5,3,8,5,591,400,0,0.251508,0.085789096,0.0078125,16.0,5000
1,7,3,8,5,1551,400,0,0.251508,0.085789096,0.0078125,16.0,5000
1,3,3,8,5,351,400,0,0.251508,0.085789096,0.0078125,16.0,10000
1,5,3,8,5,591,400,0,0.251508,0.085789096,0.0078125,16.0,10000
1,7,3,8,5,1551,400,0,0.251508,0.085789096,0.0078125,16.0,10000
1,3,3,8,5,351,400,0,0.251508,0.085789096,0.0078125,16.0,100000
1,5,3,8,5,591,400,0,0.251508,0.085789096,0.0078125,16.0,100000
1,7,3,8,5,1551,400,0,0.251508,0.085789096,0.0078125,16.0,100000
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,32.0,5
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,32.0,5
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,32.0,5
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,32.0,10
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,32.0,10
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,32.0,10
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,32.0,15
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,32.0,15
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,32.0,15
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,32.0,20
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,32.0,20
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,32.0,20
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,32.0,30
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,32.0,30
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,32.0,30
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,32.0,40
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,32.0,40
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,32.0,40
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,32.0,50
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,32.0,50
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,32.0,50
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,32.0,100
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,32.0,100
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,32.0,100
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,32.0,200
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,32.0,200
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,32.0,200
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,32.0,500
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,32.0,500
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,32.0,500
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,32.0,1000
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,32.0,1000
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,32.0,1000
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,32.0,5000
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,32.0,5000
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,32.0,5000
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,32.0,10000
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,32.0,10000
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,32.0,10000
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,32.0,100000
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,32.0,100000
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,32.0,100000
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,64.0,5
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,64.0,5
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,64.0,5
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,64.0,10
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,64.0,10
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,64.0,10
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,64.0,15
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,64.0,15
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,64.0,15
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,64.0,20
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,64.0,20
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,64.0,20
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,64.0,30
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,64.0,30
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,64.0,30
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,64.0,40
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,64.0,40
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,64.0,40
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,64.0,50
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,64.0,50
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,64.0,50
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,64.0,100
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,64.0,100
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,64.0,100
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,64.0,200
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,64.0,200
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,64.0,200
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,64.0,500
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,64.0,500
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,64.0,500
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,64.0,1000
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,64.0,1000
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,64.0,1000
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,64.0,5000
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,64.0,5000
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,64.0,5000
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,64.0,10000
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,64.0,10000
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,64.0,10000
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,64.0,100000
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,64.0,100000
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,64.0,100000
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,128.0,5
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,128.0,5
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,128.0,5
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,128.0,10
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,128.0,10
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,128.0,10
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,128.0,15
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,128.0,15
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,128.0,15
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,128.0,20
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,128.0,20
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,128.0,20
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,128.0,30
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,128.0,30
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,128.0,30
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,128.0,40
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,128.0,40
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,128.0,40
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,128.0,50
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,128.0,50
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,128.0,50
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,128.0,100
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,128.0,100
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,128.0,100
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,128.0,200
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,128.0,200
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,128.0,200
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,128.0,500
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,128.0,500
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,128.0,500
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,128.0,1000
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,128.0,1000
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,128.0,1000
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,128.0,5000
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,128.0,5000
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,128.0,5000
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,128.0,10000
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,128.0,10000
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,128.0,10000
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,128.0,100000
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,128.0,100000
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,128.0,100000
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,256.0,5
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,256.0,5
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,256.0,5
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,256.0,10
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,256.0,10
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,256.0,10
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,256.0,15
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,256.0,15
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,256.0,15
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,256.0,20
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,256.0,20
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,256.0,20
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,256.0,30
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,256.0,30
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,256.0,30
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,256.0,40
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,256.0,40
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,256.0,40
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,256.0,50
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,256.0,50
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,256.0,50
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,256.0,100
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,256.0,100
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,256.0,100
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,256.0,200
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,256.0,200
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,256.0,200
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,256.0,500
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,256.0,500
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,256.0,500
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,256.0,1000
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,256.0,1000
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,256.0,1000
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,256.0,5000
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,256.0,5000
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,256.0,5000
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,256.0,10000
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,256.0,10000
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,256.0,10000
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,256.0,100000
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,256.0,100000
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,256.0,100000
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,512.0,5
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,512.0,5
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,512.0,5
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,512.0,10
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,512.0,10
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,512.0,10
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,512.0,15
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,512.0,15
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,512.0,15
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,512.0,20
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,512.0,20
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,512.0,20
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,512.0,30
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,512.0,30
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,512.0,30
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,512.0,40
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,512.0,40
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,512.0,40
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,512.0,50
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,512.0,50
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,512.0,50
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,512.0,100
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,512.0,100
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,512.0,100
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,512.0,200
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,512.0,200
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,512.0,200
0,3,2,3,2,120,144,0,0.0,0.0421708439468028,0.0078125,512.0,500
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,512.0,500
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,512.0,500
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,512.0,1000
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,512.0,1000
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,512.0,1000
0,3,2,3,2,120,144,0,0.257438,0.0421708439468028,0.0078125,512.0,5000
0,5,2,3,2,168,144,0,0.257438,0.0421708439468028,0.0078125,512.0,5000
0,7,2,3,2,360,144,0,0.257438,0.0421708439468028,0.0078125,512.0,5000
