model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,val_acc,nodes
cegb,mushroom,4,4,4,0.0625,0.9731578047529492,0.9784615384615385,0.9796923076923076,76
cegb,mushroom,1,1,1,0.015625,0.7898786117285006,0.8123076923076923,0.7827692307692308,3
cegb,mushroom,4,4,8,0.015625,0.988886989228928,0.9876923076923076,0.9883076923076923,98
cegb,mushroom,8,8,1,0.03125,0.9039151991793469,0.9138461538461539,0.8953846153846153,24
cegb,covtype,1024,4,4,0.0625,0.7305917844370924,0.7293948064800672,0.729284097656687,20
cegb,mushroom,16,3,1,0.25,0.7898786117285006,0.8123076923076923,0.7827692307692308,9
cegb,covtype,512,1,2,0.125,0.7305917844370924,0.7293948064800672,0.729284097656687,5
cegb,mushroom,1,1,8,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,covtype,512,9,4,0.03125,0.7350667418867491,0.7338052107312666,0.7342065179040128,97
cegb,mushroom,1,1,4,0.0,0.9733287741494272,0.98,0.9784615384615385,21
cegb,covtype,128,1,1,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1
cegb,covtype,32,32,1,0.0078125,0.7314547436461342,0.7298896323228846,0.7301446606369887,96
cegb,covtype,128,1,2,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1
cegb,mushroom,8,8,2,0.0078125,0.9194734142588477,0.9353846153846154,0.9107692307692308,56
cegb,mushroom,2,2,1,0.125,0.7898786117285006,0.8123076923076923,0.7827692307692308,6
cegb,mushroom,2,2,4,0.0078125,0.9733287741494272,0.98,0.9784615384615385,38
cegb,mushroom,2,2,2,0.03125,0.9107539750384681,0.9323076923076923,0.9027692307692308,14
cegb,mushroom,4,1,1,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,mushroom,8,1,8,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,covtype,1,1,2,0.0,0.7305917844370924,0.7293948064800672,0.729284097656687,7
cegb,covtype,1,1,4,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1
cegb,covtype,32,1,4,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1
cegb,mushroom,4,4,2,0.125,0.9107539750384681,0.9323076923076923,0.9027692307692308,26
cegb,covtype,64,5,1,0.0625,0.7292746361706604,0.7283621264602741,0.728277238969734,15
cegb,covtype,1024,17,4,0.0078125,0.7675866783958999,0.7670445988683549,0.7668648830064628,463
cegb,covtype,1024,1,8,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1
cegb,mushroom,4,4,4,0.03125,0.9777739784578561,0.9815384615384616,0.984,78
cegb,covtype,2,2,1,0.015625,0.6685997590407528,0.6657774144274005,0.668012013459205,6
cegb,mushroom,1,1,1,0.0078125,0.7898786117285006,0.8123076923076923,0.7827692307692308,3
cegb,covtype,2,1,8,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1
cegb,covtype,32,1,8,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1
cegb,mushroom,4,4,8,0.0078125,0.988886989228928,0.9876923076923076,0.9883076923076923,110
cegb,mushroom,16,14,1,0.125,0.9587963754487947,0.96,0.96,42
cegb,covtype,1024,1,8,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1
cegb,mushroom,8,8,1,0.015625,0.9039151991793469,0.9138461538461539,0.8953846153846153,24
cegb,covtype,4,4,1,0.0625,0.6685997590407528,0.6657774144274005,0.668012013459205,12
cegb,covtype,64,14,2,0.015625,0.7343567726759863,0.7336976398958714,0.733259898625681,94
cegb,mushroom,1,1,4,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,mushroom,1,1,8,0.25,0.9581124978628826,0.9676923076923077,0.9569230769230769,17
cegb,covtype,256,9,4,0.03125,0.7350667418867491,0.7338052107312666,0.7342065179040128,97
cegb,covtype,2,2,4,0.0,0.7502151421850797,0.749295411028162,0.7487672435307178,62
cegb,covtype,256,1,2,0.125,0.7305917844370924,0.7293948064800672,0.729284097656687,5
cegb,covtype,1,1,8,0.0625,0.7305917844370924,0.7293948064800672,0.729284097656687,5
cegb,covtype,8,1,1,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1
cegb,covtype,8,8,4,0.015625,0.7484485857987034,0.7478754760009466,0.7473731315026291,182
cegb,mushroom,8,8,4,0.0,0.9738416823388614,0.98,0.9766153846153847,192
cegb,covtype,4,4,8,0.0,0.7796848406035456,0.7777156257395494,0.7772174556594924,244
cegb,mushroom,2,2,1,0.0625,0.7898786117285006,0.8123076923076923,0.7827692307692308,6
cegb,covtype,4,4,2,0.015625,0.7305917844370924,0.7293948064800672,0.729284097656687,28
cegb,mushroom,4,3,1,0.25,0.7898786117285006,0.8123076923076923,0.7827692307692308,9
cegb,mushroom,2,2,8,0.0,0.9923063771584887,0.9938461538461538,0.9932307692307693,100
cegb,mushroom,8,2,8,0.25,0.960677038810053,0.9723076923076923,0.9606153846153846,30
cegb,covtype,1024,4,8,0.0625,0.7305917844370924,0.7293948064800672,0.729284097656687,20
cegb,mushroom,2,2,2,0.015625,0.9107539750384681,0.9323076923076923,0.9027692307692308,14
cegb,covtype,8,4,2,0.0625,0.7305917844370924,0.7293948064800672,0.729284097656687,20
cegb,mushroom,4,4,2,0.0625,0.9107539750384681,0.9323076923076923,0.9027692307692308,28
cegb,covtype,256,1,1,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1
cegb,covtype,1024,13,8,0.015625,0.7698122047771127,0.7691099589079409,0.7687667271929296,641
cegb,covtype,16,1,2,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1
cegb,covtype,16,16,1,0.0,0.7305917844370924,0.7293948064800672,0.729284097656687,48
cegb,covtype,1024,1,8,0.125,0.7305917844370924,0.7293948064800672,0.729284097656687,5
cegb,mushroom,4,4,4,0.015625,0.9738416823388614,0.98,0.9766153846153847,72
cegb,mushroom,16,12,2,0.0625,0.9709352025987348,0.9753846153846154,0.9667692307692307,82
cegb,mushroom,1,1,2,0.0,0.9107539750384681,0.9323076923076923,0.9027692307692308,7
cegb,covtype,1024,16,8,0.0078125,0.7865048478705705,0.7851380133818119,0.7851088181888591,942
cegb,mushroom,16,16,4,0.015625,0.988886989228928,0.9876923076923076,0.9883076923076923,274
cegb,covtype,1024,9,8,0.03125,0.7356045973494483,0.7344721499107162,0.7344646867981033,119
cegb,mushroom,8,8,1,0.0,0.9039151991793469,0.9138461538461539,0.8953846153846153,24
cegb,mushroom,16,16,1,0.0625,0.9587963754487947,0.96,0.96,48
cegb,covtype,16,13,8,0.015625,0.7698122047771127,0.7691099589079409,0.7687667271929296,641
cegb,mushroom,8,8,1,0.0078125,0.9039151991793469,0.9138461538461539,0.8953846153846153,24
cegb,covtype,16,4,4,0.0625,0.7305917844370924,0.7293948064800672,0.729284097656687,20
cegb,covtype,128,9,4,0.03125,0.7350667418867491,0.7338052107312666,0.7342065179040128,97
cegb,mushroom,1,1,4,0.25,0.9581124978628826,0.9676923076923077,0.9569230769230769,17
cegb,mushroom,1,1,8,0.125,0.9847837237134552,0.9846153846153847,0.9870769230769231,25
cegb,mushroom,32,32,1,0.0,0.9680287228586083,0.9707692307692307,0.9716923076923077,96
cegb,covtype,512,1,1,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1
cegb,mushroom,8,1,4,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,mushroom,2,2,1,0.03125,0.7898786117285006,0.8123076923076923,0.7827692307692308,6
cegb,mushroom,4,4,1,0.125,0.8025303470678748,0.816923076923077,0.7944615384615384,12
cegb,covtype,64,64,8,0.0,0.8242623013520491,0.8209160732342248,0.8224486459041505,3904
cegb,mushroom,2,1,8,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,mushroom,2,2,2,0.0078125,0.9107539750384681,0.9323076923076923,0.9027692307692308,14
cegb,mushroom,8,6,8,0.125,0.9842708155240212,0.9846153846153847,0.984,108
cegb,mushroom,32,2,2,0.25,0.8461275431697726,0.8507692307692307,0.8356923076923077,12
cegb,mushroom,4,4,2,0.03125,0.9107539750384681,0.9323076923076923,0.9027692307692308,28
cegb,covtype,32,32,2,0.0,0.7404429060450173,0.7400873475183408,0.7397227266077467,224
cegb,mushroom,32,11,4,0.0625,0.9789707642332023,0.9846153846153847,0.9784615384615385,165
cegb,mushroom,16,16,2,0.03125,0.9716190801846469,0.9753846153846154,0.968,112
cegb,mushroom,1,1,2,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,covtype,1,1,4,0.125,0.7305917844370924,0.7293948064800672,0.729284097656687,5
cegb,mushroom,4,4,4,0.0078125,0.9738416823388614,0.98,0.9766153846153847,76
cegb,mushroom,32,23,8,0.015625,0.9899128056077962,0.9876923076923076,0.9895384615384616,509
cegb,mushroom,16,16,4,0.0078125,0.988886989228928,0.9876923076923076,0.9883076923076923,276
cegb,mushroom,64,64,2,0.0,0.9917934689690545,0.9892307692307692,0.9944615384615385,446
cegb,mushroom,8,1,1,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,covtype,128,1,1,0.125,0.6685997590407528,0.6657774144274005,0.668012013459205,3
cegb,mushroom,8,8,2,0.0,0.9194734142588477,0.9353846153846154,0.9107692307692308,56
cegb,mushroom,16,16,1,0.03125,0.9587963754487947,0.96,0.96,48
cegb,covtype,1,1,2,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1
cegb,covtype,128,1,2,0.125,0.7305917844370924,0.7293948064800672,0.729284097656687,5
cegb,mushroom,1,1,4,0.125,0.9646093349290477,0.9738461538461538,0.968,21
cegb,mushroom,32,1,1,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,mushroom,1,1,8,0.0625,0.9946999487091811,0.9984615384615385,0.9926153846153846,29
cegb,covtype,1024,1024,1,0.0,0.7729676234916142,0.7712613756158431,0.7722864297823636,3072
cegb,covtype,32,1,4,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1
cegb,mushroom,8,2,4,0.25,0.960677038810053,0.9723076923076923,0.9606153846153846,30
cegb,mushroom,2,2,1,0.015625,0.7898786117285006,0.8123076923076923,0.7827692307692308,6
cegb,covtype,2,2,1,0.0078125,0.6685997590407528,0.6657774144274005,0.668012013459205,6
cegb,covtype,32,1,8,0.125,0.7305917844370924,0.7293948064800672,0.729284097656687,5
cegb,mushroom,4,4,1,0.0625,0.8025303470678748,0.816923076923077,0.7944615384615384,12
cegb,covtype,64,16,1,0.03125,0.7305917844370924,0.7293948064800672,0.729284097656687,48
cegb,covtype,2,1,8,0.125,0.7305917844370924,0.7293948064800672,0.729284097656687,5
cegb,covtype,4,4,1,0.03125,0.6685997590407528,0.6657774144274005,0.668012013459205,12
cegb,mushroom,2,2,8,0.25,0.960677038810053,0.9723076923076923,0.9606153846153846,30
cegb,covtype,512,512,8,0.0,0.9044314509188962,0.8974204513672254,0.8977048785315354,31232
cegb,mushroom,8,8,8,0.0625,0.9842708155240212,0.9846153846153847,0.984,184
cegb,mushroom,2,2,4,0.0,0.9733287741494272,0.98,0.9784615384615385,46
cegb,covtype,2,1,4,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1
cegb,mushroom,4,4,2,0.015625,0.9107539750384681,0.9323076923076923,0.9027692307692308,28
cegb,covtype,1,1,8,0.03125,0.7584837734983075,0.7566102278350294,0.755384972849238,61
cegb,mushroom,32,7,2,0.125,0.9107539750384681,0.9323076923076923,0.9027692307692308,43
cegb,covtype,8,1,1,0.125,0.6685997590407528,0.6657774144274005,0.668012013459205,3
cegb,covtype,8,8,4,0.0078125,0.758249507563443,0.7570620253436888,0.7573384508145229,232
cegb,covtype,4,1,8,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1
cegb,mushroom,4,4,8,0.0,0.9928192853479227,0.9938461538461538,0.9913846153846154,214
cegb,covtype,4,4,2,0.0078125,0.7305917844370924,0.7293948064800672,0.729284097656687,28
cegb,mushroom,32,17,4,0.03125,0.9789707642332023,0.9846153846153847,0.9784615384615385,259
cegb,mushroom,16,16,2,0.015625,0.9716190801846469,0.9753846153846154,0.968,112
cegb,mushroom,8,3,1,0.25,0.7898786117285006,0.8123076923076923,0.7827692307692308,9
cegb,mushroom,64,2,8,0.25,0.960677038810053,0.9723076923076923,0.9606153846153846,30
cegb,mushroom,16,16,8,0.0,0.9928192853479227,0.9938461538461538,0.9913846153846154,880
cegb,covtype,64,22,2,0.0078125,0.7351480178233348,0.734364579075321,0.7340688278271645,152
cegb,mushroom,64,1,2,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,mushroom,32,30,8,0.0078125,0.9986322448281758,0.9984615384615385,0.9981538461538462,682
cegb,mushroom,64,2,4,0.25,0.960677038810053,0.9723076923076923,0.9606153846153846,30
cegb,mushroom,64,17,8,0.03125,0.9842708155240212,0.9846153846153847,0.984,365
cegb,covtype,8,8,2,0.03125,0.7315121148954887,0.7304059723327812,0.7304974914589124,42
cegb,mushroom,8,1,2,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,mushroom,16,16,1,0.015625,0.9587963754487947,0.96,0.96,48
cegb,covtype,16,1,2,0.125,0.7305917844370924,0.7293948064800672,0.729284097656687,5
cegb,covtype,16,1,1,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1
cegb,mushroom,128,122,1,0.0078125,0.9798256112155924,0.9830769230769231,0.9833846153846154,366
cegb,mushroom,1,1,8,0.03125,0.9893998974183621,0.9876923076923076,0.9913846153846154,27
cegb,mushroom,128,1,4,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,mushroom,32,3,1,0.25,0.7898786117285006,0.8123076923076923,0.7827692307692308,9
cegb,covtype,16,9,4,0.03125,0.7350667418867491,0.7338052107312666,0.7342065179040128,97
cegb,covtype,16,16,8,0.0078125,0.7865048478705705,0.7851380133818119,0.7851088181888591,942
cegb,mushroom,2,2,1,0.0078125,0.7898786117285006,0.8123076923076923,0.7827692307692308,6
cegb,covtype,256,4,2,0.0625,0.7305917844370924,0.7293948064800672,0.729284097656687,20
cegb,mushroom,4,4,1,0.03125,0.8025303470678748,0.816923076923077,0.7944615384615384,12
cegb,mushroom,8,6,4,0.125,0.960677038810053,0.9723076923076923,0.9606153846153846,92
cegb,mushroom,128,6,8,0.125,0.9842708155240212,0.9846153846153847,0.984,108
cegb,mushroom,2,2,8,0.125,0.9842708155240212,0.9846153846153847,0.984,52
cegb,covtype,512,4,2,0.0625,0.7305917844370924,0.7293948064800672,0.729284097656687,20
cegb,mushroom,128,1,8,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,covtype,512,13,4,0.015625,0.7483003767378708,0.7475097351606033,0.74734731461322,237
cegb,covtype,256,13,4,0.015625,0.7483003767378708,0.7475097351606033,0.74734731461322,237
cegb,mushroom,128,2,8,0.25,0.960677038810053,0.9723076923076923,0.9606153846153846,30
cegb,mushroom,8,8,8,0.03125,0.9842708155240212,0.9846153846153847,0.984,198
cegb,mushroom,2,1,4,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,covtype,64,1,8,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1
cegb,mushroom,128,11,8,0.0625,0.9842708155240212,0.9846153846153847,0.984,221
cegb,mushroom,128,17,8,0.03125,0.9842708155240212,0.9846153846153847,0.984,365
cegb,mushroom,4,4,2,0.0078125,0.9107539750384681,0.9323076923076923,0.9027692307692308,28
cegb,covtype,32,1,2,0.5,0.5130830353215659,0.5144037348594049,0.5091434816657057,1
cegb,covtype,128,13,4,0.015625,0.7483003767378708,0.7475097351606033,0.74734731461322,237
cegb,mushroom,32,12,2,0.0625,0.9709352025987348,0.9753846153846154,0.9667692307692307,82
cegb,covtype,256,1,1,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1
cegb,mushroom,128,30,8,0.0078125,0.9986322448281758,0.9984615384615385,0.9981538461538462,682
cegb,mushroom,128,23,8,0.015625,0.9899128056077962,0.9876923076923076,0.9895384615384616,509
cegb,mushroom,256,1,2,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,mushroom,4,1,8,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,mushroom,32,23,4,0.015625,0.9914515301760984,0.9876923076923076,0.9938461538461538,351
cegb,mushroom,256,6,4,0.125,0.960677038810053,0.9723076923076923,0.9606153846153846,92
cegb,mushroom,64,6,8,0.125,0.9842708155240212,0.9846153846153847,0.984,108
cegb,covtype,1024,1,2,0.125,0.7305917844370924,0.7293948064800672,0.729284097656687,5
cegb,mushroom,64,2,2,0.25,0.8461275431697726,0.8507692307692307,0.8356923076923077,12
cegb,mushroom,8,8,1,0.125,0.9039151991793469,0.9138461538461539,0.8953846153846153,24
cegb,mushroom,16,16,2,0.0078125,0.9716190801846469,0.9753846153846154,0.968,112
cegb,mushroom,64,64,1,0.0,0.9736707129423833,0.9784615384615385,0.9778461538461538,192
cegb,mushroom,16,1,8,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,mushroom,64,6,4,0.125,0.960677038810053,0.9723076923076923,0.9606153846153846,92
cegb,mushroom,64,23,8,0.015625,0.9899128056077962,0.9876923076923076,0.9895384615384616,509
cegb,mushroom,8,2,2,0.25,0.8461275431697726,0.8507692307692307,0.8356923076923077,12
cegb,mushroom,16,16,1,0.0078125,0.9587963754487947,0.96,0.96,48
cegb,mushroom,256,256,8,0.0,1.0,1.0,1.0,7704
cegb,mushroom,128,2,4,0.25,0.960677038810053,0.9723076923076923,0.9606153846153846,30
cegb,mushroom,256,1,8,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,mushroom,128,128,2,0.0,0.9996580612070439,1.0,0.9987692307692307,892
cegb,mushroom,256,2,8,0.25,0.960677038810053,0.9723076923076923,0.9606153846153846,30
cegb,covtype,1024,1,4,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1
cegb,mushroom,256,6,8,0.125,0.9842708155240212,0.9846153846153847,0.984,108
cegb,covtype,32,1,4,0.125,0.7305917844370924,0.7293948064800672,0.729284097656687,5
cegb,covtype,128,4,2,0.0625,0.7305917844370924,0.7293948064800672,0.729284097656687,20
cegb,mushroom,32,14,1,0.125,0.9587963754487947,0.96,0.96,42
cegb,mushroom,256,11,8,0.0625,0.9842708155240212,0.9846153846153847,0.984,221
cegb,covtype,32,4,8,0.0625,0.7305917844370924,0.7293948064800672,0.729284097656687,20
cegb,mushroom,256,17,8,0.03125,0.9842708155240212,0.9846153846153847,0.984,365
cegb,covtype,128,5,1,0.0625,0.7292746361706604,0.7283621264602741,0.728277238969734,15
cegb,mushroom,256,23,8,0.015625,0.9899128056077962,0.9876923076923076,0.9895384615384616,509
cegb,mushroom,8,8,4,0.0625,0.9810223969909386,0.9846153846153847,0.9809230769230769,132
cegb,covtype,64,28,1,0.015625,0.7314547436461342,0.7298896323228846,0.7301446606369887,84
cegb,mushroom,256,30,8,0.0078125,0.9986322448281758,0.9984615384615385,0.9981538461538462,682
cegb,mushroom,512,2,2,0.25,0.8461275431697726,0.8507692307692307,0.8356923076923077,12
cegb,mushroom,8,8,8,0.015625,0.988886989228928,0.9876923076923076,0.9883076923076923,188
cegb,mushroom,512,512,1,0.0,0.9989741836211318,1.0,0.9987692307692307,1536
cegb,mushroom,512,11,4,0.0625,0.9789707642332023,0.9846153846153847,0.9784615384615385,165
cegb,mushroom,512,1,8,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,mushroom,512,512,8,0.0,1.0,1.0,1.0,8498
cegb,mushroom,512,2,8,0.25,0.960677038810053,0.9723076923076923,0.9606153846153846,30
cegb,mushroom,512,6,8,0.125,0.9842708155240212,0.9846153846153847,0.984,108
cegb,mushroom,512,11,8,0.0625,0.9842708155240212,0.9846153846153847,0.984,221
cegb,covtype,512,1,1,0.25,0.5130830353215659,0.5144037348594049,0.5091434816657057,1
cegb,mushroom,32,18,2,0.03125,0.9733287741494272,0.9769230769230769,0.9723076923076923,124
cegb,mushroom,512,17,8,0.03125,0.9842708155240212,0.9846153846153847,0.984,365
cegb,mushroom,256,256,1,0.0,0.9871772952641478,0.9861538461538462,0.9901538461538462,768
cegb,mushroom,256,2,2,0.25,0.8461275431697726,0.8507692307692307,0.8356923076923077,12
cegb,mushroom,32,29,4,0.0078125,0.9976064284493076,0.9984615384615385,0.9969230769230769,419
cegb,mushroom,512,23,8,0.015625,0.9899128056077962,0.9876923076923076,0.9895384615384616,509
cegb,covtype,1024,9,4,0.03125,0.7350667418867491,0.7338052107312666,0.7342065179040128,97
cegb,mushroom,256,11,4,0.0625,0.9789707642332023,0.9846153846153847,0.9784615384615385,165
cegb,mushroom,512,30,8,0.0078125,0.9986322448281758,0.9984615384615385,0.9981538461538462,682
cegb,mushroom,64,7,2,0.125,0.9107539750384681,0.9323076923076923,0.9027692307692308,43
cegb,mushroom,64,11,8,0.0625,0.9842708155240212,0.9846153846153847,0.984,221
cegb,mushroom,64,1,1,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,mushroom,16,2,8,0.25,0.960677038810053,0.9723076923076923,0.9606153846153846,30
cegb,mushroom,64,30,8,0.0078125,0.9986322448281758,0.9984615384615385,0.9981538461538462,682
cegb,mushroom,16,16,4,0.0,0.9914515301760984,0.9876923076923076,0.9938461538461538,408
cegb,mushroom,64,11,4,0.0625,0.9789707642332023,0.9846153846153847,0.9784615384615385,165
cegb,mushroom,8,7,2,0.125,0.9107539750384681,0.9323076923076923,0.9027692307692308,43
cegb,mushroom,1024,1024,1,0.0,1.0,1.0,1.0,3072
cegb,mushroom,16,16,2,0.0,0.9716190801846469,0.9753846153846154,0.968,112
cegb,mushroom,1024,2,2,0.25,0.8461275431697726,0.8507692307692307,0.8356923076923077,12
cegb,mushroom,128,1,2,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,mushroom,128,6,4,0.125,0.960677038810053,0.9723076923076923,0.9606153846153846,92
cegb,mushroom,1024,1,4,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,mushroom,1024,11,4,0.0625,0.9789707642332023,0.9846153846153847,0.9784615384615385,165
cegb,covtype,64,64,4,0.0,0.7893829722131915,0.7877842559325315,0.7874495494952798,1972
cegb,mushroom,32,30,1,0.0625,0.9599931612241409,0.9615384615384616,0.9649230769230769,90
cegb,mushroom,1024,29,4,0.0078125,0.9976064284493076,0.9984615384615385,0.9969230769230769,419
lgbm_base,breastcancer,8,8,8,0.0,0.9755501222493888,1.0,0.9298245614035088,182
lgbm_quant,breastcancer,8,8,8,0.0,0.9755501222493888,1.0,0.9298245614035088,182
cegb,mushroom,1024,1,8,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,mushroom,1024,1024,8,0.0,1.0,1.0,1.0,10034
cegb,mushroom,8,8,4,0.03125,0.9810223969909386,0.9846153846153847,0.9809230769230769,136
cegb,mushroom,1024,2,8,0.25,0.960677038810053,0.9723076923076923,0.9606153846153846,30
cegb,mushroom,8,8,8,0.0078125,0.988886989228928,0.9876923076923076,0.9883076923076923,220
cegb,mushroom,1024,6,8,0.125,0.9842708155240212,0.9846153846153847,0.984,108
cegb,mushroom,512,1,1,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,mushroom,512,17,4,0.03125,0.9789707642332023,0.9846153846153847,0.9784615384615385,259
cegb,mushroom,512,7,2,0.125,0.9107539750384681,0.9323076923076923,0.9027692307692308,43
cegb,mushroom,1024,11,8,0.0625,0.9842708155240212,0.9846153846153847,0.984,221
cegb,mushroom,1024,17,8,0.03125,0.9842708155240212,0.9846153846153847,0.984,365
cegb,mushroom,1024,23,8,0.015625,0.9899128056077962,0.9876923076923076,0.9895384615384616,509
cegb,california_housing,1,1,1,0.0,1.2592551983638627,1.2194931115699625,1.2437229565044077,3
cegb,mushroom,1024,30,8,0.0078125,0.9986322448281758,0.9984615384615385,0.9981538461538462,682
cegb,mushroom,32,27,2,0.015625,0.9798256112155924,0.9830769230769231,0.9833846153846154,183
cegb,california_housing,1,1,2,0.25,1.244321089472075,1.205775780498199,1.2295275295917687,5
cegb,california_housing,1,1,4,0.0625,1.1948373006379231,1.1573258766997374,1.1801948073283608,29
cegb,mushroom,256,1,1,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,mushroom,256,7,2,0.125,0.9107539750384681,0.9323076923076923,0.9027692307692308,43
cegb,mushroom,32,32,8,0.0,1.0,1.0,1.0,1846
cegb,california_housing,1,1,8,0.015625,1.1705995826856865,1.133138309598335,1.157817495865967,61
cegb,mushroom,256,17,4,0.03125,0.9789707642332023,0.9846153846153847,0.9784615384615385,259
cegb,mushroom,64,12,2,0.0625,0.9709352025987348,0.9753846153846154,0.9667692307692307,82
cegb,mushroom,128,128,1,0.0,0.9798256112155924,0.9830769230769231,0.9833846153846154,384
cegb,california_housing,2,2,2,0.0,1.131340063352599,1.097245997912903,1.1162015910301104,14
cegb,mushroom,64,3,1,0.25,0.7898786117285006,0.8123076923076923,0.7827692307692308,9
cegb,covtype,256,9,2,0.03125,0.7325352355089786,0.7316537940233644,0.7316764627419258,49
lgbm_base,kr-vs-kp,1024,1024,1,0.0,0.9591304347826087,0.9765625,0.953125,3072
cegb,covtype,128,17,4,0.0078125,0.7675866783958999,0.7670445988683549,0.7668648830064628,463
cegb,mushroom,16,6,8,0.125,0.9842708155240212,0.9846153846153847,0.984,108
cegb,mushroom,16,1,4,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
lgbm_quant,kr-vs-kp,1024,1024,1,0.0,0.9591304347826087,0.9765625,0.953125,3072
cegb,mushroom,8,8,2,0.0625,0.9194734142588477,0.9353846153846154,0.9107692307692308,56
cegb,mushroom,64,17,4,0.03125,0.9789707642332023,0.9846153846153847,0.9784615384615385,259
cegb,mushroom,1024,1,1,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,mushroom,16,1,2,0.5,0.5209437510685587,0.49846153846153846,0.5150769230769231,1
cegb,mushroom,128,11,4,0.0625,0.9789707642332023,0.9846153846153847,0.9784615384615385,165
cegb,mushroom,128,2,2,0.25,0.8461275431697726,0.8507692307692307,0.8356923076923077,12
cegb,mushroom,1024,7,2,0.125,0.9107539750384681,0.9323076923076923,0.9027692307692308,43
cegb,mushroom,32,32,1,0.03125,0.9680287228586083,0.9707692307692307,0.9716923076923077,96
cegb,covtype,256,17,4,0.0078125,0.7675866783958999,0.7670445988683549,0.7668648830064628,463
cegb,covtype,256,1,1,0.125,0.6685997590407528,0.6657774144274005,0.668012013459205,3
cegb,mushroom,1024,2,4,0.25,0.960677038810053,0.9723076923076923,0.9606153846153846,30
cegb,mushroom,1024,17,4,0.03125,0.9789707642332023,0.9846153846153847,0.9784615384615385,259
cegb,covtype,32,9,8,0.03125,0.7356045973494483,0.7344721499107162,0.7344646867981033,119
cegb,california_housing,2,2,4,0.25,1.1579353323944526,1.122204925151545,1.143154431997772,10
cegb,california_housing,2,2,8,0.0625,1.0458632418665368,1.014694735249841,1.0347781296779175,122
cegb,mushroom,8,8,4,0.015625,0.9738416823388614,0.98,0.9766153846153847,136
cegb,california_housing,4,4,1,0.015625,1.0877410961761236,1.0521612714411706,1.0705574640805375,12
cegb,california_housing,4,4,4,0.0,0.8826188428581202,0.8548497339942078,0.8670297489465436,124
cegb,covtype,128,9,2,0.03125,0.7325352355089786,0.7316537940233644,0.7316764627419258,49
cegb,mushroom,16,16,1,0.0,0.9587963754487947,0.96,0.96,48
cegb,covtype,64,52,1,0.0078125,0.73276711097512,0.7316753081904434,0.7314527163670473,156
