no_trees,depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,logloss,rmse,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
56.0,5.0,18.0,552.0,604.0,45483.0,63088.0,0.0,0.0,1.0,4.0,1.0
57.0,7.0,17.0,474.0,646.0,119534.0,67712.0,0.0,0.0,1.0,4.0,1.0
4.0,3.0,8.0,38.0,40.0,1564.0,4080.0,0.0,0.0,0.9501538461538461,8.0,1.0
4.0,5.0,14.0,60.0,70.0,3532.0,7440.0,0.0,0.0,0.992,8.0,1.0
4.0,7.0,14.0,44.0,81.0,7199.0,8672.0,0.0,0.0,0.9969230769230769,8.0,1.0
9.0,3.0,8.0,76.0,80.0,3274.0,8160.0,0.0,0.0,0.9778461538461538,8.0,1.0
9.0,5.0,14.0,106.0,140.0,6976.0,14880.0,0.0,0.0,0.992,8.0,1.0
9.0,7.0,16.0,85.0,162.0,16902.0,17344.0,0.0,0.0,0.9969230769230769,8.0,1.0
14.0,3.0,10.0,120.0,120.0,5139.0,12240.0,0.0,0.0,0.976,8.0,1.0
14.0,5.0,14.0,154.0,199.0,10807.0,21088.0,0.0,0.0,0.9913846153846154,8.0,1.0
14.0,7.0,16.0,134.0,237.0,25562.0,25344.0,0.0,0.0,0.9981538461538462,8.0,1.0
19.0,3.0,15.0,156.0,149.0,6802.0,15088.0,0.0,0.0,0.9883076923076923,8.0,1.0
19.0,5.0,15.0,205.0,257.0,14407.0,27184.0,0.0,0.0,0.9963076923076923,8.0,1.0
19.0,7.0,16.0,187.0,312.0,36909.0,33344.0,0.0,0.0,1.0,8.0,1.0
29.0,3.0,15.0,208.0,200.0,9454.0,20000.0,0.0,0.0,0.9913846153846154,8.0,1.0
29.0,5.0,16.0,312.0,361.0,22685.0,38032.0,0.0,0.0,1.0,8.0,1.0
29.0,7.0,16.0,295.0,426.0,59671.0,45312.0,0.0,0.0,1.0,8.0,1.0
39.0,3.0,17.0,264.0,249.0,12570.0,24688.0,0.0,0.0,0.9932307692307693,8.0,1.0
39.0,5.0,16.0,393.0,441.0,29511.0,46192.0,0.0,0.0,1.0,8.0,1.0
39.0,7.0,16.0,351.0,482.0,78152.0,50784.0,0.0,0.0,1.0,8.0,1.0
49.0,3.0,17.0,314.0,297.0,15636.0,29264.0,0.0,0.0,0.9938461538461538,8.0,1.0
49.0,5.0,16.0,459.0,505.0,35879.0,52560.0,0.0,0.0,1.0,8.0,1.0
49.0,7.0,16.0,396.0,525.0,96246.0,54800.0,0.0,0.0,1.0,8.0,1.0
67.0,3.0,19.0,403.0,380.0,20548.0,37120.0,0.0,0.0,1.0,8.0,1.0
50.0,5.0,16.0,466.0,512.0,36526.0,53264.0,0.0,0.0,1.0,8.0,1.0
49.0,7.0,16.0,396.0,525.0,96246.0,54800.0,0.0,0.0,1.0,8.0,1.0
67.0,3.0,19.0,403.0,380.0,20548.0,37120.0,0.0,0.0,1.0,8.0,1.0
50.0,5.0,16.0,466.0,512.0,36526.0,53264.0,0.0,0.0,1.0,8.0,1.0
49.0,7.0,16.0,396.0,525.0,96246.0,54800.0,0.0,0.0,1.0,8.0,1.0
4.0,3.0,8.0,38.0,40.0,1564.0,4080.0,0.0,0.0,0.9501538461538461,16.0,1.0
4.0,5.0,14.0,60.0,69.0,3531.0,7328.0,0.0,0.0,0.9926153846153846,16.0,1.0
4.0,7.0,14.0,45.0,77.0,7227.0,8224.0,0.0,0.0,0.9975384615384615,16.0,1.0
9.0,3.0,8.0,75.0,79.0,3241.0,8048.0,0.0,0.0,0.9778461538461538,16.0,1.0
9.0,5.0,14.0,107.0,131.0,6999.0,13872.0,0.0,0.0,0.9926153846153846,16.0,1.0
9.0,7.0,16.0,94.0,147.0,17149.0,15664.0,0.0,0.0,0.9975384615384615,16.0,1.0
14.0,3.0,10.0,119.0,119.0,5106.0,12128.0,0.0,0.0,0.9778461538461538,16.0,1.0
14.0,5.0,14.0,155.0,187.0,10824.0,19744.0,0.0,0.0,0.9913846153846154,16.0,1.0
14.0,7.0,16.0,144.0,220.0,25878.0,23440.0,0.0,0.0,0.9981538461538462,16.0,1.0
19.0,3.0,15.0,155.0,148.0,6771.0,14976.0,0.0,0.0,0.9883076923076923,16.0,1.0
19.0,5.0,14.0,201.0,242.0,14269.0,25504.0,0.0,0.0,0.9944615384615385,16.0,1.0
19.0,7.0,16.0,192.0,282.0,37064.0,29984.0,0.0,0.0,0.9981538461538462,16.0,1.0
29.0,3.0,15.0,211.0,201.0,9551.0,20112.0,0.0,0.0,0.9913846153846154,16.0,1.0
29.0,5.0,14.0,274.0,312.0,20484.0,32544.0,0.0,0.0,0.9993846153846154,16.0,1.0
29.0,7.0,16.0,262.0,348.0,54720.0,36576.0,0.0,0.0,1.0,16.0,1.0
39.0,3.0,17.0,263.0,249.0,12512.0,24688.0,0.0,0.0,0.9932307692307693,16.0,1.0
39.0,5.0,15.0,330.0,366.0,27414.0,37792.0,0.0,0.0,0.9993846153846154,16.0,1.0
39.0,7.0,16.0,311.0,396.0,76772.0,41152.0,0.0,0.0,1.0,16.0,1.0
