no_trees,depth,no_features,no_thresholds,no_leaves,our_bits,lgb_bits,logloss,rmse,accuracy,tinygbdt_penalty_feature,tinygbdt_penalty_split
50.0,7.0,28.0,474.0,390.0,107175.0,39600.0,0.0,0.0,0.956140350877193,0.000976562,0.00195312
55.0,3.0,26.0,405.0,331.0,19598.0,32592.0,0.0,0.0,0.9649122807017544,0.000976562,0.00195312
50.0,5.0,28.0,474.0,392.0,38636.0,39824.0,0.0,0.0,0.956140350877193,0.000976562,0.00195312
50.0,7.0,28.0,474.0,390.0,107175.0,39600.0,0.0,0.0,0.956140350877193,0.000976562,0.00195312
14.0,3.0,16.0,142.0,104.0,6098.0,10448.0,0.0,0.0,0.956140350877193,0.000976562,0.00195312
14.0,5.0,25.0,204.0,150.0,13120.0,15600.0,0.0,0.0,0.956140350877193,0.000976562,0.00195312
14.0,7.0,25.0,204.0,150.0,31840.0,15600.0,0.0,0.0,0.956140350877193,0.000976562,0.00195312
19.0,3.0,19.0,182.0,137.0,8185.0,13744.0,0.0,0.0,0.956140350877193,0.000976562,0.00195312
19.0,5.0,25.0,259.0,197.0,17006.0,20464.0,0.0,0.0,0.956140350877193,0.000976562,0.00195312
19.0,7.0,25.0,259.0,197.0,41966.0,20464.0,0.0,0.0,0.956140350877193,0.000976562,0.00195312
55.0,3.0,26.0,405.0,331.0,19598.0,32592.0,0.0,0.0,0.9649122807017544,0.000976562,0.00195312
50.0,5.0,28.0,474.0,392.0,38636.0,39824.0,0.0,0.0,0.956140350877193,0.000976562,0.00195312
50.0,7.0,28.0,474.0,390.0,107175.0,39600.0,0.0,0.0,0.956140350877193,0.000976562,0.00195312
29.0,3.0,21.0,248.0,194.0,11416.0,19328.0,0.0,0.0,0.956140350877193,0.000976562,0.00195312
29.0,5.0,27.0,355.0,284.0,25285.0,29408.0,0.0,0.0,0.956140350877193,0.000976562,0.00195312
29.0,7.0,27.0,355.0,284.0,65605.0,29408.0,0.0,0.0,0.956140350877193,0.000976562,0.00195312
39.0,3.0,22.0,311.0,248.0,14486.0,24576.0,0.0,0.0,0.956140350877193,0.000976562,0.00195312
39.0,5.0,28.0,430.0,352.0,32268.0,36224.0,0.0,0.0,0.9649122807017544,0.000976562,0.00195312
39.0,7.0,28.0,430.0,352.0,86028.0,36224.0,0.0,0.0,0.9649122807017544,0.000976562,0.00195312
4.0,3.0,11.0,53.0,37.0,2223.0,3744.0,0.0,0.0,0.9385964912280702,0.000976562,0.00195312
4.0,5.0,16.0,76.0,53.0,4185.0,5536.0,0.0,0.0,0.9385964912280702,0.000976562,0.00195312
4.0,7.0,16.0,76.0,53.0,8985.0,5536.0,0.0,0.0,0.9385964912280702,0.000976562,0.00195312
49.0,3.0,26.0,376.0,305.0,17995.0,30160.0,0.0,0.0,0.956140350877193,0.000976562,0.00195312
49.0,5.0,28.0,470.0,388.0,38059.0,39456.0,0.0,0.0,0.9649122807017544,0.000976562,0.00195312
49.0,7.0,28.0,470.0,387.0,105256.0,39344.0,0.0,0.0,0.956140350877193,0.000976562,0.00195312
55.0,3.0,26.0,405.0,331.0,19598.0,32592.0,0.0,0.0,0.9649122807017544,0.000976562,0.00195312
50.0,5.0,28.0,474.0,392.0,38636.0,39824.0,0.0,0.0,0.956140350877193,0.000976562,0.00195312
50.0,7.0,28.0,474.0,390.0,107175.0,39600.0,0.0,0.0,0.956140350877193,0.000976562,0.00195312
55.0,3.0,26.0,405.0,331.0,19598.0,32592.0,0.0,0.0,0.9649122807017544,0.000976562,0.00195312
50.0,5.0,28.0,474.0,392.0,38636.0,39824.0,0.0,0.0,0.956140350877193,0.000976562,0.00195312
